_id,credit ship amount
1033891848,28
1033891917,37
1033892386,32
1033892724,60
1033892786,11
1033892943,28
1033893165,37
1033893271,16
1033893318,21
1033893490,30
1033893507,97
1033893615,50
1033893680,18
1033893776,20
1033894196,10
1033894590,32
1033895301,13
1033895567,72
1033895994,93
1033896178,47
1033896714,28
1033896785,19
1033897369,10
1033897978,50
1033898015,52
1033898115,43
1033898238,51
1033898248,95
1033898463,24
1033898638,26
1033898679,21
1033898976,59
1033899413,34
1033899495,53
1033899498,16
1033899657,9
1033900073,43
1033900140,41
1033900596,20
1033901162,31
1033901382,77
1033901997,16
1033902087,63
1033902104,27
1033902408,86
1033902482,59
1033902716,25
1033902791,29
1033902874,54
1033902935,30
1033903168,42
1033903294,18
1033903520,13
1033903553,48
1033903702,51
1033903942,52
1033904078,85
1033904103,49
1033904244,43
1033904341,31
1033904660,51
1033904791,23
1033904991,24
1033905897,11
1033906152,12
1033906812,37
1033907722,9
1033908063,5
1033908094,25
1033908554,12
1033908568,29
1033909192,46
1033909976,93
1033909992,17
1033910227,17
1033910305,34
1033910441,29
1033910590,18
1033910724,15
1033910884,74
1033911210,24
1033911556,52
1033911859,26
1033911884,47
1033912151,54
1033912284,31
1033912479,12
1033913022,90
1033913042,77
1033913333,18
1033913634,23
1033913796,20
1033914241,60
1033914288,47
1033914365,35
1033914454,31
1033914499,54
1033914627,13
1033914716,158
1033914896,13
1033915014,25
1033915107,20
1033915210,20
1033915618,30
1033915724,18
1033916227,52
1033916937,13
1033916939,75
1033917039,14
1033917639,47
1033918340,75
1033918804,41
1033918947,26
1033918975,6
1033919679,84
1033920100,42
1033920312,43
1033920406,24
1033920419,21
1033921202,30
1033921260,31
1033921630,20
1033921749,28
1033921835,44
1033921858,24
1033921920,18
1033921949,31
1033922192,19
1033922326,44
1033922454,8
1033923013,47
1033923553,69
1033923930,38
1033924091,54
1033924588,25
1033924674,90
1033925116,23
1033925566,22
1033926211,88
1033926231,17
1033926587,47
1033926954,10
1033927196,22
1033927633,20
1033927647,18
1033927870,42
1033928065,76
1033928328,31
1033928346,58
1033928650,98
1033929088,16
1033929544,38
1033930096,30
1033930168,63
1033930377,89
1033930420,60
1033930424,18
1033930769,45
1033930811,0
1033930860,13
1033931032,82
1033931077,48
1033931394,30
1033931957,20
1033932384,48
1033932452,61
1033932577,8
1033933172,16
1033934992,24
1033936524,8
1033936976,12
1033937357,39
1033937779,7
1033937788,11
1033938138,42
1033938170,19
1033938439,33
1033938491,56
1033938698,32
1033938968,25
1033939084,36
1033940023,123
1033940193,24
1033940259,44
1033940426,15
1033940753,26
1033940830,33
1033941331,73
1033942031,63
1033942036,12
1033942120,118
1033942250,38
1033942318,11
1033942415,71
1033943006,18
1033943182,32
1033943230,111
1033943518,32
1033943542,60
1033943637,48
1033943899,22
1033944443,32
1033944471,64
1033944492,20
1033944775,12
1033944846,31
1033944982,41
1033946164,93
1033946433,14
1033946929,17
1033947003,6
1033947073,21
1033947731,30
1033948210,39
1033948648,5
1033948726,11
1033948834,68
1033950115,46
1033950143,19
1033950741,17
1033950970,10
1033951092,28
1033951147,45
1033951169,20
1033951256,118
1033951274,20
1033951308,18
1033951652,21
1033951703,25
1033952149,12
1033952247,15
1033952485,66
1033952547,21
1033952654,14
1033952796,183
1033952894,33
1033952969,24
1033953029,35
1033953471,15
1033955365,75
1033956151,84
1033956204,52
1033956788,25
1033957095,74
1033957219,36
1033957467,107
1033957771,61
1033958046,62
1033958547,25
1033958704,24
1033959061,102
1033959183,37
1033959248,22
1033959489,60
1033959981,16
1033960334,12
1033960460,19
1033960660,45
1033960735,18
1033960861,69
1033960946,20
1033961042,12
1033961270,48
1033961293,100
1033962201,95
1033962266,14
1033962504,46
1033962528,62
1033962923,66
1033963271,14
1033963706,23
1033964593,17
1033964939,38
1033964959,117
1033965251,20
1033965576,42
1033965678,37
1033966007,17
1033966258,76
1033966526,27
1033966639,102
1033966976,26
1033967085,71
1033967616,13
1033967659,19
1033967663,23
1033967929,21
1033968221,21
1033968484,21
1033969050,30
1033969319,37
1033969704,43
1033970284,54
1033970411,56
1033970460,19
1033970674,30
1033971036,5
1033971101,30
1033971175,61
1033971295,39
1033971562,17
1033971617,30
1033971689,35
1033971786,41
1033971845,24
1033971869,16
1033971875,7
1033971982,36
1033971988,30
1033972203,36
1033972835,27
1033973949,78
1033974383,18
1033974439,41
1033974480,74
1033974735,46
1033974831,23
1033974888,17
1033975143,10
1033975764,36
1033975863,22
1033976196,20
1033976641,17
1033977109,27
1033977877,28
1033978461,66
1033979006,22
1033979292,23
1033981003,59
1033981357,57
1033981420,22
1033981760,36
1033981828,55
1033981927,14
1033981948,23
1033982089,45
1033982333,60
1033982435,63
1033982647,71
1033982846,16
1033983705,54
1033984372,14
1033984803,48
1033984901,27
1033986589,40
1033986842,18
1033987172,14
1033987184,13
1033987306,53
1033987838,25
1033988031,7
1033988121,20
1033988538,118
1033988609,2
1033988810,65
1033989277,25
1033989308,28
1033989624,71
1033989907,26
1033990185,32
1033990293,13
1033990493,35
1033991641,77
1033991703,24
1033992322,13
1033992541,11
1033992780,9
1033993129,14
1033993319,39
1033993378,37
1033993665,36
1033993908,13
1033994306,41
1033994863,41
1033994912,150
1033995003,20
1033995537,91
1033996651,49
1033996933,33
1033997738,43
1033997822,11
1033998372,11
1033998616,16
1033998909,28
1033999684,27
1034000014,29
1034000415,13
1034000634,15
1034000655,7
1034000938,14
1034000987,11
1034001040,62
1034001355,23
1034001719,38
1034002035,46
1034002201,14
1034002320,14
1034002405,19
1034002546,40
1034002617,44
1034002950,33
1034003075,37
1034003143,18
1034003312,20
1034003453,14
1034003553,33
1034003654,76
1034004319,20
1034004329,18
1034004904,32
1034005320,42
1034005794,22
1034006348,62
1034006535,15
1034006840,39
1034007070,51
1034007593,44
1034007673,46
1034007706,20
1034007743,108
1034008155,17
1034009029,33
1034009405,35
1034009757,60
1034009960,7
1034011499,73
1034011655,9
1034012388,11
1034013746,25
1034014186,38
1034014644,26
1034015055,31
1034015264,37
1034015512,16
1034015769,48
1034016008,64
1034016069,42
1034016182,11
1034016320,47
1034016572,54
1034016813,51
1034016923,19
1034017038,90
1034017157,8
1034017418,35
1034017528,40
1034017551,84
1034017874,34
1034017977,80
1034018258,19
1034018299,13
1034018323,66
1034019447,35
1034019479,32
1034019577,45
1034019580,34
1034020046,9
1034022244,18
1034022287,37
1034022659,58
1034023046,33
1034023907,64
1034023993,29
1034024092,41
1034025016,56
1034025725,29
1034025919,49
1034026196,106
1034026314,90
1034026580,5
1034026614,62
1034027004,36
1034027051,66
1034027163,83
1034027221,10
1034027237,71
1034027587,40
1034027885,22
1034027891,37
1034027945,33
1034028175,25
1034028697,76
1034028828,12
1034028851,13
1034029138,12
1034029862,12
1034030523,77
1034030874,24
1034030918,10
1034031153,24
1034031219,19
1034034076,88
1034034599,43
1034035657,56
1034036402,16
1034036602,26
1034036974,32
1034037164,21
1034037425,13
1034037455,60
1034037639,11
1034038044,89
1034038542,42
1034038618,13
1034038774,43
1034038939,37
1034039215,54
1034039294,32
1034039337,32
1034039816,59
1034040008,83
1034040599,47
1034041076,24
1034042779,37
1034043448,23
1034043484,10
1034043933,28
1034043944,64
1034044340,13
1034044550,22
1034045209,50
1034045249,11
1034045497,48
1034045679,49
1034045790,41
1034045969,17
1034045974,25
1034046038,22
1034046111,13
1034047106,38
1034047139,7
1034047497,30
1034047912,35
1034048129,25
1034048638,29
1034049544,7
1034050339,72
1034052687,16
1034053143,18
1034053757,35
1034053785,16
1034053883,20
1034053920,16
1034054697,56
1034054797,89
1034055468,18
1034055937,11
1034056215,75
1034056460,35
1034056672,13
1034056676,26
1034057812,22
1034059008,25
1034059312,19
1034059447,62
1034060414,21
1034060729,13
1034060861,36
1034061041,25
1034062115,34
1034062719,76
1034063365,53
1034063802,34
1034064270,45
1034064606,55
1034065109,16
1034065616,31
1034066049,31
1034066196,15
1034066784,32
1034066851,13
1034068403,34
1034068447,40
1034069446,52
1034069746,65
1034069755,27
1034069841,33
1034069925,38
1034069999,43
1034070323,13
1034070529,13
1034070709,13
1034070720,7
1034071074,151
1034071195,26
1034071229,17
1034071377,34
1034071667,17
1034071769,37
1034071781,122
1034071901,81
1034072085,26
1034073150,56
1034073152,31
1034073324,67
1034073379,61
1034074685,43
1034074716,81
1034075399,31
1034075679,62
1034075767,28
1034075887,43
1034076140,32
1034076662,25
1034076808,9
1034077757,22
1034077801,21
1034078080,12
1034078159,51
1034078250,6
1034078583,28
1034078796,36
1034078920,12
1034079029,69
1034079566,18
1034079692,75
1034079736,29
1034079898,85
1034080565,32
1034080673,28
1034080689,20
1034080815,45
1034081151,77
1034081180,54
1034081321,46
1034081478,7
1034082733,41
1034083259,17
1034083490,31
1034083709,25
1034083791,15
1034084014,54
1034084871,24
1034085084,74
1034085218,15
1034085459,26
1034085566,13
1034085747,76
1034085769,13
1034086059,22
1034086762,18
1034087767,16
1034088043,32
1034089761,54
1034090415,19
1034090474,32
1034090626,9
1034090752,99
1034091891,21
1034092029,77
1034092765,33
1034093014,40
1034093409,30
1034093459,14
1034093487,13
1034093561,24
1034093873,31
1034094189,24
1034094493,63
1034094899,23
1034095540,10
1034095555,28
1034095596,50
1034095936,22
1034095987,15
1034096132,16
1034096239,57
1034096293,47
1034096822,27
1034097054,13
1034097519,27
1034098064,26
1034098832,70
1034099234,20
1034099610,57
1034099837,21
1034100691,8
1034101277,43
1034101639,92
1034101921,43
1034102010,41
1034103141,33
1034103398,67
1034104256,38
1034104926,57
1034105201,21
1034105275,61
1034105605,44
1034105932,53
1034105957,7
1034106504,13
1034106579,43
1034106932,64
1034107349,14
1034107483,21
1034107747,19
1034107821,14
1034107923,21
1034108275,12
1034108289,26
1034108444,2
1034108914,17
1034109089,36
1034109624,49
1034109976,22
1034110204,109
1034111065,66
1034111128,10
1034112046,22
1034112851,19
1034112936,15
1034113505,49
1034114580,63
1034116266,93
1034116342,94
1034116570,81
1034116830,48
1034117059,20
1034117183,13
1034118060,52
1034118772,30
1034119198,18
1034119236,53
1034119544,18
1034119612,29
1034119697,14
1034119849,13
1034120591,16
1034120608,7
1034120930,51
1034121922,27
1034122673,29
1034122690,49
1034122745,37
1034122934,15
1034123684,10
1034123768,22
1034123789,37
1034124240,16
1034124265,17
1034124356,75
1034124451,31
1034124672,32
1034124839,25
1034124861,34
1034124933,95
1034124948,15
1034125350,48
1034125442,71
1034125699,25
1034126165,30
1034126678,47
1034126964,42
1034127017,22
1034127800,10
1034127902,43
1034128547,15
1034128665,52
1034128967,10
1034129207,41
1034129224,23
1034129234,45
1034129284,14
1034129492,96
1034129798,27
1034130023,36
1034130149,50
1034130413,99
1034130501,29
1034130882,35
1034131085,9
1034131089,39
1034131810,79
1034131837,43
1034132550,48
1034132608,21
1034133017,31
1034134513,79
1034134531,37
1034134658,54
1034134946,18
1034135652,43
1034135738,8
1034135984,10
1034136023,95
1034136054,22
1034136266,27
1034136367,44
1034136399,18
1034136699,59
1034136978,71
1034137053,31
1034137351,31
1034137495,40
1034137852,7
1034137878,32
1034138016,50
1034138068,13
1034138168,40
1034138615,27
1034138736,27
1034138822,49
1034138879,42
1034138904,30
1034139086,61
1034139412,23
1034139492,12
1034139538,10
1034139632,13
1034139848,50
1034140092,11
1034140180,21
1034140316,28
1034140354,22
1034140369,62
1034140383,39
1034140478,31
1034140566,29
1034141332,10
1034142319,43
1034142327,21
1034142496,33
1034142570,61
1034142577,17
1034143324,11
1034143695,61
1034143861,32
1034144020,77
1034144057,48
1034144327,38
1034145374,40
1034145563,21
1034146012,82
1034146080,20
1034146151,52
1034146471,29
1034146583,19
1034146893,24
1034147889,29
1034147959,29
1034147983,13
1034148048,47
1034148145,56
1034148179,54
1034148523,31
1034148953,21
1034149027,11
1034149244,12
1034150021,22
1034150233,36
1034150271,20
1034150496,45
1034150796,11
1034151158,20
1034151390,28
1034151612,90
1034151831,33
1034152375,53
1034152527,16
1034152751,93
1034152828,97
1034152969,23
1034153607,15
1034153668,58
1034154361,50
1034155463,54
1034155787,19
1034156051,21
1034156186,21
1034156255,10
1034156315,41
1034156334,31
1034156346,50
1034156442,37
1034156572,12
1034156921,18
1034156968,39
1034157248,85
1034157553,24
1034157593,26
1034157805,16
1034157999,11
1034158126,60
1034158563,22
1034158731,64
1034158752,14
1034159395,42
1034159407,24
1034159870,40
1034160284,84
1034160854,36
1034160859,22
1034161051,81
1034161121,13
1034161188,64
1034161282,48
1034161283,31
1034161294,39
1034161421,9
1034161431,41
1034161683,15
1034161739,28
1034161945,57
1034162042,20
1034162255,20
1034162477,28
1034162488,28
1034162966,25
1034163036,22
1034163183,24
1034163359,31
1034163374,6
1034163465,8
1034163483,18
1034163541,144
1034163592,12
1034163603,15
1034163622,20
1034163734,35
1034163967,48
1034163998,43
1034164076,36
1034164115,84
1034164331,52
1034164391,31
1034164958,19
1034165020,27
1034165182,9
1034165238,10
1034165335,72
1034165374,22
1034165461,13
1034165756,27
1034166211,27
1034166442,54
1034166657,45
1034166737,76
1034166848,14
1034167003,19
1034167171,53
1034167261,17
1034167376,55
1034167486,34
1034167612,116
1034167689,44
1034168040,42
1034168047,24
1034168215,61
1034168384,22
1034168629,23
1034168971,23
1034169031,34
1034169109,46
1034169387,63
1034169406,48
1034169579,70
1034169822,16
1034169840,82
1034169996,19
1034170322,63
1034170324,23
1034171638,71
1034171689,36
1034172298,9
1034172393,27
1034172431,61
1034172885,15
1034172921,11
1034173014,31
1034173082,65
1034173546,24
1034173973,66
1034174234,12
1034174247,11
1034174350,14
1034174504,23
1034174507,14
1034174794,39
1034175038,55
1034175083,68
1034175300,47
1034175360,38
1034175810,17
1034175885,27
1034176554,25
1034176617,41
1034176809,23
1034176885,29
1034177539,21
1034177615,44
1034177828,23
1034177919,20
1034178025,12
1034178087,27
1034178101,28
1034178366,38
1034179519,37
1034179595,34
1034179734,18
1034180466,13
1034180467,18
1034181809,23
1034181897,61
1034182080,24
1034182526,16
1034183161,18
1034183464,27
1034184019,64
1034184145,22
1034184979,74
1034185063,109
1034185418,30
1034185444,22
1034185515,17
1034185536,13
1034185829,29
1034185939,37
1034186059,15
1034186515,76
1034187259,18
1034187574,78
1034187839,14
1034187896,27
1034188007,38
1034188192,27
1034189017,62
1034189302,17
1034189856,35
1034190070,64
1034190647,44
1034190979,12
1034191695,17
1034191801,18
1034192213,23
1034192314,28
1034192338,23
1034193889,15
1034194753,50
1034194764,36
1034194773,38
1034194781,48
1034194885,18
1034194998,19
1034195170,19
1034195758,10
1034196350,21
1034196522,17
1034196614,52
1034196730,82
1034196943,53
1034197147,55
1034197260,10
1034197312,36
1034197332,43
1034197711,48
1034197727,25
1034197953,47
1034198098,34
1034198541,58
1034198779,57
1034198921,20
1034199781,26
1034200210,10
1034200471,47
1034200521,60
1034201287,36
1034201390,23
1034202071,33
1034202529,95
1034203476,38
1034203662,36
1034204626,78
1034205038,26
1034205727,17
1034205799,28
1034206138,33
1034206466,36
1034206592,21
1034207128,5
1034207150,94
1034207494,42
1034207932,55
1034208403,46
1034208445,57
1034208660,40
1034208670,63
1034209067,65
1034209166,27
1034209620,16
1034209676,14
1034209863,13
1034210295,31
1034210402,48
1034210571,47
1034211176,5
1034211511,36
1034211546,13
1034211823,23
1034212066,16
1034212068,118
1034212445,27
1034212584,81
1034212836,57
1034213164,14
1034214394,33
1034215611,37
1034215976,14
1034216987,24
1034217029,76
1034217389,35
1034217557,33
1034217644,59
1034217835,23
1034217918,17
1034218079,48
1034218255,15
1034218422,7
1034218933,19
1034219207,49
1034219293,149
1034219345,15
1034219392,26
1034219688,41
1034220869,10
1034221330,52
1034221500,65
1034221629,6
1034221917,20
1034222481,24
1034222711,54
1034223027,19
1034223221,12
1034223573,24
1034223720,16
1034223802,53
1034223997,63
1034224129,27
1034224207,25
1034224562,30
1034224584,27
1034224714,32
1034224787,28
1034224800,19
1034225758,22
1034225881,17
1034225990,53
1034226022,41
1034226122,25
1034226153,48
1034226306,23
1034226936,16
1034227872,34
1034228683,51
1034228851,50
1034229203,58
1034229333,74
1034229516,20
1034230170,10
1034230372,21
1034231116,23
1034232589,12
1034232710,25
1034233142,22
1034233247,20
1034233311,61
1034233517,47
1034233608,16
1034233758,24
1034233785,24
1034233868,78
1034234327,15
1034234622,25
1034235069,0
1034235255,17
1034235375,32
1034235605,74
1034235786,35
1034236333,15
1034236469,19
1034237087,25
1034237183,7
1034237463,14
1034237629,64
1034237947,22
1034238026,16
1034238171,38
1034238303,14
1034238985,73
1034239734,20
1034240098,36
1034240637,27
1034240732,42
1034240752,8
1034241061,40
1034241651,10
1034241689,20
1034241808,20
1034241986,35
1034241987,40
1034242222,61
1034242295,38
1034242496,28
1034242511,28
1034242636,30
1034243324,13
1034245166,38
1034245495,52
1034245630,24
1034246194,15
1034246804,14
1034246850,16
1034247021,14
1034247843,33
1034247971,68
1034248128,9
1034248279,17
1034248294,65
1034248872,66
1034249013,58
1034249233,47
