_id,overall_stats.avg_battle_values.avg_kd
1010798071,0.42
1010798420,1.49
1010798462,0.77
1010798580,1.69
1010798583,0.89
1010799298,0.69
1010800982,1.17
1010801924,1.08
1010802472,1.49
1010802846,0.45
1010804004,0.28
1010804661,0.6
1010804949,0.74
1010805134,0.33
1010805652,1.15
1010805811,2.46
1010805837,1.84
1010806239,0.76
1010806387,1.33
1010807164,0.27
1010807661,0.68
1010807680,0.72
1010807811,0.95
1010807872,0.99
1010808030,0.55
1010808165,0.91
1010808184,0.95
1010808690,1.88
1010809212,0.55
1010809712,1.04
1010809895,1.53
1010810403,0.68
1010811076,0.71
1010811433,1.96
1010813015,0.38
1010813716,0.91
1010815177,0.43
1010815565,1.09
1010815658,0.69
1010815766,1.25
1010815800,0.55
1010816764,1.11
1010817225,1.63
1010817457,0.32
1010817801,1.14
1010818643,1.5
1010818916,0.73
1010818920,0.7
1010819398,1.66
1010820056,1.22
1010820469,1.6
1010821093,0.8
1010822400,2.04
1010822445,1.03
1010822698,1.05
1010823011,0.67
1010823682,0.62
1010823781,0.82
1010824492,1.42
1010824771,0.95
1010824941,0.75
1010825186,0.47
1010825668,1.94
1010825885,0.73
1010825953,4.33
1010826251,0.99
1010828961,0.98
1010829082,1.18
1010830029,2.1
1010830487,1.64
1010831928,0.73
1010832517,0.43
1010832711,1.76
1010833236,0.91
1010833731,1.08
1010834634,0.8
1010835341,0.97
1010835798,0.82
1010835992,0.71
1010837920,1.62
1010838494,0.84
1010838535,0.77
1010838652,1.1
1010838769,0.47
1010838892,0.59
1010839153,1.18
1010839461,0.65
1010839699,1.07
1010840014,1.54
1010840669,0.58
1010840920,0.65
1010841170,0.93
1010841436,1.69
1010841992,0.47
1010842065,0.72
1010842799,0.71
1010843334,0.54
1010843360,1.04
1010844804,1.31
1010846130,0.43
1010847139,0.97
1010847684,1.29
1010849612,0.65
1010851556,1.77
1010851957,1.96
1010852338,1.16
1010852406,0.56
1010853734,0.37
1010854355,0.56
1010854902,1.49
1010855182,1.53
1010855224,0.92
1010855682,0.8
1010855753,0.65
1010856208,0.79
1010856634,0.4
1010856701,1.37
1010856907,1.31
1010857096,1.54
1010857314,0.68
1010857428,2.4
1010858852,0.53
1010859440,0.59
1010859544,1.27
1010859722,0.77
1010859818,1.03
1010860616,1.22
1010861570,0.93
1010862098,0.4
1010864039,1.01
1010864080,0.48
1010864198,1.45
1010864277,1.18
1010864894,0.43
1010865062,0.99
1010865231,0.76
1010865876,3.2
1010865935,0.82
1010866443,1.25
1010868409,0.81
1010870536,0.98
1010871183,1.23
1010871419,1.94
1010871465,0.88
1010871658,1.02
1010872067,1.76
1010872575,1.95
1010872916,0.61
1010873016,0.95
1010873389,0.95
1010873639,1.52
1010874442,0.85
1010874659,1.2
1010874949,1.86
1010875228,1.05
1010876751,2
1010877883,0.51
1010879709,1
1010881461,1.03
1010884490,0.9
1010884893,0.75
1010885275,1.05
1010885300,0.54
1010887494,1.49
1010888823,1.46
1010891173,0.46
1010891262,0.79
1010891680,1
1010891684,1.18
1010891687,0.61
1010891827,0.83
1010891984,0.55
1010892321,1.15
1010892366,1.38
1010892796,0.61
1010893162,0.96
1010893263,1.18
1010893361,0.87
1010893528,0.36
1010894009,0.89
1010894665,1.01
1010895120,1.04
1010896007,0.9
1010896224,0.9
1010898074,1.36
1010898325,0.84
1010898838,0.95
1010898862,0.87
1010899414,0.49
1010899449,1.05
1010899537,1.06
1010900780,0.78
1010900804,0.78
1010900862,0.75
1010901355,0.93
1010901868,0.79
1010903047,2.04
1010904525,0.5
1010904758,0.47
1010905896,1.71
1010906243,1.74
1010906804,0.73
1010907025,0.52
1010907055,0.92
1010909270,0.59
1010909344,0.73
1010910915,0.45
1010910920,0.75
1010911203,1.31
1010912468,0.75
1010912496,0.39
1010913276,1.48
1010913421,1.42
1010913433,0.79
1010914322,1.8
1010914416,2.57
1010914776,1.08
1010914987,0.74
1010915313,0.74
1010917567,1.08
1010918669,0.68
1010919566,1.43
1010919611,1.07
1010919879,0.68
1010920190,1.35
1010920311,0.88
1010920792,0.46
1010920817,1.7
1010921969,0.95
1010922511,0.91
1010923288,0.81
1010923572,2.59
1010923580,0.63
1010924505,2.34
1010924565,1.31
1010925391,1.17
1010927027,1.85
1010928705,1.26
1010929651,1.15
1010929929,0.45
1010930149,1.4
1010930625,1.29
1010931336,0.73
1010932038,0.75
1010932737,3.63
1010933420,1.63
1010934154,1.51
1010935583,1.46
1010935919,1.35
1010936832,1.04
1010937803,1.58
1010938071,1.37
1010938698,0.52
1010938782,0.23
1010939250,1
1010941068,0.72
1010942533,0.95
1010943226,1.53
1010943965,0.62
1010944116,0.75
1010944316,0.22
1010944622,1.25
1010944929,0.53
1010945468,1.89
1010945649,1.2
1010947681,0.81
1010952224,0.4
1010952452,0.7
1010952537,1.33
1010953531,0.82
1010953684,0.89
1010954000,0.44
1010955886,1.04
1010959187,0.53
1010959497,0.72
1010960029,0.47
1010960412,0.67
1010960473,0.6
1010960722,0.81
1010960758,1.79
1010961206,1
1010962386,0.49
1010963369,1.09
1010963436,0.47
1010963863,0.72
1010964074,0.98
1010964194,0.91
1010965856,1.8
1010966852,1.14
1010967597,1.32
1010967983,0.28
1010968033,0.36
1010968124,0.09
1010968199,1.66
1010968452,1
1010968892,1.43
1010969359,0.65
1010969393,1.86
1010971376,2.17
1010971912,0.81
1010972113,0.86
1010972135,0.78
1010975951,0.83
1010978183,0.59
1010979085,2.42
1010979169,0.93
1010980312,0.94
1010980393,0.77
1010980948,0.95
1010981908,0.91
1010981922,0.72
1010982343,1.02
1010982761,1.82
1010983891,0.85
1010984278,0.6
1010984803,1.11
1010985330,1.89
1010985357,0.56
1010985387,1.78
1010985793,1.81
1010986938,1.94
1010990009,0.86
1010990132,1.57
1010990918,1.12
1010990992,1
1010991268,0.54
1010991617,1.51
1010993266,1.08
1010993404,0.84
1010993706,0.56
1010994156,0.39
1010994478,1.08
1010994670,0.67
1010995277,1.24
1010995496,0.91
1010995874,1.42
1010997519,0.6
1010997719,0.93
1010998845,1.91
1010999444,0.35
1011001676,1.39
1011001997,1.26
1011002042,0.95
1011002159,1.33
1011002193,1.41
1011002352,0.21
1011002407,6.85
1011002538,0.39
1011002870,1.21
1011003992,2
1011004862,0.37
1011008006,1.16
1011009533,0.64
1011010455,0.4
1011010584,1.6
1011010714,0.58
1011012572,1.01
1011012832,0.65
1011013009,1.27
1011013558,0.66
1011013841,0.69
1011013873,0.87
1011014142,0.92
1011014158,0.26
1011014748,1.15
1011015619,1.77
1011016969,0.34
1011017388,0.72
1011017551,1.76
1011018621,3.69
1011018734,1.16
1011020139,0.57
1011020698,0.94
1011021233,0.7
1011022338,1.07
1011022462,1.3
1011022935,0.62
1011023259,0.76
1011023384,0.79
1011023771,0.6
1011023795,0.54
1011023811,0.46
1011025679,0.8
1011028446,0.69
1011028735,0.93
1011029182,1.33
1011030678,1.38
1011031066,0.54
1011031134,0.71
1011032160,0.99
1011032551,2.03
1011032686,0.42
1011033664,0.86
1011033912,0.56
1011034072,0.59
1011034157,0.84
1011035128,1.53
1011035274,1.98
1011037386,0.84
1011037866,0.71
1011039517,0.41
1011041532,1.41
1011041987,1.25
1011042997,1.38
1011043270,1
1011043312,0.32
1011043515,0.76
1011043661,1.7
1011043984,0.39
1011044035,0.68
1011044236,2.69
1011045541,1.02
1011045883,1.68
1011045943,1.25
1011046022,0.83
1011046470,1.01
1011048567,0.54
1011049324,1.2
1011049876,0.67
1011050179,0.52
1011050488,0.67
1011051429,1.64
1011051481,1.85
1011052319,1.22
1011053202,0.93
1011054416,1.06
1011056384,1.57
1011056388,0.65
1011056700,0.57
1011059052,0.85
1011059212,1.69
1011060061,1.29
1011060434,0.64
1011062149,0.51
1011062187,1.14
1011063139,1.31
1011064733,1.12
1011065168,0.69
1011066040,0.74
1011066313,0.62
1011067328,0.63
1011067522,1.37
1011067559,0.49
1011067964,0.29
1011068539,1.62
1011069079,1.15
1011069494,1.01
1011070870,0.81
1011070927,1.12
1011071520,1.37
1011074880,0.67
1011075488,1
1011075604,0.76
1011076800,0.74
1011077273,0.54
1011077709,1.17
1011078529,1.07
1011080231,1.33
1011080415,0.95
1011080476,0.84
1011080484,0.81
1011080509,0.83
1011080727,1.07
1011081127,0.47
1011081187,0.98
1011081364,0.88
1011082259,1.03
1011082288,0.89
1011082313,0.51
1011083537,1.4
1011083617,0.55
1011083717,1.17
1011086564,0.44
1011087081,0.81
1011087522,1.13
1011088321,0.86
1011090460,0.59
1011090465,0.8
1011090902,0.54
1011092499,1.19
1011093789,2.47
1011093942,1.06
1011094306,0.77
1011094523,1.34
1011095377,1.27
1011097841,0.79
1011098517,1.65
1011099354,0.32
1011099934,0.95
1011100944,0.49
1011102023,1.75
1011103951,0.76
1011104093,1.45
1011104879,0.6
1011105084,0.67
1011106008,1.89
1011106686,0.49
1011108380,1.54
1011109768,0.77
1011110693,0.42
1011110877,0.87
1011111341,1.3
1011111992,1.94
1011112061,1.1
1011112196,1
1011112472,0.77
1011112647,1
1011113819,1.05
1011114178,0.56
1011114687,1.61
1011115502,1.15
1011115512,0.5
1011115779,1.06
1011116099,3.62
1011118430,0.84
1011120702,0.99
1011120944,1.07
1011121870,1.24
1011122085,1.65
1011122143,1.47
1011122853,1.1
1011122992,1.09
1011123072,1.4
1011123151,1.11
1011123535,2.25
1011123927,0.58
1011124233,1.44
1011124332,0.62
1011124549,1.51
1011124574,0.54
1011127291,1.12
1011127474,0.8
1011127802,1.25
1011128935,1.39
1011129118,0.79
1011129774,0.43
1011129847,1.06
1011131388,0.36
1011131451,0.53
1011131476,0.75
1011133245,1.01
1011133316,0.59
1011133392,0.5
1011133698,0.34
1011135359,0.76
1011135535,1.11
1011135546,0.91
1011135560,0.83
1011135702,0.63
1011135765,0.81
1011135829,0.76
1011136447,0.89
1011136543,0.86
1011138152,1.49
1011139515,1.6
1011139692,0.84
1011140703,0.5
1011140893,1.48
1011142307,1.46
1011142652,0.54
1011143085,0.96
1011143290,0.55
1011144860,0.91
1011145095,0.65
1011145583,0.84
1011145907,0.79
1011147195,2.52
1011147944,1.65
1011148072,1.37
1011148574,1.47
1011148789,1.54
1011148890,1.7
1011149119,0.72
1011149307,0.48
1011149495,0.67
1011152004,0.82
1011152039,0.53
1011152096,0.96
1011153871,1.49
1011153976,1.17
1011154325,0.52
1011154596,0.81
1011154820,0.36
1011155303,1.84
1011156050,1.2
1011156280,0.67
1011157107,1.45
1011157191,1.35
1011157647,0.98
1011157714,0.68
1011157864,0.49
1011157968,0.58
1011158253,0.6
1011158528,2.56
1011158557,0.65
1011159743,2.01
1011160177,1.48
1011161471,1.11
1011161577,0.97
1011161973,0.71
1011164314,1.02
1011166381,0.83
1011167256,0.7
1011167488,0.91
1011168291,1.38
1011168368,1.05
1011168440,0.51
1011168671,0.93
1011168984,0.99
1011169245,0.99
1011170422,1.87
1011170523,0.79
1011171138,1.64
1011172910,0.72
1011173085,1.34
1011174733,0.91
1011175159,0.95
1011175750,1.49
1011175952,1.73
1011177163,1
1011177249,1.37
1011177869,1.04
1011177919,0.64
1011178520,0.28
1011179108,1.02
1011179116,1.37
1011179510,0.89
1011179669,0.58
1011180062,1.42
1011182063,0.62
1011182143,1.22
1011182185,0.61
1011183906,1.34
1011183928,0.94
1011183978,1.06
1011184179,1.19
1011185523,0.83
1011185950,1.05
1011186019,0.83
1011187463,1.66
1011187597,1.09
1011188976,0.71
1011191448,1.11
1011192934,1.33
1011194675,1.35
1011194713,1.28
1011194919,0.85
1011195820,0.52
1011195825,0.71
1011196022,0.92
1011196081,1.01
1011196530,1.11
1011196542,0.3
1011196898,0.98
1011197105,1.17
1011197526,0.74
1011197827,1.06
1011198109,1.31
1011198255,1.01
1011198288,1.17
1011199472,0.68
1011201041,0.82
1011201094,1.34
1011201639,0.7
1011201915,0.5
1011202421,0.37
1011202859,0.5
1011205925,0.82
1011207032,1.06
1011207176,2.5
1011207238,0.98
1011207606,0.64
1011208849,1.29
1011208945,0.27
1011209215,0.96
1011209873,0.29
1011211446,1.19
1011211748,0.8
1011211939,1.4
1011212748,1.5
1011213121,1.87
1011213618,2.09
1011213660,1.36
1011213907,1.85
1011214359,1.01
1011214448,0.96
1011215781,0.65
1011215796,0.87
1011216086,0.22
1011216620,0.78
1011218782,0.86
1011219681,0.81
1011219827,0.86
1011220902,1.03
1011222260,0.79
1011222275,2.05
1011222630,0.63
1011224339,0.58
1011225083,1.03
1011226079,0.59
1011226602,1.64
1011227383,0.85
1011228024,1.79
1011228178,1.76
1011228244,0.89
1011228707,1.7
1011229565,0.39
1011230102,1.28
1011230137,1.09
1011230842,1.26
1011231201,1.45
1011232055,0.9
1011232143,0.74
1011232154,0.76
1011232797,1.02
1011233288,2.26
1011233579,1.26
1011233840,0.88
1011234663,1.14
1011235153,1.41
1011235495,1.24
1011235668,0.65
1011236846,1.25
1011238738,1.37
1011239118,1.01
1011239308,0.35
1011240328,1.9
1011240556,0.46
1011240562,1.25
1011241148,1.4
1011241595,1.72
1011241739,2.14
1011241998,0.77
1011242105,1.16
1011242885,0.68
1011243342,0.5
1011243524,0.62
1011243706,1.35
1011243762,2.07
1011245152,0.86
1011246009,3.15
1011246149,0.91
1011246632,1.65
1011246775,1.35
1011246841,1
1011248905,1.24
1011249197,1
1011249612,1.03
1011250279,1.95
1011250361,1.12
1011250588,0.32
1011250791,0.81
1011251200,0.68
1011252981,0.69
1011253321,1.26
1011253668,0.6
1011254369,1.84
1011254636,1.01
1011254925,0.57
1011255046,1.33
1011255265,0.99
1011255410,1.48
1011255771,0.38
1011256081,2.14
1011256143,1.17
1011256686,0.47
1011257652,0.95
1011258276,1.21
1011259349,2.16
1011260426,1.16
1011261094,0.51
1011261238,0.84
1011261701,0.51
1011262474,1.21
1011263595,1.68
1011263668,0.48
1011263680,0.48
1011265423,1
1011265474,1.47
1011266064,0.88
1011267051,1.12
1011269776,0.69
1011269864,1.06
1011270209,0.7
1011270775,1.53
1011271207,0.74
1011271565,2.31
1011271653,0.56
1011272034,1.17
1011272172,2.25
1011272780,1.65
1011273324,0.83
1011273717,0.99
1011273890,1.15
1011273941,0.8
1011274232,1.91
1011274234,1.16
1011274256,0.62
1011274258,0.86
1011274441,1.76
1011274611,0.67
1011275047,0.55
1011275264,0.89
1011275343,0.65
1011275507,0.93
1011276508,1.02
1011276835,1.24
1011278999,0.89
1011280478,1.24
1011280645,1.47
1011280762,0.46
1011280779,1.22
1011282557,0.91
1011282602,2.28
1011282913,1.81
1011283026,1.12
1011283393,0.88
1011284357,0.96
1011286069,0.67
1011286966,1.86
1011287521,1.28
1011289379,0.74
1011289586,1.21
1011289763,0.73
1011290509,1.26
1011291484,0.78
1011291779,0.53
1011292454,0.77
1011292535,0.78
1011293560,0.24
1011293687,1.27
1011294807,0.96
1011295424,0.67
1011296277,2.15
1011297688,0.78
1011297816,2.25
1011297899,1.02
1011298281,1.66
1011299432,1.3
1011300844,1.49
1011300879,0.5
1011300952,0.66
1011302418,0.85
1011303166,0.75
1011303379,0.57
1011304600,0.69
1011304623,1.02
1011305999,0.85
1011307199,0.84
1011307467,0.78
1011308008,0.39
1011308878,0.68
1011308888,1.34
1011310627,0.37
1011311292,0.84
1011313791,0.97
1011313891,1.24
1011314304,0.82
1011314499,0.91
1011314910,0.72
1011315239,1.67
1011315857,0.47
1011315971,0.93
1011315975,1.8
1011316012,0.58
1011316018,0.97
1011317098,0.91
1011317252,1.42
1011317407,0.76
1011317642,0.79
1011317746,0.82
1011317750,1.38
1011317762,1.03
1011318170,0.99
1011318233,0.87
1011318345,1.12
1011318960,1.31
1011319013,1.47
1011319327,0.44
1011320189,1.89
1011320640,1.62
1011322531,1.15
1011323056,0.75
1011324212,0.61
1011324484,1.04
1011325992,1.21
1011326573,1.73
1011327288,1.1
1011327990,0.52
1011328251,0.95
1011328308,0.61
1011328698,1.34
1011329155,0.93
1011329404,0.76
1011330292,1.11
1011331420,1.67
1011332173,0.52
1011332670,0.81
1011332954,1.41
1011333649,1.25
1011334879,1.11
1011335613,0.75
1011336310,1.15
1011338374,0.64
1011339041,0.79
1011339725,0.81
1011339867,0.67
1011340237,1.17
1011340520,0.56
1011340890,0.7
1011342542,0.69
1011343570,0.59
1011344389,0.73
1011345011,1.25
1011345705,0.6
1011345925,1.08
1011346488,1.06
1011346831,0.73
1011346977,1.58
1011346978,0.94
1011348267,1.38
1011348983,2.21
1011349232,0.88
1011350496,1.04
1011350805,1.62
1011351029,0.87
1011351190,0.89
1011351258,1.11
1011351971,0.77
1011352466,1.12
1011353954,0.79
1011354167,0.61
1011354217,0.55
1011355724,1.38
1011356007,0.59
1011357608,1.2
1011357899,1.87
1011359712,0.85
1011360373,0.83
1011360396,0.9
1011360934,0.73
1011361540,0.79
1011361874,0.98
1011362059,1.01
1011362257,0.59
1011363142,0.16
1011363396,0.71
1011363620,1.41
1011363761,2.15
1011364921,0.85
1011364928,1.91
1011367134,1.06
1011367369,1.62
1011367808,1.86
1011368373,1.76
1011368741,2.32
1011369356,1.85
1011370076,1.59
1011371089,1.94
1011372075,1.21
1011372719,1.88
1011372866,0.53
1011373210,1.78
1011374929,1.05
1011375564,0.65
1011376067,1.05
1011376522,0.9
1011377456,0.27
1011377531,0.67
1011378101,0.8
1011378467,0.95
1011380764,0.52
1011380896,0.66
1011384990,0.76
1011385785,1.44
1011385876,0.8
1011386314,1.08
1011388174,0.19
1011388906,1.14
1011390667,0.98
1011390676,0.82
1011390964,0.46
1011394294,0.61
1011395988,0.89
1011396548,0.67
1011397091,0.58
1011397841,1.08
1011397972,0.74
1011398021,1.49
1011398402,0.5
1011398487,0.61
1011398660,0.7
1011398715,0.79
1011398912,0.88
1011399122,0.8
1011399329,1.03
1011399515,1.05
1011399762,0.91
1011400319,0.96
1011401514,1.24
1011402324,1.4
1011402562,1.38
1011402730,0.43
1011403451,1.82
1011403532,1.45
1011403544,0.69
1011403704,1.1
1011403988,1.25
1011404089,1.21
1011404591,1.19
1011405163,1.14
1011405252,1.06
1011406069,1.1
1011406291,0.61
1011408355,0.7
1011409836,1.17
1011410049,0.75
1011410485,1.53
1011410881,1.47
1011413438,0.34
1011414866,1.26
1011415488,0.72
1011415745,1.36
1011416417,0.86
1011416523,1.18
1011418651,0.55
1011419381,1.49
1011420682,1.95
1011421228,1.37
1011422007,2.48
1011422126,1.26
1011423031,1.81
1011423249,1.51
1011424398,1.1
1011424595,0.67
1011424653,1.67
1011425253,1.05
1011426377,1.42
1011427202,0.67
1011428161,0.6
1011428354,0.44
1011428373,1.12
1011429329,0.45
1011429876,0.64
1011430127,0.69
1011430257,1.24
1011431275,1.41
1011431361,0.92
1011431391,0.87
1011431680,0.95
1011431996,1.6
1011432294,2.96
1011432362,1.41
1011432740,1.96
1011433374,0.8
1011433601,0.65
1011433671,1.68
1011434523,2.26
1011435692,0.39
1011435797,0.56
1011435807,0.33
1011436281,0.65
1011436463,2.17
1011436560,0.89
1011436808,0.86
1011437152,1.03
1011437961,0.77
1011439483,0.65
1011440437,0.34
1011441373,0.4
1011441538,1.18
1011443230,1.31
1011443427,0.8
1011446176,0.56
1011446257,0.58
1011446846,0.84
1011447521,1.52
1011447666,0.51
1011447819,0.61
1011447906,1.12
1011448262,2.37
1011448609,1.09
1011449909,1.22
1011451682,0.82
1011452375,1.01
1011453415,1.35
1011455547,0.92
1011457224,0.37
1011458161,1.56
1011458742,0.85
1011458811,0.95
1011458841,1
1011459505,1.79
1011460431,1.25
1011460905,1.71
1011462395,1.36
1011463313,1.18
1011463434,0.97
1011463441,0.43
1011465070,1.35
1011466426,1.1
1011467448,2.35
1011467908,0.93
1011467971,1.44
1011468600,1.1
1011469130,0.75
1011469540,0.72
1011469582,1.1
1011469597,0.51
1011469722,1.36
1011470086,1.72
1011470237,0.97
1011470526,0.59
1011472049,1.25
1011473362,0.98
1011474350,0.5
1011474560,0.8
1011475756,0.67
1011476038,0.76
1011478697,0.84
1011479087,1.13
1011479213,0.86
1011479388,0.89
1011480981,0.53
1011481000,0.77
1011481312,0.61
1011481578,0.56
1011482335,1.16
1011482721,1.04
1011482917,3.04
1011483032,0.44
1011483431,1.25
1011483725,0.71
1011483803,0.55
1011484244,3.02
1011484430,1.24
1011488204,1.31
1011488381,0.84
1011488551,0.48
1011489175,0.85
1011489533,1.12
1011489847,0.68
1011490102,0.89
1011490792,1.05
1011492421,1.61
1011492804,1.74
1011492923,0.89
1011493210,1.56
1011493423,1.56
1011494839,0.94
1011494996,0.63
1011495188,1
1011495590,0.72
1011495601,0.92
1011497297,1.25
1011498123,0.66
1011498158,0.63
1011498203,1.4
1011499754,0.75
1011500046,0.82
1011500129,0.44
1011500373,0.86
1011500588,0.83
1011500705,2.18
1011501053,2.11
1011501394,1.14
1011501702,1.51
1011502220,0.98
1011502334,1.24
1011502701,1.34
1011502914,1.98
1011502986,1.37
1011504187,1.04
1011504721,1.4
1011505919,0.87
1011506162,1.38
1011508938,1.97
1011510357,1.43
1011511512,0.95
1011512091,1.77
1011512636,1.08
1011513594,0.41
1011514522,1.47
1011514603,0.8
1011514900,1.01
1011515142,0.88
1011515268,0.34
1011515307,0.62
1011515849,0.15
1011516139,1.15
1011516890,1.26
1011517102,1.37
1011518000,0.97
1011518356,1.26
1011519377,3.91
1011521644,0.73
1011522095,0.47
1011523446,1.38
1011523691,0.88
1011524459,1.27
1011526418,0.98
1011527250,1.59
1011527830,0.8
1011528019,3.6
1011529444,2.42
1011531271,0.64
1011533083,0.33
1011535177,1.22
1011536058,1.11
1011536212,1.15
1011536862,3.81
1011537103,0.72
1011537447,1.36
1011539352,1.71
1011540078,1.12
1011540433,1.04
1011540607,0.97
1011541232,1.05
1011541683,1.36
1011544896,1.42
1011545586,1.1
1011545803,0.49
1011546112,2.04
1011548097,1.13
1011548107,0.8
1011548352,0.67
1011548416,0.99
1011548731,0.46
1011549624,1.06
1011549774,0.81
1011551531,2.11
1011551718,0.7
1011552016,1.78
1011554686,0.89
1011554829,0.83
1011555230,1.37
1011556225,1.29
1011556233,0.95
1011556796,0.87
1011557191,0.81
1011557503,0.98
1011557902,0.52
1011557916,0.54
1011558173,1.17
1011558989,1.28
1011559101,0.92
1011559278,1.52
1011559449,0.74
1011560222,0.86
1011560417,1.4
1011560767,0.63
1011560782,1.91
1011561297,0.91
1011561641,1.23
1011562155,1.2
1011562675,0.7
1011562724,1.44
1011564049,0.22
1011564155,0.92
1011565532,0.52
1011566821,1.17
1011566869,0.96
1011568514,0.91
1011568728,0.8
1011568939,1.02
1011569108,0.45
1011569546,0.58
1011570974,1.54
1011571107,1.92
1011572619,1.64
1011573498,1.74
1011573717,1.5
1011573993,1.22
1011574355,0.92
1011574782,0.87
1011574824,1
1011575211,0.71
1011576517,2.03
1011576949,0.96
