_id,overall_stats.avg_battle_values.avg_spot_dmg
1031975214,9010
1031975432,16676
1031975774,10704
1031975843,11650
1031976269,9097
1031977483,8667
1031977869,14470
1031978467,13903
1031978721,9008
1031978849,20487
1031979322,12893
1031979371,7327
1031979484,20217
1031979557,7408
1031979573,7530
1031980018,12039
1031980899,15132
1031981006,7011
1031981115,15921
1031981461,12922
1031981474,7150
1031981689,3753
1031981800,9656
1031981858,1346
1031981935,7647
1031982248,8091
1031982979,16462
1031983545,14998
1031983547,10322
1031983653,21108
1031983654,12047
1031983798,17633
1031983932,13664
1031983972,6725
1031983996,20322
1031984135,15983
1031984198,1826
1031984507,18714
1031984694,10552
1031984852,14541
1031985130,9399
1031985207,5235
1031985286,25289
1031985426,5882
1031986000,13712
1031986558,11485
1031987275,17597
1031987296,11388
1031987707,14727
1031988217,8612
1031989698,10885
1031990576,5340
1031990664,14747
1031991052,9344
1031991645,11585
1031991821,12239
1031992478,8380
1031992499,19042
1031992879,13694
1031993786,12347
1031993805,24995
1031993878,18086
1031994315,23914
1031995520,11013
1031995588,10994
1031995592,8741
1031995811,12639
1031995834,9213
1031995872,7550
1031996559,9717
1031996773,15673
1031996921,18926
1031996925,12847
1031997031,13960
1031997059,10451
1031997075,7559
1031997640,8938
1031997817,16761
1031998131,14929
1031998163,17547
1031998290,14258
1031998362,15133
1031998952,13896
1031999092,12343
1031999156,13211
1031999540,11320
1031999803,14138
1031999882,6817
1032000117,5253
1032000249,15845
1032000709,18838
1032000996,5856
1032001127,10666
1032001166,11402
1032001187,20006
1032001265,47081
1032001528,17658
1032001998,15037
1032002023,16385
1032002315,10719
1032002396,11405
1032002770,5453
1032002975,22067
1032003259,4258
1032003384,14724
1032003581,8979
1032003726,6093
1032003801,13653
1032004250,29585
1032004431,9745
1032005399,9664
1032005407,10897
1032005465,6527
1032005683,6091
1032005712,15898
1032006119,33329
1032007715,10506
1032007777,12975
1032007875,11202
1032007998,13548
1032008251,7535
1032008542,7932
1032008723,14633
1032008733,7802
1032008893,33367
1032009598,7530
1032009676,14673
1032009789,14399
1032010285,9964
1032010528,9806
1032010778,10872
1032011296,8771
1032011366,9813
1032011506,6100
1032011691,8315
1032011823,20567
1032012131,7650
1032012583,6238
1032012729,22882
1032012827,31368
1032013090,8257
1032013096,9134
1032013318,6067
1032014622,10566
1032014685,6269
1032014704,5962
1032015020,13651
1032015023,16299
1032015204,12787
1032015451,4049
1032015961,7648
1032016106,5898
1032016208,18023
1032016566,16299
1032016848,15475
1032017201,12460
1032017539,11695
1032017616,16978
1032017744,6398
1032018286,7538
1032018888,10404
1032018913,6645
1032019063,28484
1032019334,8018
1032019367,11266
1032019403,9668
1032019542,7913
1032019682,13307
1032019987,8474
1032020162,19097
1032020195,15194
1032020641,19693
1032021012,10973
1032022027,6626
1032022031,15621
1032022167,8529
1032022201,6636
1032022577,12454
1032023017,20977
1032023084,6896
1032023283,9931
1032023363,9312
1032023527,15166
1032023825,14117
1032023865,7833
1032024443,7286
1032024552,15626
1032024868,12657
1032025140,8608
1032025210,9084
1032025374,17303
1032026066,9567
1032026457,6938
1032026740,31100
1032026829,11632
1032027025,11276
1032027034,11314
1032027320,14419
1032028036,8986
1032028041,15365
1032028623,15127
1032028626,9539
1032029057,14338
1032029270,7742
1032029896,27914
1032029928,19312
1032030157,8086
1032030212,16757
1032030382,13407
1032030615,10325
1032030668,15031
1032030707,12570
1032030711,9815
1032030824,9621
1032031040,16273
1032031049,31250
1032031219,20714
1032031715,17682
1032031856,34220
1032032098,6527
1032032565,11175
1032032659,26034
1032032686,13605
1032033291,15895
1032033420,10056
1032033610,17628
1032034053,14192
1032034112,28073
1032034594,11404
1032035107,8563
1032035140,5199
1032035272,10231
1032036601,9251
1032037170,12160
1032037215,6670
1032037249,4118
1032037543,11234
1032037545,16683
1032037675,8408
1032037791,8616
1032037792,6645
1032038054,20634
1032038165,14091
1032038223,8634
1032038328,19942
1032038642,22161
1032039025,14255
1032039556,8947
1032039706,21458
1032039900,8912
1032039932,12494
1032040171,11884
1032040249,23706
1032040573,10653
1032040585,14195
1032040611,20867
1032040740,33322
1032041385,8895
1032041568,14431
1032041615,9109
1032041680,7712
1032042134,9639
1032042287,13384
1032042509,10503
1032042635,13782
1032042642,6433
1032042968,4645
1032043213,10079
1032043292,10503
1032043310,12535
1032043334,6891
1032044530,11594
1032045855,18476
1032045987,7901
1032046259,18685
1032046307,12258
1032047081,7190
1032047300,16415
1032047321,16381
1032047607,10610
1032047814,17175
1032048080,22113
1032048088,15049
1032048189,10594
1032048510,19580
1032048630,18501
1032048665,10923
1032048697,9044
1032048739,11589
1032049774,4714
1032049965,15767
1032050125,9442
1032051414,8305
1032051906,14875
1032052677,20569
1032053175,17242
1032053912,22492
1032054164,10150
1032054389,10115
1032054596,17170
1032054775,7920
1032055038,14065
1032055050,11226
1032055479,15867
1032055999,12683
1032056118,17037
1032056679,14063
1032056716,9542
1032056738,20833
1032057437,18896
1032057466,18473
1032057863,9150
1032058232,25638
1032058446,8669
1032059062,8975
1032060761,18717
1032061142,7066
1032062647,11094
1032063045,10098
1032063538,15222
1032063653,31560
1032063801,3702
1032064661,13029
1032064678,7807
1032064714,10703
1032064896,5196
1032065068,10010
1032065288,13031
1032065445,11373
1032065509,18321
1032065579,8660
1032065758,11625
1032065801,7367
1032065810,10709
1032065824,9450
1032065981,12863
1032066022,22594
1032066039,5537
1032066060,8939
1032066315,4157
1032066363,15423
1032066370,17939
1032066464,9254
1032066658,11743
1032068527,9004
1032069269,11276
1032069777,11050
1032070016,18779
1032070126,7850
1032070202,9493
1032070461,7595
1032071366,16728
1032071698,11194
1032071847,11239
1032072177,6969
1032072319,10544
1032072325,12871
1032072758,17833
1032073265,2524
1032073841,10173
1032074233,11783
1032074592,11988
1032074671,25421
1032074694,6551
1032074867,9722
1032075055,21507
1032075356,19371
1032075397,9066
1032076203,6371
1032076239,12741
1032076273,7250
1032076391,15287
1032076711,11921
1032076864,7477
1032077243,10444
1032077308,8298
1032077498,15623
1032078210,8728
1032078225,6202
1032078292,15488
1032078471,27967
1032078491,10273
1032078885,8830
1032078920,44481
1032079042,5544
1032079060,11953
1032079203,12458
1032079368,10439
1032079766,12307
1032079784,1315
1032080233,8761
1032081561,9456
1032081593,13591
1032082381,12699
1032082574,12144
1032082580,16300
1032082849,6744
1032083229,8945
1032083273,8743
1032083610,6733
1032083717,14327
1032084119,8411
1032084337,11955
1032084864,6799
1032085449,12099
1032086428,7935
1032086431,14217
1032086588,6453
1032086613,6292
1032086815,12627
1032086940,8282
1032087408,9506
1032087432,7784
1032087603,9973
1032087970,12781
1032088637,9002
1032088677,10438
1032088728,17640
1032089076,9748
1032089325,9147
1032089887,9768
1032090089,6907
1032090101,16365
1032090409,9404
1032090593,14593
1032092854,8977
1032093048,5517
1032093313,10908
1032093347,10578
1032093999,7523
1032094763,7049
1032095072,8729
1032095165,7555
1032095503,13307
1032096033,11035
1032096066,8848
1032096114,9542
1032096245,6807
1032096575,9696
1032096712,12955
1032096924,4124
1032097090,10327
1032097559,12130
1032098249,14251
1032098454,4392
1032098586,11437
1032098628,11229
1032098769,22591
1032099729,20600
1032099978,13567
1032100028,19774
1032100594,21759
1032100917,15801
1032101370,6361
1032103838,7043
1032104014,11634
1032104772,7370
1032104810,9056
1032104950,16378
1032104966,16291
1032105030,13621
1032105065,11727
1032105364,7643
1032105583,20388
1032105917,8553
1032106915,13249
1032107356,24308
1032109103,8504
1032110537,5760
1032110916,9145
1032111649,8396
1032112423,20019
1032112558,13435
1032112689,15210
1032112906,10894
1032114062,17825
1032114476,8959
1032115024,9503
1032115103,18954
1032115349,4470
1032115513,8413
1032115536,23262
1032115711,10583
1032116050,10921
1032116551,8664
1032116775,16098
1032117646,5455
1032117845,18144
1032118140,5758
1032118752,4606
1032118890,14516
1032119545,11016
1032119747,5558
1032120137,13341
1032120870,11802
1032121894,31684
1032122963,6747
1032123294,15644
1032123419,10491
1032123421,14172
1032124713,13866
1032124853,11864
1032125301,16896
1032125587,9387
1032125995,6936
1032126179,5842
1032126781,16067
1032126987,7775
1032127079,9787
1032127296,20348
1032127364,12133
1032127935,11424
1032128004,6648
1032128348,10316
1032128367,9388
1032128868,12996
1032129119,15312
1032129132,7262
1032129233,9179
1032129313,12392
1032129863,7932
1032129908,8030
1032129921,11098
1032129926,10324
1032130189,7607
1032130201,6086
1032130593,4361
1032131142,12534
1032131182,8177
1032131211,11126
1032131269,12946
1032131399,7853
1032131723,6728
1032131993,5426
1032132161,8300
1032132498,31436
1032134108,13614
1032134496,19383
1032134498,22450
1032135065,3815
1032135124,15189
1032135346,10508
1032135505,18134
1032135737,7254
1032135738,1337
1032136246,13466
1032136416,8387
1032136493,11613
1032137822,18570
1032137865,14226
1032138176,14342
1032138227,12278
1032138441,4629
1032138467,5345
1032139013,7681
1032139932,13566
1032140484,21493
1032140685,5977
1032140854,17189
1032140922,9184
1032141057,17398
1032141357,16850
1032141573,10978
1032141666,15986
1032141691,12383
1032141818,14375
1032141858,7886
1032142071,11743
1032142373,14455
1032142720,5787
1032143075,12269
1032143438,6576
1032143479,6196
1032143661,18633
1032143983,4531
1032144055,10535
1032144312,20002
1032144367,14588
1032144723,19337
1032144912,12860
1032145109,11108
1032145720,6389
1032145728,10574
1032147052,18626
1032147724,13759
1032147870,19407
1032149104,14180
1032149451,12250
1032150004,9583
1032151276,11983
1032151515,12801
1032151875,14096
1032152043,7597
1032152439,10140
1032152621,13996
1032153032,5530
1032153936,6040
1032154483,8568
1032154641,16405
1032154891,13632
1032154945,18016
1032155781,12421
1032155826,21274
1032155863,15166
1032155887,14158
1032155915,19977
1032156083,13860
1032156458,12931
1032157425,10547
1032157872,13325
1032158284,16577
1032158383,15305
1032158406,44311
1032158696,7830
1032158918,15473
1032160304,11883
1032161300,16962
1032161543,9534
1032162407,9322
1032162538,24606
1032162879,10274
1032164046,9878
1032164273,10987
1032164352,16144
1032164410,10666
1032165194,7222
1032165278,20529
1032165845,15443
1032165888,12073
1032166142,10632
1032166340,14453
1032166927,9795
1032166976,12292
1032167002,22542
1032167049,8898
1032167251,7755
1032167924,10395
1032168509,12871
1032168841,7413
1032169068,3332
1032169159,10004
1032169163,14876
1032170392,17001
1032170848,7007
1032171173,10163
1032171431,19256
1032171660,16113
1032171791,19738
1032173089,10398
1032173296,8949
1032173442,31271
1032173832,9951
1032174072,18279
1032174079,7075
1032174082,20407
1032174106,6083
1032174760,18089
1032175746,3380
1032175846,26940
1032177239,26451
1032177481,13036
1032177560,12000
1032177717,18842
1032177881,19063
1032178188,39112
1032178882,8202
1032179147,10728
1032179879,9047
1032179964,19912
1032180814,13245
1032181104,14206
1032181372,10956
1032182170,12263
1032182404,3490
1032182864,11502
1032183679,8490
1032184272,6131
1032184513,13002
1032184661,19330
1032184751,5191
1032184752,8594
1032185109,7549
1032185310,7694
1032185319,12390
1032185564,14424
1032185620,11974
1032185827,10552
1032185868,14167
1032185877,10192
1032186133,13252
1032186215,13975
1032186292,8433
1032187027,14342
1032187470,31997
1032187543,17257
1032187846,15062
1032188151,11862
1032189103,9092
1032189734,8124
1032190629,24893
1032190779,19521
1032190892,12807
1032191768,8465
1032191784,12959
1032191946,12439
1032192536,12049
1032192844,12136
1032193006,10175
1032193667,5268
1032193885,21374
1032193900,11142
1032193951,8458
1032194769,13123
1032195379,12735
1032195487,7785
1032195575,15443
1032197523,15873
1032197539,6791
1032197574,14252
1032197934,11000
1032198193,15524
1032198296,6763
1032198591,8763
1032199046,11732
1032199178,13512
1032199636,4980
1032199778,10534
1032199830,8279
1032200012,14978
1032200237,15061
1032201039,21930
1032201263,8531
1032201348,8698
1032201609,14160
1032201951,7966
1032201986,8107
1032202847,9942
1032203076,11412
1032203570,8812
1032204508,8029
1032204657,15386
1032205167,7391
1032205982,11921
1032206315,9218
1032206674,7855
1032207209,26100
1032207574,15938
1032207675,6797
1032208756,8023
1032209101,19903
1032209889,8795
1032210233,11251
1032210345,10666
1032210753,14213
1032210815,6815
1032211163,8937
1032211218,8753
1032211827,27333
1032211847,7921
1032212169,8801
1032212515,14357
1032212851,6831
1032213496,18230
1032213641,12340
1032213878,14063
1032213959,11140
1032213991,22789
1032214039,8252
1032214234,32289
1032214485,23038
1032214603,8277
1032215066,26044
1032216134,6808
1032216219,5408
1032216304,14907
1032217212,6186
1032217567,12732
1032217602,11625
1032219002,30128
1032220459,12146
1032220610,15849
1032221920,6495
1032222338,10820
1032222350,8665
1032222430,14324
1032222750,14401
1032223780,19617
1032224353,5131
1032224396,9312
1032224446,9714
1032225037,9642
1032225053,15951
1032225301,6752
1032225581,9001
1032226072,4668
1032227099,8404
1032227162,25787
1032227187,12988
1032227846,12193
1032227952,12716
1032228199,6798
1032228210,32002
1032229181,9293
1032229203,7789
1032229737,13813
1032229902,35923
1032230668,15745
1032230975,5331
1032231950,9570
1032232215,10770
1032232220,6556
1032232483,7645
1032232502,7834
1032232948,21276
1032233140,9496
1032233282,6883
1032233529,26170
1032233725,18226
1032234141,8321
1032234250,13332
1032234272,16480
1032234655,18752
1032234694,18891
1032234769,14605
1032235032,10309
1032235419,15354
1032235788,13889
1032236098,9629
1032236105,8947
1032236868,9528
1032236998,18639
1032237102,17473
1032237432,17592
1032237950,5740
1032238393,15271
1032239447,14821
1032239963,10179
1032240797,12849
1032241391,11260
1032241656,13274
1032241754,9671
1032242004,15723
1032242452,21047
1032242492,13154
1032242887,14068
1032243031,7851
1032243049,8044
1032243077,14912
1032243545,11821
1032244025,9710
1032244186,11989
1032244315,9550
1032244839,6050
1032244945,6389
1032245245,8651
1032245462,20156
1032245469,11933
1032245681,13252
1032245734,6143
1032245892,16344
1032247467,14072
1032247762,14821
1032248079,14059
1032248690,18653
1032248763,9852
1032248766,6792
1032248966,11545
1032249009,7412
1032249319,14175
1032249341,8610
1032249505,7974
1032250017,16557
1032250543,2238
1032250570,25118
1032250751,19028
1032250927,10941
1032251074,13385
1032251332,8108
1032251378,12181
1032251489,8877
1032252780,8277
1032253660,7941
1032254490,20478
1032254784,10864
1032255122,25466
1032255267,13805
1032255713,8611
1032255745,6203
1032255780,9154
1032255822,15501
1032256101,15823
1032256302,27855
1032256826,10104
1032257048,10080
1032257241,11115
1032257817,10991
1032257864,9496
1032259514,5032
1032259639,11861
1032260315,5568
1032260362,13987
1032260637,7410
1032260661,14083
1032261002,17009
1032261084,21244
1032261552,19638
1032261585,12800
1032261649,10587
1032262361,13408
1032262390,6266
1032262571,13290
1032262612,14635
1032262759,3792
1032262783,20288
1032262926,11430
1032263479,6373
1032263968,8058
1032264500,17387
1032264861,10033
1032265207,8403
1032265243,8190
1032265360,18016
1032265627,13947
1032265979,13024
1032265987,15359
1032266469,8560
1032267199,10677
1032267368,7691
1032267838,7804
1032267923,7211
1032268731,10671
1032268758,8973
1032269067,5283
1032269283,4789
1032270516,23436
1032270560,27678
1032270622,29556
1032271119,11548
1032272381,16842
1032272607,8995
1032272666,5486
1032272719,8822
1032272844,10157
1032272987,5735
1032273578,10721
1032273692,9011
1032273719,12751
1032273876,20203
1032274166,34691
1032274364,10087
1032274382,10944
1032274430,8037
1032274729,10102
1032275495,8918
1032276048,8092
1032276204,10778
1032276210,14061
1032276373,6042
1032276537,11616
1032276597,23445
1032276644,9238
1032276879,9601
1032278001,8474
