_id,overall_stats.avg_battle_values.avg_shoot_down
1018598821,1.43
1018598883,1.17
1018599177,2.85
1018599182,2.87
1018600062,2.28
1018600145,2.17
1018600808,5.53
1018601535,1.07
1018602363,1.69
1018602531,1.65
1018602782,1.07
1018603955,1.37
1018604511,3
1018604968,1.51
1018605378,0.35
1018605421,3.6
1018605522,1.43
1018605611,1.08
1018606009,0.43
1018606136,1.37
1018606280,1.51
1018606363,2.15
1018606532,0.51
1018606883,0.88
1018607221,0.98
1018607512,0.9
1018607959,3.02
1018608164,1.45
1018608582,1.69
1018608683,1.6
1018608709,2.44
1018608867,7.97
1018608965,1.96
1018609192,1.54
1018609284,0.61
1018609346,0.54
1018609522,0.98
1018609532,1.68
1018609660,1.54
1018610006,1.67
1018610366,1.57
1018610539,0.42
1018610791,0.96
1018611046,5.05
1018611268,1.15
1018611309,1.56
1018611365,1.76
1018611521,0.87
1018612068,0.35
1018612334,1.41
1018612806,0.67
1018613143,0.41
1018613195,0.99
1018613380,3.29
1018613518,1.7
1018613784,0.94
1018613810,1.88
1018613862,0.69
1018614664,1.61
1018614682,2.17
1018614743,2.89
1018615056,1.93
1018615306,5.99
1018615682,2.22
1018616237,5.56
1018616457,1.98
1018616502,1
1018616782,0.8
1018616846,1.31
1018616961,1.75
1018617441,1.97
1018617483,0.58
1018617802,1.21
1018617946,0.94
1018618160,0.95
1018618420,0.41
1018618446,0.05
1018618478,0.72
1018618509,3.34
1018619552,0.8
1018621141,1.59
1018623243,2.42
1018623247,0.18
1018624038,0.38
1018624174,0.53
1018624292,7.39
1018624571,2.31
1018625156,1.19
1018625606,3.19
1018625637,0.36
1018625819,0.33
1018625829,0.88
1018626114,2
1018626330,2.14
1018626508,1.21
1018626532,1.64
1018626591,3.3
1018627640,2.23
1018627955,2.74
1018628349,0.53
1018629071,3.47
1018629389,0.9
1018630108,1.92
1018630697,1.49
1018631741,0.1
1018631899,2.41
1018632210,1.08
1018632477,1.81
1018632505,0.66
1018632590,0.87
1018632731,0.88
1018632976,2.98
1018633096,3.13
1018633253,0.85
1018633433,2.18
1018633730,1.43
1018633838,1.29
1018633911,1.44
1018633918,1.59
1018634379,1.21
1018634502,1.22
1018634644,2.75
1018634843,4.24
1018634866,1.09
1018635002,2.89
1018637471,0.23
1018637831,1.6
1018637913,1.21
1018638446,1.39
1018639127,4.22
1018639489,4.02
1018639618,2.4
1018640568,0.84
1018640662,1.43
1018640840,0.32
1018640944,2.91
1018642216,1.24
1018642315,1.88
1018644023,1.58
1018644503,1.75
1018644860,1.11
1018645849,1.79
1018646116,0.86
1018646593,0.53
1018646972,1.45
1018647417,1.33
1018647520,1.65
1018647671,0.86
1018647987,0.65
1018648096,2.13
1018648177,1.49
1018648468,0.66
1018648681,1.2
1018649005,1.39
1018649029,4.05
1018649305,0.66
1018649320,2.47
1018649451,0.88
1018649864,1.22
1018650028,1.59
1018650075,2.21
1018650079,1.67
1018650162,1.41
1018650383,1.31
1018650458,1.22
1018651953,0.76
1018652511,1.39
1018653306,0.86
1018653610,2.93
1018653994,4.28
1018654684,3.45
1018654760,0.91
1018655290,1.49
1018655714,0.85
1018656233,2
1018656361,1.12
1018656489,0.56
1018656996,10.4
1018657089,1.02
1018657502,1.15
1018657668,0.6
1018657710,0.39
1018658021,0.69
1018658582,1.43
1018658985,12.06
1018659031,2.11
1018660015,2.01
1018660266,2.09
1018660618,0.92
1018661126,0.19
1018661325,0.87
1018661453,2.05
1018661738,1.25
1018661907,1.84
1018661915,1.43
1018662134,0.93
1018662396,1.55
1018662651,0.62
1018662825,1.55
1018663650,1.13
1018663707,1.27
1018663820,2.96
1018664180,0.37
1018664405,1.11
1018664921,1.21
1018665019,2.47
1018665192,2.04
1018665271,2.41
1018665342,1.7
1018665386,0.56
1018665471,0.89
1018665482,0.47
1018665644,1.3
1018665795,0.88
1018665883,1.06
1018666074,3.18
1018666119,7.09
1018666221,1.4
1018667126,1.69
1018667238,1.97
1018667908,1.32
1018668750,2.39
1018668960,0.69
1018668991,1.66
1018669823,1.49
1018670362,2.38
1018670503,2.61
1018670803,0.81
1018672414,1.22
1018672516,1.43
1018672996,0.79
1018673423,1.55
1018673545,0.51
1018673717,2.44
1018674357,2
1018674855,3.47
1018675304,1.21
1018675339,2
1018675371,2.25
1018675989,2.29
1018676173,1.43
1018676451,1.91
1018677039,1.06
1018677440,0.77
1018677451,1.53
1018677694,2.16
1018677876,2.75
1018677991,1.07
1018678175,1.41
1018678240,1.77
1018678447,6.3
1018678519,2.13
1018678631,1.75
1018678793,2.86
1018679014,1.8
1018679023,1.44
1018679231,1.8
1018679333,1.54
1018679589,0.92
1018679975,2.14
1018680007,1.74
1018680451,1.71
1018680561,8.36
1018680568,1.49
1018680812,0.7
1018681016,1.82
1018681316,1.53
1018681559,2.19
1018681705,0.26
1018681794,2.6
1018682040,1.37
1018682403,1.78
1018682412,1.25
1018682552,1.93
1018682836,1.19
1018682859,2.7
1018683481,1.34
1018684091,1.73
1018684106,1.32
1018684298,0.76
1018684300,1.53
1018684314,0.37
1018686812,0.98
1018686916,1.83
1018687970,2.84
1018688204,1.36
1018688689,1.03
1018689049,0.98
1018689328,2.31
1018689341,0.25
1018690535,0.71
1018690929,1.28
1018691271,1.48
1018691407,0.66
1018691486,1.3
1018691531,0.53
1018691661,1.79
1018691830,2.05
1018691861,1.02
1018691863,1.16
1018692027,0.51
1018692346,2.19
1018692524,1.72
1018692617,1.14
1018692828,2.16
1018693037,1.08
1018693301,1.88
1018693415,1.98
1018693822,1.76
1018694597,1.07
1018695115,1.84
1018695178,2.21
1018695512,0.72
1018695544,1.28
1018695980,4.49
1018695999,4.2
1018696741,1.56
1018696848,2.52
1018697407,1.2
1018697672,2.77
1018698304,1.24
1018698305,2.04
1018698372,2.11
1018699020,3.04
1018699164,1.62
1018699203,1.99
1018699219,2.07
1018699515,2.12
1018699706,3.72
1018699801,2.42
1018700198,1.22
1018700256,2.91
1018700347,1.51
1018700975,1.12
1018701116,1.55
1018701128,2.37
1018701240,13.89
1018701604,0.44
1018703325,3.79
1018703529,1.93
1018703753,0.86
1018703860,2.89
1018704333,1.35
1018704605,0.47
1018705876,3.3
1018705974,0.43
1018706406,2.17
1018706496,0.87
1018706499,1.17
1018706568,0.63
1018707428,1.55
1018707835,1.2
1018708166,0.96
1018708299,0.17
1018708406,0
1018709212,1.04
1018709444,1.26
1018709508,0.45
1018710096,3.25
1018710171,2.81
1018710737,0.94
1018710965,1.68
1018710969,1.09
1018711156,0.67
1018711306,2.21
1018711351,1.12
1018711464,0.23
1018711595,4.96
1018711908,1.33
1018712371,0.85
1018712451,1.65
1018712452,1.28
1018712653,1.28
1018712720,2.25
1018712758,2.58
1018712856,0.77
1018713003,0.83
1018713099,1.14
1018714084,2.68
1018714542,0.14
1018714779,0.81
1018714868,0.21
1018714884,2.02
1018714900,1.2
1018715112,1.4
1018715377,0.56
1018715417,1.54
1018715644,1.2
1018716256,2.15
1018717542,1.1
1018717904,2.84
1018718114,1.92
1018718314,2.3
1018718367,2.09
1018719023,0.91
1018719080,1.18
1018719106,0.99
1018719624,1.4
1018719856,1.79
1018719955,2.63
1018720050,1.26
1018720138,0.44
1018720385,0.97
1018720388,1.13
1018720880,1.32
1018721025,2.48
1018721324,2.59
1018721405,1.32
1018721557,0.29
1018721637,2.16
1018721980,1.3
1018722040,0.84
1018722558,1.07
1018722775,3.92
1018722913,3.41
1018723212,3.81
1018723767,0.67
1018723788,1.54
1018723925,1.19
1018724617,1.8
1018724725,0.77
1018725440,1.41
1018725986,1.54
1018726044,1.25
1018726053,1.13
1018726868,1.57
1018726915,1.2
1018726927,1.59
1018727114,0.7
1018727530,1.17
1018727906,0.89
1018727957,1.65
1018728532,1.33
1018728596,3.66
1018728666,4.03
1018728793,0.43
1018729052,1.46
1018729837,0.36
1018730197,1.16
1018730319,2.84
1018730462,1.15
1018730745,0.27
1018731541,1.19
1018731763,2.57
1018732045,2.64
1018732195,0.82
1018732229,1.54
1018732494,1.04
1018733484,0.37
1018733874,1.5
1018734018,2.2
1018734070,1.4
1018734097,1.89
1018734616,3.82
1018734988,1.95
1018735195,0.02
1018736255,0.31
1018736490,1.09
1018736549,1.73
1018736745,0.98
1018736767,1.3
1018736907,1.37
1018736941,1.23
1018737067,1.54
1018737138,1.31
1018737311,1.95
1018737703,0.69
1018737740,0.33
1018738305,2.98
1018739975,0.79
1018740167,0.57
1018740409,1.59
1018741036,0.61
1018741270,0.47
1018741672,1.63
1018741706,1.16
1018742389,1.41
1018744334,2.12
1018744730,1.75
1018744963,1.56
1018745468,0.77
1018746345,8.34
1018746853,0.47
1018746929,0.48
1018747093,1.9
1018747304,1.47
1018747398,2.25
1018747499,0.57
1018747528,1.25
1018747862,2.56
1018748270,0.92
1018748336,1.04
1018748812,2.6
1018749309,1.54
1018749359,2.34
1018749523,0.94
1018751518,0.81
1018751584,1.33
1018751674,4.83
1018751924,0.76
1018751971,2.48
1018752082,0.93
1018753226,0.72
1018753610,1.83
1018753849,3.02
1018754588,1.78
1018754627,2.14
1018754922,2.86
1018755249,0.64
1018755476,0.38
1018755623,2
1018755735,0.3
1018755796,1.6
1018755921,2
1018756802,0.16
1018757235,2.54
1018758117,1.04
1018758136,0.86
1018758474,3.36
1018758872,1.23
1018759637,1
1018759746,1.61
1018759858,1.61
1018759941,2.53
1018760374,1.18
1018760706,4.18
1018761148,2.48
1018761956,1.63
1018762182,1.84
1018762485,0.39
1018763675,1.14
1018764587,1.87
1018765086,1.04
1018765721,2.01
1018765760,1.16
1018766037,1.34
1018767635,1.16
1018767642,1.35
1018767851,2.01
1018767921,1.52
1018769460,1.84
1018770478,0.82
1018770674,2.81
1018770919,1.99
1018771057,1.57
1018771073,0.93
1018771862,1.45
1018772517,0.85
1018772904,4.39
1018773033,1.51
1018773292,3.86
1018774562,1.69
1018774827,3.52
1018775120,2.2
1018775592,3.55
1018775622,2.35
1018776478,4.01
1018777299,1.79
1018777735,1.34
1018778690,1.42
1018778739,0.68
1018778897,0.39
1018780255,1.44
1018781018,2.41
1018782336,1.29
1018782619,1.3
1018782852,1.27
1018783264,0.94
1018783680,1.69
1018784038,1.31
1018784369,6.05
1018784601,3.18
1018784901,0.48
1018784971,1.34
1018785298,0.14
1018785371,0.84
1018785536,1.13
1018785851,10.08
1018786157,2.02
1018786413,1.9
1018786684,0.68
1018786807,0.51
1018787283,1.67
1018787722,5.91
1018787846,0.84
1018787968,1.18
1018788264,21.35
1018788331,0.17
1018788374,1.81
1018788417,1.52
1018788678,2.56
1018788679,0.03
1018789115,2.46
1018789323,3.5
1018789561,1.65
1018789995,2.27
1018790499,1.77
1018790897,2.7
1018790950,0.01
1018790959,0.24
1018791502,1.09
1018791806,4.64
1018792014,2.11
1018792852,2.14
1018792904,0.68
1018793320,0.57
1018793840,1.61
1018794105,1.6
1018794629,1.89
1018794724,1.66
1018795446,1.67
1018796135,1.14
1018796353,0.72
1018796982,3.15
1018796990,1.71
1018797021,1.64
1018797032,0.92
1018797682,1.72
1018797737,0.44
1018797834,0.23
1018798401,1.18
1018798428,0.97
1018798724,0.55
1018800231,2.54
1018800412,0.9
1018800939,1.39
1018801167,1.05
1018801206,1.28
1018801360,1.33
1018801456,0.77
1018801762,1.78
1018802101,1.58
1018802127,2.14
1018802244,0.91
1018802643,0.54
1018802741,1.21
1018802757,0.45
1018803065,1.95
1018803928,2.31
1018804286,2.36
1018804379,1.29
1018804862,0.18
1018805059,1.92
1018805889,2.69
1018806065,1.11
1018807474,0.57
1018810800,1.19
1018810882,1.76
1018812308,1.23
1018812942,1.05
1018813122,1.52
1018813154,1.36
1018813199,1.57
1018813507,0.86
1018813589,3.47
1018813996,1.29
1018814009,2.08
1018814319,1.94
1018814874,2.63
1018815253,1.8
1018816182,2.05
1018816606,2.17
1018816765,3.47
1018816839,2.65
1018817063,1.16
1018817181,2.28
1018817199,2.3
1018817257,1.54
1018817332,2.11
1018817486,1.16
1018818703,0.26
1018818727,1.53
1018819052,2.44
1018819161,0.99
1018819335,1.2
1018819489,3.14
1018819567,1.78
1018820387,1.82
1018820740,1.73
1018821123,1.65
1018821654,0.73
1018821807,1.33
1018822533,2.84
1018823710,1.19
1018824051,1.99
1018824234,0.72
1018824881,3.95
1018825315,0.16
1018826078,0.44
1018826172,0.25
1018827122,1.34
1018827837,0.44
1018828874,0.97
1018829315,1.14
1018829583,5.15
1018829656,2.73
1018829671,0.76
1018830313,2.06
1018830464,1.34
1018831719,0.62
1018832781,1.2
1018833724,0.79
1018834418,2.07
1018834425,1.24
1018834545,1.04
1018834723,1.26
1018835218,1.16
1018836388,1.09
1018836575,0.62
1018836641,0.3
1018837547,1.86
1018838245,1.78
1018838503,1.94
1018838677,0.64
1018838870,0.73
1018839018,1.18
1018839700,0.43
1018839707,1.38
1018839760,1.05
1018839861,0.61
1018840142,1.65
1018840245,1.8
1018840613,0.87
1018840880,0.53
1018840920,2.91
1018841252,1.05
1018841613,0.98
1018841822,1.37
1018841842,8.02
1018841872,0.94
1018841944,1.02
1018842301,2.77
1018843135,0.82
1018843506,2.12
1018843604,0.94
1018843707,7.88
1018843946,1.38
1018844517,1.2
1018845236,1.59
1018845409,1.51
1018845779,2.42
1018846581,1.6
1018846801,1.7
1018847016,3.22
1018847625,2.28
1018847757,0.92
1018847901,1.14
1018847932,1.15
1018848327,0.62
1018848916,1.52
1018849336,3.13
1018849362,1.63
1018849430,1.7
1018849559,1.66
1018849702,1.49
1018849935,2.88
1018850160,0.79
1018850265,0.55
1018850441,1.66
1018850489,2.02
1018850501,0.71
1018850744,0.62
1018850866,0.46
1018851380,0.51
1018851727,0.51
1018852115,1.59
1018852192,0.72
1018852333,1.61
1018852678,0.19
1018853119,0.98
1018853589,1.5
1018853776,0.6
1018853867,1.27
1018854799,1.25
1018855084,1.15
1018855376,2.25
1018855392,0.75
1018856007,3.72
1018856104,2.98
1018856200,0.95
1018856421,1.79
1018856562,2.21
1018857028,1.25
1018857161,0.73
1018857712,2.78
1018857818,1.28
1018857881,0.7
1018858474,1.82
1018858660,1.41
1018858678,3.2
1018858682,1.29
1018858814,5.15
1018858842,1.2
1018859227,6.24
1018859323,1.39
1018859365,1.47
1018859806,0.96
1018860213,1.7
1018860492,3
1018860570,1.32
1018860984,2.07
1018860990,0.26
1018861111,0.48
1018861709,1.65
1018863176,1.22
1018863394,1.61
1018863600,1.07
1018863750,2.96
1018863877,0.98
1018864027,6.31
1018865170,1.8
1018865642,1.31
1018865675,1.72
1018865682,1.44
1018866100,0.5
1018866317,2.75
1018867073,0.86
1018867756,1.45
1018867821,0.95
1018868952,0.35
1018869378,1.21
1018869421,3.4
1018869600,1.41
1018869619,1.4
1018869744,0.62
1018869999,1.65
1018871089,0.64
1018871160,1.14
1018871440,5.63
1018871551,1.71
1018871902,1.45
1018871934,1.07
1018872087,2.06
1018872611,0.82
1018872923,2.68
1018873590,0.19
1018874063,0.82
1018874728,1.52
1018875558,1.1
1018875690,2.19
1018876155,0.47
1018876175,1.9
1018876570,0.34
1018876586,0.04
1018876673,1.87
1018876790,1.32
1018876803,3.22
1018877152,0.4
1018877190,4.1
1018877436,1.01
1018877489,1.39
1018877769,0.99
1018878025,1.55
1018878564,1.89
1018879319,1.33
1018880083,2.26
1018880143,1.55
1018880268,0.84
1018880429,1.07
1018881094,2.39
1018881260,2.53
1018881463,0.47
1018881806,2.38
1018881989,0.74
1018882324,2.69
1018882487,1.36
1018882905,1.78
1018882989,1.52
1018883101,2.42
1018883200,0.07
1018883289,0.56
1018883345,1.75
1018883780,1.33
1018883790,1.25
1018884065,0.77
1018884081,0.43
1018884622,1.02
1018884968,1.02
1018885885,0.91
1018886063,0.33
1018886138,1.71
1018886159,1.94
1018886617,2.27
1018887005,0.68
1018887248,1.81
1018887808,6.41
1018888009,1.69
1018888269,0.87
1018888505,0.2
1018888527,2.2
1018889780,2.39
1018890059,1.2
1018890507,2.15
1018890509,4
1018890787,1.18
1018890804,1.61
1018891152,1.83
1018891314,3.92
1018891412,1.62
1018891629,0.92
1018892241,2.3
1018892757,1.44
1018892979,1.1
1018893529,3.31
1018894245,3.15
1018894810,2.04
1018895136,0.73
1018895347,0.94
1018895642,1.94
1018896469,0.4
1018897127,0.98
1018897151,1.13
1018897610,2.24
1018897819,0.46
1018898204,1.14
1018899254,1.7
1018899602,1.79
1018899770,0.95
1018900318,2.19
1018900438,2.37
1018900512,0.28
1018900693,0.93
1018900971,1.27
1018901089,0.71
1018901982,0.27
1018902078,2.03
1018902145,1.29
1018902547,0.93
1018902898,1
1018903196,1.13
1018903216,2
1018903886,1.62
1018903969,1.69
1018904082,1.35
1018904267,0.54
1018904332,8.31
1018904507,1.46
1018904533,0.97
1018905028,1.43
1018905178,0.99
1018905633,0.81
1018905818,0.35
1018905998,0.64
1018906256,1.16
1018906613,1.99
1018907464,0.53
1018907568,6.52
1018908872,1.48
1018909583,2.03
1018910356,1.92
1018910548,1.17
1018910743,1.93
1018910882,1.26
1018911150,1.92
1018911369,0.79
1018912116,1.94
1018912622,1.66
1018912787,2.53
1018912891,1.16
1018913780,1.92
1018913794,1.32
1018913854,0.81
1018914069,1.9
1018914246,1.83
1018914333,0.79
1018914393,1.1
1018914795,2.26
1018915234,0.34
1018915520,1.27
1018915673,1.49
1018915984,2.38
1018916138,1.72
1018916186,1.11
1018916287,3.7
1018916521,1.54
1018916533,1.47
1018916588,0.89
1018916926,0.52
1018917380,3.03
1018917513,1.34
1018917529,0.56
1018917851,1.44
1018917898,1.12
1018917927,0.78
1018918583,0.39
1018918676,1.59
1018918771,0.77
1018918790,1.6
1018918851,0.92
1018919186,0.78
1018919190,1.91
1018920557,4.84
1018920679,1.37
1018920726,0.96
1018920753,3.1
1018921257,1.65
1018922633,0.81
1018923205,2.18
1018923588,0.74
1018923608,4.09
1018924726,0.78
1018924852,1.18
1018925108,2.85
1018925555,2.06
1018925791,0.61
1018926535,2.17
1018926740,0.53
1018926846,1.23
1018926875,0.51
1018927386,0.74
1018928102,1.21
1018928479,0.41
1018928483,1.4
1018928598,0.73
1018928785,0.96
1018929324,1.27
1018929490,0.84
1018929640,0.84
1018929670,1.09
1018929694,1.13
1018929903,1.37
1018929956,2.47
1018930208,1.21
1018930292,2.46
1018930663,4.16
1018930929,0.87
1018931109,1.55
1018931325,0.92
1018931799,1.22
1018932158,1.99
1018932458,1.26
1018933331,1.65
1018933576,0.94
1018933952,1.01
1018934037,2.24
1018934719,1.84
1018934861,0.65
1018935115,1.04
1018935519,2.8
1018935613,2.06
1018935813,1.88
1018935983,0.98
1018936116,1.2
1018936150,0.68
1018936230,1.04
1018936512,0.84
1018937162,3.54
1018937264,1.18
1018937396,2.95
1018938828,3.03
1018939415,0.99
1018940107,2.48
1018940253,0.64
1018940254,1.67
1018940325,2.84
1018940451,1.29
1018940743,1.87
1018940764,1.47
1018941264,1.81
1018942481,0.66
1018942796,0.76
1018943165,0.88
1018943707,3.63
1018943839,1.77
1018944361,4.95
1018944678,2.08
1018944874,1.45
1018945028,0.76
1018945498,0.38
1018946422,0.19
1018946642,0.47
1018947103,2.1
1018947469,1.28
1018947593,1.86
1018947645,1.54
1018947915,1.22
1018948219,4.04
1018948312,1.28
1018948655,0.34
1018949019,0.74
1018949434,2.28
1018950031,0.9
1018950039,1.08
1018950155,0.87
1018951730,0.98
1018951834,0.45
1018952077,1.34
1018952647,1.75
1018952693,1.29
1018953208,3.78
1018953426,2.09
1018954046,1.43
1018954085,1.74
1018954172,1.29
1018954356,1.48
1018954379,3.22
1018954661,1.26
1018954986,1.14
1018955043,2.24
1018955431,0.86
1018955566,0.72
1018955819,1.38
1018955841,2.31
1018955884,0.67
1018956177,1.68
1018956185,1.46
1018956518,2.94
1018956741,3.57
1018956828,3.08
1018956845,0.64
1018956963,1.64
1018956980,0.71
1018957247,0.97
1018957265,1.6
1018957383,1.07
1018957507,1.59
1018957565,1.93
1018957796,1.9
1018959019,1.2
1018960756,1.65
1018960845,0.62
1018961131,1.27
1018961313,1.29
1018962073,1
1018962654,1.48
1018962723,1.02
1018963020,0.87
1018963132,0.79
1018963159,0.1
1018963409,2.23
1018963421,1.98
1018963822,0.99
1018964491,2.35
1018964880,1.69
1018964995,1.77
1018965017,1.06
1018965223,3.16
1018966058,1.89
1018966060,1.06
1018966124,1.05
1018966266,1.53
1018966802,1.09
1018967683,0.89
1018968222,1.64
1018968511,0.57
1018968658,2.38
1018969106,0.83
1018969234,1.32
1018969638,0.98
1018969829,1.34
1018970153,1.21
1018970335,1.57
1018970656,0.81
1018971032,2.36
1018971096,0.37
1018971258,1.36
1018971300,0.95
1018972032,0.76
1018972038,2.13
1018972425,0.65
1018972612,1.87
1018972648,1.7
1018972735,0.61
1018973048,0.76
1018973697,0.88
1018973787,0.96
1018973897,0.57
1018974117,0.35
1018974464,0.84
1018974741,1.01
1018975458,3.52
1018976077,0.69
1018976158,1.22
1018976467,2.1
1018977406,14.86
1018977425,1.6
1018977564,0.72
1018977958,1.65
1018979258,1.32
1018979369,0.86
1018980087,2.22
1018980293,2
1018980464,2.54
1018981024,2.07
1018981419,1.72
1018981546,0.95
1018981868,1.25
1018982116,1.66
1018982344,0.67
1018982684,0.95
1018983022,2
1018983068,1.04
1018983103,1.1
1018983594,1.49
1018983873,3.33
1018984985,1.06
1018985268,0.5
1018985574,1.47
1018985595,0.66
1018985912,1.06
1018986005,0.91
1018986615,0.88
1018986811,0.41
1018986900,0.14
1018987019,0.57
1018987264,0.92
1018987536,1.22
1018987917,0.2
1018988427,1.32
1018990894,1.42
1018990916,0.28
1018991350,0.95
1018991938,0.66
1018992207,0.78
1018992407,0.6
1018992545,0.34
1018992732,2.78
1018992827,1.12
1018992889,0.52
1018993637,0.84
1018994560,1.48
1018996191,2.37
1018996451,0.35
1018997094,1.07
1018997188,3.77
1018997404,1.2
1018998131,0.29
1018999196,0.58
1018999264,0.77
1018999817,1.14
1018999957,0.6
1019000320,2.72
1019000456,1.31
1019000544,3.56
1019001291,1.13
1019001838,0.78
1019002555,1.66
1019003475,1.62
1019003706,1.5
1019004286,2.94
1019005391,1.91
1019005646,1.41
1019005836,1.13
1019005941,0.6
1019005994,2.09
1019006683,4.92
1019006861,1.33
1019007156,1.88
1019007575,1.93
1019008009,1.16
1019008057,0.6
1019008202,0.59
1019008722,1.19
1019008948,3.61
1019008995,2.1
1019009701,1.54
1019010300,0.5
1019010739,5.65
1019011100,2.37
1019011198,0.72
1019011986,0.81
1019012029,0.95
1019012950,0.81
1019013836,2.07
1019014346,1.29
1019015071,2.8
1019015218,0.51
1019015585,0.83
1019016024,12.49
1019016292,1.26
1019016456,1.72
1019016512,1.71
1019016513,0.81
1019016690,1.7
1019017440,1.08
1019017449,0.25
1019017481,1.43
1019018190,1.88
1019018315,1.49
