_id,overall_stats.avg_battle_values.avg_dmg
1027602401,20968
1027602661,18505
1027602878,13486
1027603375,16694
1027603436,14163
1027603695,36269
1027603802,48317
1027603898,21450
1027605074,47552
1027605256,29001
1027606740,24663
1027606903,47741
1027607073,32308
1027607207,65636
1027607685,16465
1027608591,29151
1027608849,68533
1027608943,19747
1027609092,20857
1027609413,34121
1027609917,19768
1027610231,43387
1027610526,25475
1027610815,13971
1027610955,16626
1027612003,34105
1027612092,14863
1027612343,5539
1027612539,36355
1027612592,34499
1027612731,78642
1027612752,32246
1027613042,31308
1027613802,36233
1027614073,21619
1027614719,16358
1027614778,14892
1027615297,61259
1027615535,27141
1027616248,42137
1027617818,38649
1027617973,44926
1027618231,22894
1027619276,58075
1027619498,16655
1027619572,22274
1027620012,33413
1027620306,35999
1027620685,35135
1027621539,21852
1027621545,49542
1027622063,29158
1027622123,36841
1027622436,71181
1027623503,6492
1027623708,41518
1027623819,66252
1027624107,37384
1027624514,25535
1027624579,30004
1027625080,35994
1027625151,25434
1027626790,72936
1027627485,38565
1027627688,36023
1027628005,42872
1027628175,28077
1027628201,27616
1027629229,23520
1027629335,27896
1027629682,75043
1027629703,17135
1027629886,16609
1027630007,17825
1027630028,19198
1027630102,66239
1027630502,17465
1027630599,23668
1027630739,17494
1027630960,53215
1027631543,44839
1027631781,22178
1027631906,22948
1027632933,47159
1027633152,20904
1027633803,24353
1027634050,27260
1027634271,28787
1027634306,29336
1027634478,37601
1027636501,43469
1027636608,19590
1027636688,51888
1027636720,43863
1027636825,42002
1027637616,12753
1027637784,36636
1027638233,16514
1027638957,56467
1027639322,39897
1027640190,27853
1027640465,34651
1027640750,35623
1027640812,25748
1027641167,28049
1027642146,31047
1027642493,21979
1027643302,33953
1027643990,24207
1027644470,22112
1027644694,32351
1027645132,23992
1027645692,28254
1027646152,19623
1027646764,24037
1027647536,32849
1027647543,29613
1027648107,46271
1027648114,28038
1027648589,63003
1027648765,43415
1027649187,23335
1027649280,35295
1027649499,18551
1027649616,14868
1027650046,65417
1027650074,26646
1027650462,18503
1027650805,31098
1027651421,21821
1027651719,23364
1027652697,17648
1027653116,34511
1027653325,12487
1027653674,45088
1027654185,28654
1027655119,11969
1027655661,28691
1027657129,33122
1027657287,35212
1027657755,31500
1027657974,26269
1027658001,53306
1027659964,8810
1027660023,18111
1027660044,23067
1027661176,16002
1027661826,47993
1027662053,59980
1027664390,73153
1027664418,39800
1027664798,18959
1027664948,26379
1027665003,30137
1027665120,46931
1027665598,26419
1027665797,27582
1027667489,21052
1027667625,35284
1027667753,35273
1027667801,31328
1027667823,9429
1027668098,33166
1027669286,29328
1027669363,19379
1027669698,27211
1027669793,49965
1027670221,60053
1027671948,48533
1027673090,28669
1027673671,54936
1027674924,38943
1027674981,34661
1027675260,25891
1027675547,14008
1027675553,22703
1027675735,32135
1027677004,43352
1027677305,39979
1027677794,86741
1027679259,37749
1027679481,17974
1027679853,35391
1027680183,58166
1027680356,33062
1027680521,29629
1027680865,46364
1027680993,52334
1027681171,33505
1027681513,60201
1027682254,15453
1027683201,50760
1027683428,29190
1027684558,18598
1027684714,35256
1027684881,46470
1027685447,56900
1027685473,20602
1027686059,60037
1027686414,19536
1027688202,13889
1027688703,28663
1027689168,17685
1027689176,41720
1027690856,19914
1027691279,45649
1027691915,29330
1027692933,23430
1027693026,24020
1027693254,29257
1027693853,100109
1027693861,46000
1027695227,50144
1027696990,31547
1027697624,26574
1027699846,20259
1027699854,33099
1027700123,22802
1027700879,21876
1027701777,88646
1027702199,43014
1027702953,30648
1027704470,38450
1027704872,51880
1027705111,11674
1027705704,27680
1027706215,45590
1027706734,65106
1027709020,31085
1027711420,15965
1027711422,31659
1027712510,37137
1027712648,50593
1027712825,48314
1027713219,20935
1027713428,29492
1027713605,19921
1027713816,25795
1027714012,20424
1027714193,36469
1027714695,47011
1027715520,25171
1027716861,43250
1027717675,17176
1027718874,79333
1027719531,53470
1027719543,29092
1027719854,20744
1027719865,26907
1027720326,32121
1027720574,77067
1027720909,42530
1027721025,29632
1027721356,62354
1027721455,18997
1027721761,26205
1027721889,56473
1027722110,15054
1027722117,15635
1027722514,30689
1027722598,19867
1027723973,21965
1027724152,65085
1027724449,39782
1027724688,20770
1027724956,22824
1027725036,27631
1027725702,19352
1027725951,18236
1027726232,38171
1027726281,33656
1027726303,28719
1027727198,38802
1027728049,23425
1027728104,26612
1027728264,29699
1027728885,71659
1027729143,20677
1027729439,22699
1027729440,43251
1027730252,87480
1027731950,26214
1027732421,31726
1027733038,43656
1027734000,25634
1027734317,39459
1027735355,32690
1027737375,21893
1027737426,33125
1027737503,17903
1027737686,74549
1027737911,50163
1027738036,52867
1027738449,19407
1027738700,63557
1027738753,37929
1027741142,30297
1027742335,35176
1027742650,26050
1027743890,19797
1027744214,12575
1027744407,41810
1027745027,38324
1027745529,32381
1027745783,28019
1027746019,15686
1027746035,19134
1027746917,18948
1027747165,8981
1027747252,19464
1027748774,24054
1027748803,49098
1027748843,17114
1027748907,25603
1027749000,64274
1027749178,50996
1027749540,27878
1027749645,32548
1027749956,23446
1027750806,57763
1027751064,32848
1027751255,26333
1027751529,18686
1027751709,32871
1027751799,22231
1027751813,15162
1027752376,23574
1027752584,50339
1027752935,32394
1027753360,34343
1027753499,23259
1027754309,32777
1027754476,22339
1027754843,19137
1027755926,40823
1027756773,21749
1027756851,34064
1027758008,32252
1027758147,20334
1027758439,26126
1027759515,35317
1027759816,12911
1027759917,35054
1027759991,20783
1027760451,39441
1027761132,17571
1027761527,18197
1027762899,30596
1027763370,39353
1027763562,13843
1027763770,22340
1027764022,20658
1027764977,15221
1027765037,30946
1027765353,116659
1027765622,40293
1027765839,31739
1027765911,22055
1027767331,26864
1027767396,19211
1027767429,49239
1027768163,21734
1027768496,26138
1027769070,27303
1027770349,35641
1027771380,28311
1027771505,13611
1027771806,39597
1027772051,24710
1027772290,24697
1027772390,25272
1027774366,20582
1027775415,10648
1027776017,34806
1027776177,37793
1027776216,22986
1027776964,43157
1027777999,18724
1027778017,18751
1027778726,27644
1027778839,45451
1027779588,22653
1027780167,50183
1027780201,21145
1027780250,24390
1027780612,33348
1027780737,25623
1027781233,15955
1027781267,48792
1027781623,19519
1027781810,26590
1027782005,24323
1027782171,13287
1027782197,2274
1027782765,65320
1027784091,47120
1027784555,4634
1027784789,18844
1027785391,30686
1027785703,20482
1027786401,37144
1027786498,48424
1027786584,15709
1027787624,22496
1027787740,52049
1027787867,30484
1027788560,54292
1027789276,17032
1027789296,25128
1027789318,23219
1027789395,12448
1027789743,24236
1027789833,20571
1027790205,34850
1027790268,12146
1027790425,33638
1027790465,27587
1027790517,12545
1027790648,20856
1027791536,26808
1027791795,37810
1027792958,33511
1027794183,42535
1027795134,40846
1027795613,35444
1027795837,16847
1027796640,22654
1027796790,30219
1027797481,31486
1027797541,44617
1027798026,13339
1027798663,26481
1027798776,24866
1027798877,38120
1027799227,29847
1027799868,30697
1027800402,22433
1027800827,25534
1027800948,64776
1027801912,8112
1027802512,48294
1027803071,29886
1027804796,24086
1027805641,53368
1027805694,20231
1027806037,38984
1027806639,46036
1027807533,24499
1027807614,76985
1027808209,17481
1027808296,31815
1027808763,23056
1027809572,19180
1027810247,28072
1027810449,50326
1027810880,17954
1027811090,27220
1027811536,36502
1027811697,33791
1027812508,12181
1027812565,34276
1027812836,13829
1027814585,44105
1027814695,43679
1027814725,57428
1027814993,35967
1027815271,89880
1027815728,25947
1027817438,37128
1027818240,31121
1027818383,19140
1027819401,74444
1027819450,18850
1027819563,33657
1027819635,54604
1027819975,26733
1027820689,33201
1027820756,34543
1027820896,14287
1027821549,14049
1027821605,34863
1027821978,21550
1027822217,30777
1027822331,14404
1027822347,10685
1027823130,27989
1027823994,50427
1027824943,76414
1027825535,31940
1027825566,52496
1027825850,20576
1027825857,29607
1027826046,14113
1027826276,37090
1027826320,41271
1027826489,24290
1027827517,62761
1027828329,44946
1027828619,34723
1027828630,18039
1027828878,12436
1027829191,28216
1027829460,46475
1027829477,18940
1027830475,25537
1027830562,31244
1027831119,58081
1027831367,16816
1027832630,61655
1027832939,35379
1027833062,67966
1027833565,19144
1027834364,52395
1027834500,14312
1027834809,26659
1027836047,58329
1027836282,13530
1027836432,39227
1027836783,29115
1027837711,38411
1027838821,26781
1027840450,34244
1027840630,41478
1027840652,34128
1027841286,48268
1027842167,25683
1027842622,16542
1027842719,22217
1027842773,42771
1027842998,23839
1027843169,40032
1027843470,15364
1027843784,37283
1027843883,14372
1027843915,42134
1027844155,22377
1027844730,41722
1027845642,30706
1027845872,23548
1027845972,32953
1027846067,51283
1027846232,23437
1027846299,14229
1027846469,21292
1027846525,22707
1027846706,44385
1027847202,31519
1027847705,15367
1027847903,18302
1027848198,20775
1027848328,25777
1027848483,27214
1027848727,29713
1027848820,49082
1027848844,26081
1027849200,24409
1027849420,41641
1027849496,29272
1027849915,21101
1027850357,47180
1027851105,17438
1027851399,38217
1027851718,25316
1027852179,42227
1027852197,17776
1027853046,15018
1027853599,37764
1027853797,29015
1027853915,13553
1027854339,26777
1027854640,37114
1027855076,55190
1027855664,43889
1027857359,56930
1027857793,39295
1027858386,24026
1027858672,33439
1027858778,12209
1027858860,37428
1027859700,20742
1027859975,68551
1027860159,19800
1027860167,68582
1027860210,49505
1027860281,26604
1027860446,40984
1027861442,34018
1027861994,13693
1027862149,18075
1027862275,71937
1027862291,24917
1027862585,43067
1027862728,65016
1027864436,41756
1027864445,39088
1027864635,20293
1027865406,19789
1027865685,15612
1027865937,16342
1027866073,45683
1027866877,30758
1027867927,50022
1027867979,42663
1027868230,18765
1027868876,18470
1027868893,25730
1027868927,48471
1027869043,38689
1027869078,12832
1027869365,31764
1027869593,55497
1027870718,69839
1027870745,33964
1027870943,17297
1027871222,19651
1027871481,14471
1027871962,14512
1027872545,42233
1027872756,67710
1027872770,35337
1027872839,22846
1027872897,37499
1027872978,19353
1027873300,39851
1027873403,57194
1027873544,29596
1027873623,20251
1027873663,25883
1027874030,28652
1027874279,24871
1027875298,35729
1027877329,14843
1027878154,69068
1027878370,12958
1027878769,31408
1027879401,15160
1027879934,17081
1027879980,29622
1027880146,48892
1027880442,45661
1027880559,35353
1027880808,53797
1027880955,43735
1027881307,17932
1027881531,25892
1027881644,37601
1027881811,29115
1027882480,26181
1027883150,40823
1027883299,26086
1027883412,26267
1027883466,31330
1027884287,25921
1027884359,22132
1027884408,23403
1027885641,37809
1027886557,28606
1027887153,48525
1027887361,39375
1027888883,44813
1027888944,71452
1027889332,26095
1027889869,52336
1027889871,45671
1027890141,23213
1027890396,45390
1027890864,10606
1027891273,18417
1027891469,10729
1027891996,32784
1027892244,44013
1027892249,13889
1027892401,35446
1027892643,35355
1027892786,32569
1027892895,30033
1027893185,17638
1027893447,38298
1027893739,31898
1027893765,30584
1027893824,29143
1027893852,71569
1027893887,23712
1027894330,32027
1027894728,15220
1027894999,29419
1027896705,36533
1027896723,22588
1027898016,47980
1027898162,114741
1027898921,39642
1027899135,29115
1027899868,22562
1027900697,24026
1027900715,20297
1027900792,19776
1027900867,33049
1027901309,34661
1027901484,21976
1027901487,20236
1027901989,11903
1027902145,37442
1027902600,15602
1027903042,25816
1027903212,20716
1027903224,46229
1027903319,37599
1027903359,54932
1027903538,5412
1027903576,18968
1027903769,76985
1027904019,37237
1027904973,19559
1027904980,42995
1027905620,23230
1027905865,39917
1027906595,31131
1027906882,7976
1027906945,18843
1027907108,27980
1027907282,27554
1027907432,25120
1027907447,23624
1027907915,11813
1027908282,19796
1027908776,13212
1027909509,36600
1027910077,43065
1027910356,39575
1027911468,63794
1027911656,13952
1027911750,34841
1027912397,18522
1027912576,36083
1027913789,19188
1027913846,25316
1027914124,35457
1027914386,16662
1027914771,22168
1027915091,46525
1027915357,83303
1027915438,48305
1027916245,14165
1027917253,47866
1027920039,31753
1027920240,27896
1027921249,56553
1027921431,27285
1027921711,35236
1027922119,34181
1027922296,26502
1027922600,42722
1027922880,59431
1027923166,48801
1027923477,46700
1027923562,14495
1027923918,49768
1027924012,60047
1027924069,5935
1027924259,38079
1027924327,56969
1027924830,43125
1027925718,42624
1027926036,23365
1027926686,25642
1027926763,28184
1027926797,44823
1027926936,23080
1027927016,16903
1027927097,32613
1027927236,47133
1027927297,24762
1027927457,24231
1027927475,27385
1027927587,25727
1027927894,45246
1027927937,52324
1027928669,30352
1027929331,55025
1027929488,27978
1027929568,40556
1027929894,24115
1027929948,30582
1027930331,28333
1027930804,18422
1027931032,23684
1027931036,43481
1027932336,14515
1027934369,14675
1027935140,66060
1027935579,64630
1027936242,42541
1027936451,26405
1027937446,57625
1027938283,38469
1027938632,26647
1027938807,48547
1027939819,34658
1027939918,16907
1027940772,67464
1027941046,34622
1027941157,23642
1027941944,43244
1027942142,28758
1027942277,22278
1027942323,14845
1027942336,40911
1027942464,28147
1027942472,41894
1027943222,7132
1027943297,11813
1027943847,35135
1027944035,45183
1027944506,18339
1027945503,37195
1027947271,37885
1027947810,22867
1027948051,23658
1027948514,22706
1027948723,12204
1027948955,34204
1027949014,68933
1027949325,27770
1027949867,23983
1027950207,19673
1027950301,24937
1027950848,21320
1027951645,26434
1027951829,28205
1027951979,36015
1027952467,34634
1027953057,37730
1027955664,38761
1027956041,26655
1027958904,44918
1027959270,16096
1027959357,21433
1027959817,19841
1027959999,23065
1027960990,31808
1027961178,47342
1027961457,22982
1027961644,11870
1027961796,29042
1027962043,49427
1027962438,15170
1027963105,24029
1027963292,25921
1027963823,17508
1027964479,18727
1027965049,20062
1027965305,61739
1027966363,46780
1027966768,25918
1027966770,41143
1027968410,43951
1027968816,29737
1027968985,23533
1027969928,52876
1027970368,30044
1027970606,22330
1027970838,45780
1027970906,31766
1027971129,20348
1027971631,40962
1027971667,25093
1027971697,30998
1027972137,16979
1027972405,40617
1027972678,5975
1027972731,33570
1027974389,53165
1027976187,42247
1027976348,32450
1027976591,72780
1027977690,19092
1027979347,37920
1027979600,41636
1027979760,29372
1027979785,34091
1027980001,36777
1027980564,37194
1027980575,20432
1027980576,53861
1027980804,24888
1027980931,35302
1027981321,19509
1027981655,27076
1027981878,19339
1027982116,62894
1027982496,20191
1027982789,21671
1027983014,48669
1027983992,40863
1027984047,69749
1027984212,32400
1027984366,21686
1027984557,39173
1027985267,25124
1027985505,20730
1027986009,47599
1027987210,41265
1027987211,31936
