_id,overall_stats.battles
1005497872,149
1005498114,443
1005498429,1362
1005498531,109
1005498972,479
1005499468,908
1005499734,2484
1005500258,2018
1005500352,1068
1005500361,1051
1005500994,1684
1005501332,1121
1005501885,1753
1005501891,12034
1005502209,3241
1005503074,379
1005503314,4850
1005503392,3462
1005503427,136
1005503976,387
1005504130,653
1005504236,1155
1005504654,4296
1005504856,2454
1005506068,1460
1005506307,755
1005506358,7304
1005506532,2506
1005506590,10856
1005506661,569
1005506740,390
1005507019,196
1005507147,597
1005507603,226
1005507753,4825
1005507779,4370
1005507838,4602
1005507921,1070
1005509010,446
1005509092,389
1005509542,821
1005509750,3885
1005509900,3611
1005510261,4083
1005510370,854
1005510571,3471
1005510747,16192
1005510943,1248
1005511236,1809
1005513297,149
1005513369,6624
1005514273,7314
1005514328,4091
1005514643,4629
1005514940,2060
1005515159,875
1005515557,3271
1005516672,937
1005516995,241
1005517269,1696
1005517294,3076
1005517428,3772
1005517478,1553
1005517483,2412
1005517601,1786
1005517609,1543
1005517845,756
1005518192,2673
1005518439,578
1005518607,8481
1005518765,190
1005519285,653
1005519910,597
1005520498,7685
1005520729,1013
1005521010,2580
1005521013,2981
1005521098,10077
1005521129,134
1005521387,2075
1005521499,944
1005522075,4730
1005522224,7193
1005522318,6270
1005522644,10629
1005522831,6320
1005523295,433
1005525109,10948
1005525725,9491
1005526142,1417
1005526338,3610
1005526815,567
1005526817,1735
1005526957,1872
1005527308,2529
1005527417,4768
1005527531,467
1005528279,199
1005528411,930
1005528560,2307
1005528606,988
1005529128,2101
1005529923,8188
1005530012,461
1005530227,3049
1005530365,756
1005531248,4090
1005531270,6720
1005531334,737
1005531440,166
1005531479,1932
1005531526,2915
1005532107,4960
1005532120,1168
1005532196,8949
1005532224,2966
1005532377,458
1005532927,1306
1005533044,140
1005533332,3431
1005533613,1869
1005533686,366
1005533771,1327
1005534130,3942
1005535640,9445
1005535771,494
1005536584,3222
1005536784,5032
1005536916,2539
1005537346,2990
1005537415,325
1005537540,5901
1005537770,141
1005538335,5916
1005539233,598
1005539390,2406
1005539519,7583
1005539559,3319
1005539900,4917
1005540276,1622
1005540470,668
1005540521,6231
1005540764,5622
1005541223,2706
1005541567,2507
1005541619,2369
1005541785,2744
1005541872,1926
1005542280,1530
1005542875,996
1005543030,741
1005543522,2689
1005543562,618
1005543710,4221
1005543774,1038
1005543916,2163
1005544020,1230
1005544192,2327
1005544208,2593
1005544624,2135
1005544651,8827
1005544899,7509
1005545615,2870
1005545800,2033
1005545920,825
1005546023,1624
1005546253,489
1005546377,3181
1005546561,1814
1005546834,1276
1005547042,2405
1005547595,1995
1005547705,8690
1005548234,4432
1005548283,498
1005548404,1407
1005548665,7195
1005548847,405
1005548901,7719
1005548981,4081
1005549037,7136
1005549209,1399
1005549734,365
1005549743,2220
1005549759,1429
1005549845,644
1005549917,4916
1005550142,291
1005550284,974
1005550702,578
1005550904,3622
1005551795,8352
1005551870,166
1005552133,4996
1005552204,535
1005552379,4307
1005552552,286
1005552569,221
1005552744,4722
1005552783,930
1005552853,1556
1005553044,4311
1005553194,1176
1005553364,3590
1005553366,950
1005553407,467
1005553700,124
1005553885,10479
1005554404,4577
1005554410,1981
1005554496,1130
1005554582,910
1005554909,259
1005555266,739
1005555347,6687
1005555390,938
1005555401,2176
1005555490,6344
1005555543,3895
1005555830,3175
1005556148,1330
1005556674,134
1005556725,385
1005557036,488
1005558885,301
1005559099,5918
1005559149,2498
1005559316,2907
1005559543,8725
1005559797,4354
1005559896,123
1005560052,1086
1005560304,2279
1005560391,1140
1005560723,538
1005560827,1714
1005561095,2906
1005561140,719
1005561427,6098
1005561752,3824
1005561822,1520
1005561985,1283
1005562096,1089
1005562115,5653
1005562182,3166
1005562346,1646
1005562424,6043
1005562553,1312
1005563175,1458
1005563513,1103
1005563531,303
1005563696,3047
1005563890,5332
1005563903,8521
1005564615,1780
1005564675,5530
1005564922,14677
1005564999,7610
1005565102,165
1005565301,2461
1005565306,651
1005565410,8825
1005565479,1656
1005565490,348
1005565622,563
1005565771,803
1005565854,3895
1005566460,5483
1005566702,8161
1005566718,209
1005567490,708
1005567723,1558
1005567745,576
1005567843,10638
1005568016,2066
1005568436,1044
1005568909,1328
1005568996,1307
1005569013,443
1005570261,1119
1005570364,2794
1005570390,1170
1005570446,894
1005570974,1961
1005571193,797
1005571270,5541
1005571427,655
1005572553,7389
1005572931,8558
1005572961,1009
1005573007,1554
1005573033,2230
1005573333,11556
1005573551,241
1005573815,1648
1005574130,1342
1005574447,1158
1005574535,11351
1005574725,1987
1005574878,6358
1005575619,4376
1005575977,149
1005576064,2292
1005576177,12166
1005576711,4045
1005576737,4580
1005577216,217
1005577277,1806
1005577344,642
1005577511,4521
1005577624,4013
1005577912,1311
1005577919,2740
1005578419,1199
1005578435,168
1005578743,1944
1005578966,530
1005578971,5437
1005579444,5601
1005579531,360
1005579920,1953
1005580062,6400
1005580227,1711
1005580846,3327
1005581329,636
1005581596,3451
1005581719,1108
1005582898,2291
1005583400,7770
1005583554,708
1005583793,1351
1005583929,4002
1005584079,499
1005584122,2167
1005584153,1749
1005584219,178
1005584486,3394
1005584560,8255
1005584713,782
1005585171,2602
1005585290,2636
1005585688,6613
1005585745,864
1005586191,665
1005586470,581
1005586826,14703
1005587099,258
1005587672,20203
1005587935,9210
1005587950,589
1005587983,751
1005588094,1281
1005588325,2050
1005588478,4426
1005588698,2934
1005588957,4556
1005589051,2889
1005589383,3126
1005589783,2418
1005590032,1684
1005590184,3196
1005590390,683
1005590700,5752
1005590751,3096
1005590898,3200
1005591407,314
1005591446,5587
1005592456,2833
1005594063,1322
1005594077,3537
1005594152,807
1005594515,933
1005594580,515
1005594863,1924
1005594965,1241
1005595239,265
1005595280,4307
1005595566,288
1005595625,5348
1005595861,645
1005595943,6232
1005596095,4735
1005596097,1548
1005596237,2008
1005596311,456
1005596540,6909
1005596892,206
1005597051,2458
1005597288,10211
1005597569,3736
1005597829,2010
1005598217,1030
1005598483,4405
1005598675,647
1005599023,321
1005599072,109
1005599174,227
1005599930,6531
1005600052,4932
1005600388,3735
1005600661,5009
1005601097,7042
1005601321,3684
1005601446,3192
1005601545,909
1005601985,3305
1005602489,3837
1005602651,5662
1005603044,9744
1005603130,3196
1005603135,974
1005603694,607
1005603720,6960
1005604023,408
1005604581,637
1005604671,1595
1005604941,2197
1005605044,9794
1005605215,3485
1005605268,173
1005605471,1648
1005606041,6370
1005606087,849
1005606116,2242
1005606619,8150
1005606892,7573
1005606919,1144
1005606966,543
1005607290,1782
1005607321,2757
1005607399,3896
1005607495,2592
1005607509,4413
1005608092,921
1005608623,9442
1005608817,1696
1005609175,813
1005609314,4569
1005609498,4054
1005609697,3757
1005610064,1144
1005610102,1097
1005610143,1903
1005610200,704
1005610334,3302
1005610574,3587
1005611256,1223
1005611261,1120
1005611275,881
1005611322,130
1005611354,135
1005612228,1620
1005612356,1547
1005612478,4523
1005612592,2262
1005612616,4932
1005612799,3703
1005613119,853
1005613559,1623
1005614413,1582
1005614574,628
1005614678,799
1005615067,4804
1005615091,125
1005615492,748
1005616010,1018
1005617572,8031
1005618055,1213
1005618840,148
1005619000,4850
1005619190,496
1005619676,1148
1005619828,2030
1005619840,1178
1005619886,3697
1005620432,4570
1005620448,1736
1005620732,913
1005621032,2561
1005621037,4523
1005621185,4061
1005622631,719
1005622702,1278
1005623202,298
1005623211,541
1005623368,2098
1005623426,13012
1005623651,552
1005623681,7714
1005623722,10852
1005624502,3384
1005624670,3289
1005624928,795
1005625041,1387
1005625158,1894
1005625173,9033
1005625225,858
1005625366,3028
1005625426,1743
1005625628,351
1005625688,3551
1005625711,3610
1005625988,1517
1005626423,2229
1005626806,1957
1005627308,2916
1005627343,1017
1005627366,2441
1005627448,8465
1005627724,833
1005628596,1237
1005628617,2888
1005629185,323
1005629238,918
1005629424,8192
1005629469,2136
1005629563,1463
1005629749,1838
1005629751,2187
1005629763,12183
1005630391,1049
1005630761,6973
1005630782,5415
1005631032,2274
1005631046,1318
1005631561,443
1005632137,10192
1005633046,4016
1005633068,273
1005633229,3927
1005633347,2236
1005633420,6756
1005633993,742
1005634085,2704
1005634326,2157
1005634337,2894
1005634347,6006
1005634402,2671
1005634691,8977
1005634724,2889
1005634812,4673
1005635152,577
1005635208,3085
1005635306,6185
1005635934,4538
1005635956,199
1005635981,4647
1005636237,544
1005636299,2758
1005636753,3628
1005636847,1316
1005636969,1498
1005637147,1343
1005637221,15871
1005637239,171
1005638026,1095
1005638433,434
1005638799,2177
1005639135,1491
1005639275,4476
1005639446,6837
1005639450,3355
1005639741,1032
1005639826,1563
1005639874,867
1005639884,94
1005639895,2572
1005640078,6817
1005640168,6243
1005640288,2118
1005640314,807
1005640629,2834
1005641185,4607
1005641212,1143
1005641879,13848
1005642623,808
1005642998,6730
1005643144,6770
1005644943,1831
1005645137,9808
1005645198,167
1005645426,2165
1005645751,2804
1005645880,653
1005645929,6731
1005646167,437
1005646619,3079
1005646801,1617
1005647111,1101
1005647151,15534
1005647266,5235
1005647811,11707
1005647866,2715
1005647905,1522
1005648008,11218
1005648079,740
1005648151,1264
1005648474,4845
1005648762,656
1005649274,9154
1005649689,539
1005650350,593
1005650881,4441
1005650977,2298
1005651044,1941
1005651716,3844
1005652450,5945
1005652547,4990
1005652756,3428
1005653256,452
1005653303,5337
1005653591,7149
1005653852,942
1005654561,5929
1005654674,1283
1005655272,5218
1005655534,920
1005655884,1312
1005655895,3505
1005655910,3681
1005656883,762
1005657648,6308
1005657862,3852
1005658110,9773
1005658243,891
1005658321,3187
1005658352,1876
1005658634,4955
1005659330,5550
1005659619,358
1005659700,4521
1005659747,12966
1005659857,573
1005660093,411
1005660786,2520
1005660946,846
1005661373,374
1005661953,1647
1005662012,4548
1005662038,2666
1005662239,1848
1005662656,211
1005663272,322
1005663441,368
1005663536,1269
1005663687,410
1005664377,6031
1005664428,4730
1005664458,4741
1005665029,6039
1005665097,3378
1005665202,885
1005665323,574
1005665336,545
1005665951,389
1005665959,929
1005666186,774
1005666198,2990
1005666276,1008
1005667058,1103
1005668662,4596
1005668972,9450
1005669303,240
1005669860,213
1005670138,3835
1005670614,2820
1005670858,369
1005671216,2901
1005671434,2477
1005671820,1604
1005672006,1047
1005672189,5106
1005672624,1159
1005673318,963
1005673437,930
1005673438,9427
1005673443,1342
1005673752,1450
1005673851,446
1005674158,1808
1005674387,947
1005674458,2948
1005674751,2545
1005675431,575
1005675446,3238
1005675506,2838
1005675784,9214
1005675841,836
1005675898,671
1005676037,2059
1005676060,458
1005676193,8734
1005676245,456
1005676581,1670
1005676599,572
1005676732,1396
1005676949,4951
1005677098,2344
1005677392,983
1005678368,2523
1005679525,19443
1005680094,13873
1005680203,2067
1005680442,3175
1005680652,1122
1005682125,610
1005682402,4440
1005682786,2366
1005682944,4072
1005683060,13121
1005683203,967
1005683323,595
1005683684,5035
1005684098,554
1005684366,2458
1005685412,6270
1005685671,4043
1005685852,2993
1005686064,729
1005686204,325
1005686207,2595
1005686375,1478
1005686451,363
1005686477,1598
1005686923,345
1005687334,3099
1005687345,808
1005687401,485
1005687588,4049
1005687624,7516
1005687634,180
1005687991,4628
1005688413,14269
1005688817,3223
1005689137,219
1005689201,8632
1005689228,991
1005689657,3663
1005689883,359
1005689947,2215
1005690237,791
1005690330,4544
1005690339,2692
1005690502,2684
1005690595,279
1005690889,1869
1005691984,3262
1005692027,3068
1005692068,1918
1005692568,2317
1005692758,2915
1005693507,5996
1005693637,1400
1005693677,3651
1005694082,6750
1005694220,5787
1005695261,11575
1005695535,863
1005696072,1854
1005696457,269
1005696742,2562
1005696986,452
1005697010,946
1005697502,2533
1005697624,10864
1005697884,159
1005698420,3619
1005698597,3105
1005698696,754
1005698808,4710
1005699052,5282
1005699104,2734
1005699818,853
1005700009,1030
1005700129,8112
1005700151,4055
1005700559,7457
1005700775,1785
1005701015,599
1005701286,253
1005701328,13173
1005701341,2211
1005701495,243
1005701678,6088
1005702139,4927
1005702801,4504
1005702817,612
1005702852,2549
1005702898,12471
1005702947,2371
1005703296,1771
1005703651,3723
1005704422,2312
1005704804,458
1005705823,2354
1005706406,3982
1005706684,3078
1005707149,1777
1005707310,1392
1005708060,7312
1005708136,7147
1005708621,1332
1005709492,1439
1005709625,1645
1005710210,2062
1005710339,249
1005710489,3798
1005710500,6586
1005710771,228
1005711096,6849
1005711867,3160
1005711969,7642
1005712227,7122
1005712252,3948
1005712390,5319
1005712417,6941
1005712831,579
1005712909,3897
1005713472,718
1005713887,954
1005713924,268
1005713974,1026
1005714129,6676
1005714211,4261
1005714989,3810
1005715015,1162
1005715678,704
1005716137,1108
1005716249,2032
1005716807,1016
1005716920,3546
1005717261,4636
1005717670,6677
1005718697,145
1005719311,2779
1005719562,3573
1005719826,3903
1005719955,5790
1005720168,793
1005720401,653
1005721493,925
1005721502,446
1005721562,8518
1005721702,4692
1005722122,939
1005722589,2575
1005722734,2297
1005722917,3042
1005722948,1389
1005723141,2297
1005723821,6013
1005724218,332
1005724751,4423
1005725008,6252
1005725418,3740
1005725683,136
1005726417,541
1005726427,316
1005726865,6427
1005727046,7892
1005727209,3057
1005727294,4405
1005727458,211
1005727537,620
1005727883,2697
1005728172,5869
1005728188,316
1005728311,3792
1005728340,4001
1005728424,301
1005728699,3693
1005728995,2534
1005729191,2004
1005729569,6938
1005729609,895
1005730120,8408
1005730671,1922
1005730781,3998
1005730936,5910
1005731164,597
1005731519,1773
1005731571,802
1005732106,6686
1005732158,3786
1005732228,1997
1005732456,802
1005732704,2278
1005732723,5608
1005732760,2665
1005733374,2688
1005733492,532
1005734160,568
1005734725,635
1005735402,4172
1005735725,1536
1005735856,328
1005736176,718
1005736607,2248
1005736660,1172
1005736686,6682
1005736750,11080
1005736935,677
1005737350,2005
1005737375,1151
1005737529,2790
1005737812,2994
1005738224,2117
1005738238,611
1005738363,2589
1005738718,965
1005739059,5426
1005739211,2562
1005739487,9186
1005739893,4144
1005740074,178
1005740148,2938
1005740161,189
1005740412,215
1005740545,624
1005740754,4162
1005740865,6025
1005740944,184
1005741157,144
1005741170,299
1005741256,2941
1005741418,2525
1005741868,484
1005741906,1028
1005742194,2444
1005742237,250
1005742244,1015
1005742316,1809
1005742413,2146
1005742532,885
1005743050,778
1005744025,9951
1005744072,1501
1005744215,5032
1005744710,2102
1005744884,244
1005745288,3265
1005745334,163
1005745415,4363
1005745433,2227
1005745894,1313
1005745926,808
1005746389,404
1005746477,5186
1005746652,1598
1005746704,1914
1005746770,1351
1005746778,3797
1005746779,1502
1005747069,3618
1005747290,744
1005747425,1485
1005747706,278
1005747762,703
1005747865,2531
1005747893,719
1005748149,3505
1005748981,9650
1005749149,2505
1005750060,2002
1005750266,1531
1005750416,4529
1005750525,586
1005750552,1100
1005750656,570
1005750887,971
1005750947,1708
1005750992,9160
1005751055,1336
1005751212,7462
1005751572,4703
1005751946,143
1005752101,879
1005752907,545
1005752993,2013
1005753319,790
1005753372,847
1005753718,1643
1005754224,3754
1005754228,1186
1005754268,1540
1005754469,1065
1005754597,1617
1005754609,8945
1005755445,9168
1005755677,755
1005755744,2777
1005755777,7921
1005755966,2940
1005756010,2124
1005756572,3808
1005756642,6576
1005757640,2578
1005757711,2061
1005758168,1277
1005758806,4385
1005759188,8884
1005759769,13510
1005760192,228
1005760664,1241
1005760960,4128
1005761121,2014
1005761322,1962
1005761500,1274
1005761913,1640
1005762653,871
1005762889,4084
1005762892,1093
1005762972,10446
1005763001,2106
1005763529,285
1005763647,768
1005764048,3246
1005764696,778
1005765329,1124
1005765626,7506
1005766898,2060
1005767291,2235
1005767504,2407
1005767684,392
1005768390,1049
1005768583,2033
1005768652,7874
1005768667,3806
1005770029,167
1005770364,3147
1005770384,7309
1005770470,1174
1005770645,8929
1005770847,1891
1005771886,1265
1005772288,756
1005772363,1342
1005772856,962
1005772918,400
1005773345,4612
1005773440,3278
1005773597,411
1005773665,1568
1005774210,2171
1005774227,594
