_id,overall_stats.avg_battle_values.avg_frags
1026861537,1.18
1026861975,0.69
1026862437,0.76
1026863275,0.79
1026863524,0.77
1026863819,0.49
1026864198,0.97
1026864752,0.71
1026865074,0.56
1026865732,0.76
1026865936,0.52
1026866352,0.4
1026866598,0.58
1026867021,0.74
1026868944,0.93
1026869027,0.48
1026869111,0.41
1026869445,0.54
1026869906,0.56
1026870044,0.64
1026870088,0.51
1026870544,0.78
1026870630,1.15
1026870950,0.74
1026871054,0.7
1026871125,0.68
1026871441,0.42
1026871572,0.65
1026872338,0.99
1026872355,1.09
1026873175,1.1
1026873606,0.86
1026874861,0.57
1026875024,0.65
1026875475,0.7
1026875837,0.96
1026875986,0.48
1026876696,0.71
1026877017,0.66
1026877510,0.58
1026877670,1.1
1026878829,0.76
1026878859,0.68
1026879294,0.89
1026879347,0.73
1026879997,0.51
1026880648,0.74
1026881014,1.26
1026881523,0.7
1026881709,1.31
1026881952,0.54
1026882343,0.55
1026882948,0.83
1026882974,0.6
1026883233,0.68
1026883531,0.94
1026883607,1.01
1026883609,0.69
1026884172,1.03
1026884275,0.61
1026884438,0.37
1026884909,0.71
1026884999,0.64
1026886055,0.48
1026886631,1.02
1026886714,0.44
1026887724,0.41
1026888561,0.67
1026888929,0.45
1026889692,0.52
1026890609,0.73
1026891297,0.39
1026891641,0.52
1026892152,0.95
1026892286,0.71
1026892910,0.41
1026893024,0.3
1026893774,0.74
1026895616,0.9
1026896157,0.71
1026896267,0.5
1026896420,0.73
1026897273,0.63
1026899976,0.88
1026900546,0.52
1026900639,0.22
1026901030,0.65
1026901255,0.6
1026901460,1.11
1026902368,1.01
1026903326,0.39
1026903491,0.5
1026904297,0.53
1026904470,0.84
1026904522,1.02
1026904795,0.71
1026905102,0.64
1026905238,0.27
1026906246,0.45
1026906274,0.44
1026906639,0.58
1026907200,0.62
1026907757,0.4
1026908425,0.62
1026908493,0.79
1026908640,0.82
1026908827,0.47
1026909278,0.55
1026909969,1.02
1026910260,0.66
1026912201,0.51
1026913191,1.03
1026913854,0.66
1026914529,0.25
1026919113,0.61
1026919930,0.44
1026920481,0.63
1026921428,0.82
1026921588,0.86
1026921919,0.35
1026921952,0.73
1026923032,0.58
1026923437,0.51
1026923520,0.92
1026924315,0.37
1026926182,0.69
1026926907,0.65
1026927379,0.69
1026927499,0.75
1026927635,0.63
1026927657,0.51
1026928011,0.53
1026928305,0.52
1026929898,0.5
1026930930,0.63
1026931931,0.85
1026932013,0.99
1026932196,0.6
1026932721,0.6
1026932740,0.25
1026933377,0.61
1026933712,0.53
1026933906,0.44
1026933917,0.81
1026934015,0.47
1026934020,0.49
1026934385,0.41
1026934620,0.92
1026934981,0.48
1026935058,0.99
1026935072,0.65
1026935305,0.53
1026935494,0.89
1026935502,0.73
1026935508,0.56
1026936667,0.38
1026938138,0.92
1026939347,0.51
1026940168,0.66
1026940220,0.61
1026942838,0.41
1026943107,0.33
1026943361,0.3
1026943964,0.65
1026944416,0.4
1026944547,0.15
1026945053,1.02
1026945322,0.79
1026946025,0.4
1026946929,1.03
1026947284,0.62
1026947705,0.85
1026948256,0.3
1026949200,0.72
1026949598,0.7
1026949880,0.6
1026949998,0.63
1026950646,0.56
1026950690,0.8
1026951103,0.7
1026951271,0.63
1026951811,0.56
1026952213,0.78
1026953053,0.78
1026953612,0.54
1026954237,0.44
1026954995,0.63
1026956506,0.57
1026956830,1.03
1026957127,0.41
1026957189,0.45
1026958060,0.6
1026958072,0.64
1026958128,0.75
1026958499,0.9
1026959040,0.59
1026959657,0.81
1026960038,0.33
1026960166,0.7
1026960671,0.68
1026960764,1.12
1026962449,0.45
1026963077,0.5
1026963326,0.28
1026964041,0.59
1026964282,0.47
1026964375,0.68
1026964423,1.27
1026965083,0.61
1026966017,0.65
1026966244,1.21
1026966279,1.24
1026966997,0.44
1026967305,0.65
1026967899,0.48
1026968309,0.76
1026969502,0.56
1026969668,0.27
1026970172,0.73
1026970575,0.7
1026970745,1.37
1026971002,0.4
1026971059,0.41
1026971146,0.25
1026971186,0.48
1026971818,0.46
1026972314,0.77
1026973653,0.59
1026973750,0.62
1026975608,0.96
1026976836,0.7
1026977059,0.46
1026977330,1.02
1026977423,1.03
1026978122,0.4
1026979238,0.98
1026981251,1.1
1026983119,0.49
1026983792,1.34
1026984139,0.76
1026984703,0.98
1026986337,0.47
1026987193,0.31
1026987811,0.28
1026987841,0.41
1026988179,0.41
1026989949,0.43
1026990038,0.75
1026990058,0.27
1026992904,0.71
1026993071,0.34
1026993265,1.53
1026993745,0.64
1026994433,0.72
1026994702,0.38
1026994901,0.46
1026996338,1.13
1026997897,0.31
1026998449,0.25
1026998718,0.26
1026998734,0.28
1026998971,0.97
1026999612,0.55
1026999680,0.59
1027000468,0.71
1027001518,0.58
1027001678,0.76
1027003679,0.9
1027003825,0.41
1027004352,0.38
1027004915,1
1027005110,0.58
1027005443,0.53
1027006451,0.91
1027006598,0.19
1027007012,1.35
1027007048,0.54
1027008415,0.28
1027008662,0.77
1027010279,0.75
1027011868,0.44
1027011912,0.49
1027012267,0.53
1027012411,0.51
1027013228,0.31
1027013764,0.66
1027014290,0.45
1027014351,0.86
1027014639,0.54
1027014895,0.41
1027015691,0.41
1027015841,0.27
1027017313,0.86
1027017988,1.16
1027018101,0.89
1027018489,0.65
1027019469,0.93
1027019678,0.62
1027020945,0.4
1027022336,0.8
1027023156,0.62
1027023772,0.64
1027023807,0.36
1027023960,0.72
1027024082,0.55
1027025173,0.86
1027029656,0.68
1027031914,0.79
1027032014,0.2
1027032860,0.33
1027032955,0.39
1027033008,0.83
1027033031,0.44
1027033054,0.7
1027033421,0.69
1027033621,0.27
1027033750,0.99
1027034998,0.4
1027036020,0.78
1027036035,0.51
1027036094,0.71
1027036142,0.65
1027036957,0.96
1027037024,0.52
1027037182,0.38
1027038369,0.46
1027038434,0.97
1027040060,0.89
1027040605,0.89
1027040660,0.39
1027041098,0.75
1027041989,0.51
1027042075,0.46
1027042421,0.36
1027042668,0.68
1027042777,0.7
1027044661,0.45
1027044689,0.3
1027044831,0.42
1027046370,0.26
1027046493,0.38
1027047029,0.06
1027048789,0.77
1027050209,0.53
1027050499,0.33
1027051029,0.31
1027051428,0.48
1027051917,0.46
1027052494,0.32
1027053025,0.87
1027053712,0.26
1027054010,0.6
1027054500,0.5
1027057241,0.88
1027057898,0.66
1027058464,0.82
1027058855,0.51
1027059127,0.53
1027060253,0.41
1027060453,0.71
1027060482,0.78
1027061006,0.99
1027061258,0.63
1027061775,0.68
1027062054,0.97
1027062540,0.76
1027062677,0.76
1027062944,0.49
1027063224,0.92
1027064076,0.82
1027064122,0.56
1027064250,0.37
1027064309,0.62
1027065339,0.41
1027066442,0.78
1027066751,0.68
1027066884,0.76
1027066956,0.82
1027067012,0.73
1027068261,0.38
1027069075,0.78
1027069427,0.81
1027069439,1.12
1027070543,0.5
1027071031,0.49
1027072021,0.22
1027072136,0.74
1027072535,0.69
1027073161,0.65
1027074805,0.52
1027075359,0.62
1027075437,1.06
1027075701,0.71
1027075809,0.53
1027076070,0.6
1027077189,0.9
1027077451,0.45
1027078636,0.69
1027078754,0.64
1027078968,0.78
1027080433,0.58
1027080663,0.88
1027080775,0.33
1027080882,0.97
1027080922,0.52
1027082369,0.55
1027082782,0.3
1027082887,1.38
1027083777,0.4
1027084009,0.17
1027084833,0.41
1027086076,0.77
1027086451,1.02
1027089053,0.5
1027090084,0.19
1027090466,0.54
1027091455,1.19
1027092115,0.6
1027095534,0.79
1027095902,0.33
1027097100,1.4
1027097158,0.8
1027098596,0.57
1027099283,0.8
1027100225,0.83
1027100622,0.73
1027101405,0.41
1027102704,0.22
1027103120,0.35
1027105180,0.44
1027106253,0.27
1027106372,0.58
1027106425,0.59
1027106834,0.41
1027108343,1.01
1027109094,0.42
1027109377,0.47
1027109506,0.48
1027109716,0.35
1027109764,0.82
1027110224,0.68
1027110380,0.55
1027110673,0.62
1027110714,0.37
1027110737,1.71
1027110986,0.73
1027111509,1.28
1027111635,0.98
1027111678,0.33
1027111853,0.25
1027112686,0.48
1027112779,1.03
1027113262,1.14
1027113274,0.9
1027113724,0.56
1027113904,0.65
1027114112,0.62
1027114250,0.81
1027114432,0.91
1027115563,0.55
1027116760,0.82
1027118603,0.87
1027118831,0.43
1027118964,0.49
1027119622,0.55
1027120089,0.61
1027121266,0.38
1027121374,1.03
1027121771,0.8
1027122109,0.27
1027123131,0.71
1027123286,0.94
1027123373,0.9
1027123772,0.21
1027123818,0.58
1027124238,0.36
1027127602,0.41
1027128308,0.53
1027129312,0.91
1027130990,1.22
1027131903,0.54
1027134224,1.4
1027134231,0.63
1027135689,1.2
1027135723,0.4
1027135794,0.6
1027135882,0.49
1027135889,0.58
1027135949,1.17
1027136171,0.45
1027136279,0.25
1027137320,0.38
1027137408,0.84
1027138422,0.44
1027138490,0.48
1027139165,0.46
1027139299,0.42
1027140351,0.53
1027140497,1.11
1027141151,0.58
1027142876,0.6
1027143355,0.3
1027143756,0.43
1027143766,0.66
1027144508,0.64
1027144722,0.52
1027144838,0.28
1027144849,0.55
1027145240,0.48
1027146830,0.56
1027147088,0.43
1027147467,0.64
1027148307,0.8
1027148685,0.6
1027148846,0.26
1027148898,0.33
1027149786,0.36
1027150171,0.7
1027150733,0.96
1027151005,0.37
1027153227,0.58
1027153335,0.46
1027153512,0.54
1027153828,0.45
1027155090,0.84
1027155831,0.5
1027155997,0.58
1027156022,0.27
1027156191,0.65
1027156629,0.36
1027157310,0.92
1027157641,0.31
1027157938,0.28
1027158136,0.71
1027159199,0.56
1027159364,0.84
1027159382,0.82
1027159623,0.67
1027160929,0.54
1027161719,0.52
1027161828,0.75
1027161985,0.63
1027162259,1.38
1027163348,0.55
1027163583,0.54
1027163658,1.6
1027164021,0.75
1027165333,0.55
1027165348,1.45
1027165618,0.37
1027165981,0.38
1027166229,1.13
1027167143,0.79
1027167452,0.53
1027167456,0.71
1027168803,0.36
1027168856,0.67
1027169641,0.53
1027170937,0.81
1027173239,0.61
1027173429,0.6
1027174410,0.3
1027174466,0.7
1027175968,0.57
1027177940,1
1027179791,0.59
1027180142,0.54
1027180652,0.52
1027180681,0.27
1027180740,0.55
1027180891,1.55
1027181599,0.91
1027183244,1.81
1027183485,0.73
1027184049,1.07
1027184482,0.68
1027186121,0.16
1027186294,0.97
1027186308,0.87
1027186335,0.34
1027186897,0.4
1027187207,0.22
1027187936,1.03
1027188896,0.84
1027189093,1.3
1027189606,0.54
1027190276,0.72
1027190545,0.39
1027191379,0.4
1027191527,0.36
1027192029,0.37
1027192552,0.71
1027192884,0.69
1027192952,0.57
1027193597,0.5
1027194881,1.35
1027196034,0.83
1027196110,0.87
1027196279,0.27
1027197093,0.53
1027197999,0.4
1027198201,0.55
1027198579,0.87
1027198660,0.47
1027199096,0.8
1027199474,0.53
1027199894,0.41
1027199899,0.31
1027200169,1.11
1027200194,0.35
1027201097,0.8
1027201116,0.62
1027202397,0.7
1027202771,0.38
1027203052,0.8
1027203175,0.32
1027203411,0.76
1027203978,0.91
1027205714,0.45
1027206904,0.53
1027206993,1.02
1027207031,0.88
1027207082,0.52
1027207271,0.63
1027207664,0.43
1027208143,0.71
1027208704,0.64
1027209707,0.44
1027211254,1.13
1027212208,1.01
1027212309,0.86
1027212373,0.65
1027212542,0.57
1027212600,0.9
1027213082,0.52
1027213215,0.68
1027213376,0.85
1027213609,0.77
1027213810,0.63
1027214020,0.66
1027214144,0.61
1027216095,0.48
1027216923,0.73
1027217038,0.57
1027217085,0.68
1027217456,0.62
1027217479,1.26
1027218566,0.52
1027218884,0.78
1027219694,0.88
1027220480,0.54
1027220587,1.11
1027220813,0.29
1027221380,0.49
1027224357,0.41
1027225814,0.79
1027227143,0.39
1027228233,0.87
1027228444,0.67
1027228560,0.51
1027228793,0.79
1027228971,0.32
1027229012,0.93
1027229344,1.06
1027229783,0.64
1027230086,0.58
1027230110,0.53
1027230438,0.74
1027230668,0.34
1027231963,0.73
1027232287,0.49
1027233553,0.84
1027234515,0.67
1027234759,0.4
1027234834,0.55
1027235189,0.48
1027235564,0.27
1027235636,1.3
1027235960,0.94
1027236184,0.59
1027236245,0.63
1027237317,1.15
1027237961,0.53
1027239394,1.04
1027239540,0.21
1027239688,0.52
1027239832,0.42
1027240073,0.62
1027240151,0.73
1027240467,0.67
1027240664,0.69
1027242077,0.72
1027242431,0.45
1027242490,0.43
1027242495,0.7
1027242769,0.71
1027243118,1.12
1027243337,0.49
1027243384,0.39
1027244265,0.26
1027244691,0.94
1027244694,0.6
1027246535,0.51
1027247294,0.5
1027247407,1.06
1027247736,0.32
1027247815,0.69
1027247833,0.43
1027250088,0.34
1027251462,0.79
1027252058,1.06
1027252189,0.53
1027252511,0.36
1027254007,1.12
1027254527,0.55
1027254661,0.32
1027255145,0.58
1027255472,0.79
1027255924,0.62
1027256166,0.86
1027257262,0.65
1027258107,0.69
1027259632,0.19
1027259693,0.83
1027261146,0.59
1027261372,0.56
1027261914,0.43
1027262716,0.51
1027263088,0.66
1027263238,0.59
1027263545,0.23
1027263995,0.63
1027264550,0.64
1027264728,0.49
1027264783,0.66
1027264919,0.93
1027265144,0.82
1027265608,0.54
1027266338,0.73
1027268020,0.34
1027268199,0.36
1027269077,0.47
1027269478,0.48
1027270077,0.91
1027270560,0.63
1027270899,1.25
1027271312,0.74
1027271548,0.74
1027271838,0.3
1027271939,0.57
1027272052,0.52
1027272640,0.47
1027273033,0.26
1027273807,0.49
1027274984,0.49
1027275804,0.6
1027277564,0.62
1027277606,0.97
1027277708,0.38
1027278012,0.47
1027278566,1.04
1027278643,0.99
1027279262,0.62
1027280068,0.43
1027281362,0.76
1027281994,0.69
1027282121,0.64
1027282401,1.41
1027282422,0.74
1027283515,0.75
1027283541,0.52
1027284476,1.16
1027284539,0.95
1027284965,0.62
1027284982,0.7
1027285106,0.69
1027285226,0.89
1027285391,0.46
1027286520,0.31
1027286863,0.32
1027287609,0.51
1027288613,0.19
1027288967,0.38
1027289297,0.7
1027289933,0.57
1027290517,0.49
1027290993,0.38
1027291035,0.66
1027291324,0.21
1027291725,0.79
1027292011,0.51
1027292174,0.36
1027292623,0.49
1027292918,0.51
1027293139,0.42
1027293235,0.49
1027293491,0.25
1027294806,0.82
1027294857,0.95
1027296354,0.87
1027296415,0.71
1027296517,0.44
1027298654,0.34
1027299939,0.53
1027301092,0.44
1027301384,0.57
1027302078,0.81
1027302260,0.47
1027302585,0.24
1027303417,0.91
1027304916,0.6
1027307068,0.45
1027307318,0.23
1027307568,1.02
1027307799,0.77
1027307833,0.43
1027308010,0.3
1027308122,0.41
1027308528,0.78
1027308780,0.64
1027308924,0.95
1027308957,1.07
1027309050,1
1027309210,0.62
1027309327,0.26
1027309821,0.89
1027310222,0.94
1027310818,0.98
1027310934,0.81
1027311021,0.97
1027311341,0.75
1027311770,0.35
1027311780,0.55
1027313385,0.37
1027314727,1.52
1027315077,1.61
1027315263,0.58
1027315382,0.24
1027316065,0.42
1027316098,0.64
1027316177,0.41
1027316444,0.46
1027316789,0.4
1027316930,0.57
1027318375,0.21
1027319003,0.64
1027319445,0.51
1027319486,0.82
1027319861,1.08
1027319892,1.02
1027320492,0.44
1027320757,0.54
1027320910,0.86
1027320960,0.78
1027320962,0.51
1027321054,0.55
1027321430,0.54
1027321537,0.71
1027322161,0.84
1027322202,0.5
1027322378,0.75
1027324255,0.61
1027324351,1.11
1027324484,0.8
1027324624,0.31
1027325589,2.16
1027326271,0.85
1027326661,1.21
1027327359,0.53
1027328350,0.38
1027330464,0.27
1027330908,0.46
1027331753,0.42
1027332832,0.84
1027333040,0.98
1027333258,1.15
1027333362,1.07
1027333916,0.83
1027334021,0.48
1027334195,0.43
1027334489,0.66
1027335090,0.73
1027335203,1.1
1027335268,1.16
1027336576,0.5
1027337144,1.39
1027339093,1.08
1027339291,0.26
1027339668,0.63
1027339739,0.47
1027340138,0.75
1027340337,0.95
1027341682,0.77
1027341813,0.52
1027342007,1.34
1027342131,0.74
1027342394,0.95
1027342999,0.21
1027343050,0.66
1027343246,0.76
1027343881,0.67
1027343990,0.27
1027344949,0.79
1027345007,1.22
1027345261,0.52
1027345906,0.55
1027346059,0.66
1027346297,0.44
1027346416,0.66
1027346570,0.38
1027346765,0.82
1027346781,0.19
1027347730,0.97
1027348375,0.38
1027351070,0.58
1027351244,0.61
1027351360,1.58
1027351379,0.72
1027351619,0.69
1027352053,1.88
1027352377,0.8
1027352408,0.42
1027352443,0.52
1027353365,0.87
1027353757,0.69
1027353993,0.73
1027354145,0.17
1027354527,0.39
1027354575,0.27
1027355523,0.49
1027355885,0.48
1027355889,0.46
1027356244,0.58
1027356978,0.65
1027357273,0.37
1027357399,0.99
1027357899,0.55
1027357919,0.77
1027358094,0.49
1027359037,0.37
1027359457,1.09
1027360190,0.24
1027360485,0.39
1027360706,0.44
1027361924,0.66
1027362235,0.5
1027362346,1.59
1027363333,0.18
1027363887,0.39
1027364029,0.49
1027364465,1.05
1027364517,0.75
1027365480,0.48
1027366041,0.72
1027366478,0.65
1027367622,0.31
1027368576,1.07
1027368617,0.7
1027369290,0.29
1027370807,0.62
1027371050,0.58
1027371262,0.22
1027371277,0.67
1027371674,0.87
1027371958,0.19
1027372773,1.61
1027373363,0.59
1027373668,0.61
1027373940,0.6
1027374658,0.57
1027375233,0.57
1027377114,0.45
1027377700,0.74
1027377868,0.63
1027379149,0.24
1027379742,1.35
1027380003,0.7
1027380342,0.46
1027380532,1.11
1027380762,0.86
1027380853,0.93
1027381141,0.72
1027381353,0.54
1027381405,0.78
1027382031,0.69
1027382192,0.4
1027382459,0.52
1027383643,0.53
1027383843,0.5
1027384671,0.8
1027385466,0.93
1027386462,0.43
1027386919,1.19
1027389518,0.49
1027389686,0.52
1027390092,0.8
1027390230,0.81
1027391144,1.17
1027391352,0.73
1027391858,0.38
1027392593,0.59
1027392676,0.85
1027392823,0.23
1027392848,0.51
1027393151,0.46
1027393224,0.91
1027393344,0.49
1027393546,0.94
1027393600,0.61
1027393640,0.88
1027394010,0.43
1027394101,0.65
1027394487,0.92
1027394625,0.78
1027394851,0.47
1027394882,1.16
1027394950,0.49
1027395636,1.39
1027395956,0.36
1027396733,0.76
1027396914,0.34
1027396920,1.16
1027397226,0.43
1027398052,0.49
1027398446,0.38
1027398830,0.29
1027399225,0.81
1027399685,0.48
1027400342,0.88
1027400462,0.77
1027402215,0.33
1027402627,0.79
1027403339,1.24
1027404085,0.55
1027404338,0.44
1027404822,0.68
1027405120,0.77
1027405667,0.6
1027405791,0.63
1027405798,0.43
1027406186,1.16
1027406209,0.46
1027406237,0.47
1027406448,0.28
1027408794,0.71
1027408860,0.35
1027408948,0.35
1027409676,0.48
1027409799,0.88
1027409907,1.07
1027410141,0.83
1027411227,0.54
1027411243,0.58
1027411398,0.33
1027412157,0.74
1027412488,0.5
1027413609,1.03
1027414674,0.64
1027414749,0.44
1027414884,0.77
1027415103,0.97
1027415177,1.03
1027415773,0.85
1027417227,0.64
1027417420,0.52
1027417437,0.35
1027417783,0.83
1027417957,0.7
1027418480,0.51
1027418576,0.39
1027418734,0.67
1027419239,0.51
1027420584,0.73
1027420703,0.44
1027420858,0.45
1027420974,1.11
1027421251,0.76
1027422525,0.85
1027423277,0.57
1027425320,0.84
1027425336,0.57
1027425402,0.6
1027426359,1.03
1027426421,0.31
1027426561,0.76
1027427233,0.65
1027427973,0.31
1027427991,0.98
1027428046,0.67
1027428565,0.45
1027428613,0.91
1027428819,0.21
1027428849,0.49
1027429018,0.48
1027429677,0.38
1027429742,0.95
1027429847,0.86
1027431217,0.96
1027431791,1.02
1027431819,0.85
1027431838,0.79
1027432462,1.42
1027432565,0.66
1027432694,1.05
1027433439,0.55
1027433825,0.56
1027433861,0.63
1027434181,0.42
1027434380,0.47
1027434619,0.47
1027434672,0.46
1027434730,0.6
1027434858,1.07
1027435430,0.56
1027435535,1.35
1027436229,1.02
1027436235,0.93
1027436893,0.71
1027438229,0.88
1027438273,1.04
1027439185,0.43
1027439491,0.48
1027439859,0.6
1027440158,0.76
1027440191,1.15
1027440426,0.66
1027441054,0.6
1027442045,0.93
1027442168,0.49
1027442562,0.98
1027443095,1.15
1027443228,0.52
1027443231,0.83
1027443464,0.69
1027443492,0.97
1027444333,0.45
1027444411,0.69
1027444418,0.44
1027444636,0.64
1027445791,0.34
1027445898,0.77
1027447106,0.41
1027447508,0.42
1027447706,0.72
1027447902,0.63
1027448437,0.9
1027449142,0.96
1027449304,0.51
1027449694,0.6
1027449855,0.74
1027450722,0.4
1027450758,0.56
1027450828,0.44
1027451041,0.48
1027451618,0.5
1027451919,0.59
1027453533,0.78
1027454157,0.77
1027454182,0.44
1027454184,0.63
1027454258,0.38
1027454902,0.26
1027455211,0.43
1027455273,0.69
1027455468,0.42
1027455709,0.3
1027456022,0.9
1027456034,0.65
1027456093,0.31
1027456981,0.63
1027457317,0.68
1027457932,0.63
1027458105,0.86
1027458555,0.48
1027458814,0.53
1027459511,0.92
1027459624,0.55
1027459825,0.32
1027460433,0.92
1027461020,1.1
1027461703,0.67
1027462345,0.63
1027462351,0.64
1027462675,0.37
1027463416,0.69
1027464648,0.27
1027464730,0.75
1027465866,0.57
1027466056,0.71
1027466274,0.22
1027466431,0.25
1027466893,0.44
1027467015,0.79
1027467750,0.43
1027467944,0.42
1027467995,0.58
1027468114,0.47
1027468323,0.81
1027469133,0.33
1027469588,0.84
1027469657,0.46
1027470070,0.37
1027470637,0.55
1027471171,0.38
1027471699,1.05
1027471811,1.15
1027473575,0.46
1027473651,0.59
1027473753,0.55
1027473868,0.46
1027475285,0.63
1027475299,0.33
1027475777,0.83
1027476044,0.49
1027477099,0.46
1027477433,0.46
1027477504,0.5
1027477753,0.54
1027478333,0.32
1027479014,0.59
1027479807,1.48
1027480192,0.65
1027480446,0.57
1027480521,0.64
1027480715,0.81
1027481906,0.41
1027482003,1.04
1027482127,0.77
1027483031,0.53
1027483129,0.32
1027483347,0.52
1027486423,0.31
1027486799,0.36
1027487024,1.14
1027488605,0.95
1027489996,0.9
1027490266,0.49
1027490279,0.84
1027490890,0.71
1027492124,0.51
1027492273,1.2
1027492387,0.76
1027492755,0.46
1027492831,0.9
1027492860,0.88
1027492950,0.4
1027494075,0.72
1027494141,0.58
1027495070,0.88
1027496895,0.49
1027497507,1.62
1027500921,0.88
1027501375,0.36
1027501839,0.6
1027502562,0.55
1027502946,0.77
1027502979,1.23
1027503262,0.46
1027503424,0.85
1027503689,0.32
1027504536,1.22
1027504668,0.77
1027504907,0.62
1027505066,0.61
1027505447,0.74
1027506133,0.68
1027506177,0.48
1027506514,0.57
1027506831,0.77
1027507070,0.56
1027509091,0.49
1027510181,0.39
1027510305,0.76
1027510588,0.84
1027511309,0.65
1027511536,0.61
1027511758,0.88
