_id,overall_stats.avg_battle_values.avg_spot
1014881648,1.28
1014881891,0.56
1014882070,1.08
1014882290,0.82
1014882336,1.34
1014882341,0.64
1014882593,0.48
1014882667,1.5
1014882768,1.09
1014882844,1.24
1014882880,0.57
1014883004,0.81
1014883218,0.89
1014883299,1.06
1014883348,1.06
1014883451,0.55
1014883452,1.74
1014883846,1.12
1014883873,0.65
1014883888,0.68
1014884068,1.93
1014884150,0.29
1014884253,0.85
1014884498,1.84
1014884583,1.67
1014884788,0.6
1014884915,0.39
1014884917,0.99
1014884987,1.88
1014884991,0.63
1014885073,1.32
1014885753,0.64
1014885947,0.46
1014886132,0.43
1014886218,0.48
1014886401,1.55
1014886474,0.2
1014886483,1.98
1014886545,1.53
1014886717,0.18
1014886760,0.75
1014886831,0.76
1014886892,1.8
1014886920,0.92
1014886939,1.33
1014887004,1.37
1014887020,3.34
1014887051,1.23
1014887130,0.49
1014887257,1.76
1014887305,2.02
1014887322,1.57
1014887335,5.62
1014887435,0.91
1014887473,1.38
1014887479,0.42
1014887696,1.4
1014888074,0.56
1014888148,2.32
1014888158,1.07
1014888169,1.51
1014888235,0.17
1014888283,0.63
1014888347,0.83
1014888354,0.35
1014888428,0.51
1014888479,0.53
1014888514,0.18
1014888704,1.95
1014888725,1.56
1014888895,0.61
1014888900,0.94
1014888953,1.15
1014889355,1.36
1014889362,1.89
1014889385,0.84
1014889432,1.37
1014889639,1.95
1014889689,0.52
1014889824,1.55
1014889880,0.36
1014889987,0.84
1014890142,0.34
1014890260,1.22
1014890261,0.6
1014890373,2.01
1014890427,0.28
1014890520,0.98
1014890634,1.52
1014890692,1.11
1014890749,0.99
1014890762,1.4
1014890953,1.3
1014891005,1.06
1014891043,1.93
1014891191,2.79
1014891217,1.33
1014891296,0.93
1014891355,0.4
1014891606,0.63
1014891706,1.18
1014892040,1.37
1014892186,1.32
1014892291,1.13
1014892344,0.56
1014892715,0.77
1014892739,1.52
1014892783,1.17
1014892870,0.29
1014892886,1.45
1014892908,0.24
1014893165,1.24
1014893172,1.11
1014893589,0.87
1014893651,0.59
1014894012,0.42
1014894163,2.76
1014894194,0.98
1014894233,1.35
1014894242,1.21
1014894300,0.36
1014894492,1.74
1014894501,1.04
1014894714,1.22
1014894900,0.8
1014895169,2.65
1014895206,0.22
1014895232,1.17
1014895313,1.16
1014895517,0.5
1014895562,0.74
1014895570,0.8
1014895730,1.18
1014895798,0.79
1014895902,0.25
1014895925,1.36
1014896051,1.61
1014896283,0.36
1014896320,0.6
1014896363,1.21
1014896401,1.05
1014896510,0.74
1014896558,1.84
1014896662,0.92
1014896670,1.15
1014896985,1.01
1014897025,1.19
1014897081,0.5
1014897108,0.99
1014897359,2.04
1014897386,0.57
1014897611,1.39
1014897690,0.24
1014897709,1.09
1014897756,0.67
1014897912,0.7
1014898009,6.57
1014898191,0.58
1014898217,1.12
1014898232,2.21
1014898325,1.92
1014898339,0.59
1014898533,0.77
1014898771,0.95
1014899020,1.42
1014899071,1.07
1014899226,1.93
1014899294,1.26
1014899540,0.44
1014899546,1.28
1014899835,0.88
1014899874,2.15
1014899906,1.04
1014899950,0
1014900062,2.4
1014900145,0.53
1014900235,1.05
1014900237,0.52
1014900374,0.8
1014900452,1.14
1014900470,1.1
1014900477,0.32
1014900480,1.86
1014900729,0.78
1014900775,0.88
1014900802,1.2
1014900873,1.53
1014900881,1.44
1014900890,1.97
1014900919,1.05
1014900936,2.14
1014901026,0.5
1014901028,0.77
1014901170,0.61
1014901226,1.01
1014901349,1.49
1014901351,1.21
1014901464,0.41
1014901526,2.04
1014901530,1.24
1014901688,0.18
1014901795,2.23
1014901837,1.8
1014901876,0.72
1014901927,1.19
1014901942,0.24
1014901956,0.4
1014901957,0.99
1014902068,2.59
1014902263,1.37
1014902265,0.58
1014902545,0.66
1014902584,0.93
1014902629,0.17
1014902649,0.7
1014902924,0.76
1014902937,1.12
1014902997,0.68
1014903131,1.12
1014903240,1.45
1014903262,1.19
1014903416,0.99
1014903453,1.28
1014903677,0.34
1014903687,0.85
1014903717,0.37
1014904004,3.29
1014904128,7.06
1014904199,0.86
1014904426,1.56
1014904449,1.1
1014904529,0.22
1014904549,1.46
1014904629,1.24
1014904770,0.43
1014904784,1
1014904808,1.4
1014904871,0.4
1014904955,0
1014904958,0.89
1014905107,1.01
1014905168,0.92
1014905227,1.52
1014905285,4.33
1014905442,1.77
1014905756,0.83
1014906064,0.88
1014906156,1.57
1014906213,0.1
1014906384,0.13
1014906432,0.99
1014906568,0.96
1014906747,1.35
1014906933,1.58
1014906936,0.88
1014906952,1.37
1014907003,1.27
1014907167,0.49
1014907259,0.68
1014907625,0.92
1014907628,0.73
1014908348,3.15
1014908602,0.14
1014908678,0.7
1014908700,1.69
1014908890,0.61
1014908930,0.97
1014909038,1.06
1014909043,0.88
1014909113,0.27
1014909246,1.25
1014909247,1.39
1014909305,0.76
1014909361,1.25
1014909381,0.95
1014909417,2.18
1014909461,0.92
1014909664,1.42
1014909687,1.33
1014910114,0.39
1014910546,1.6
1014910811,0.54
1014910817,0.6
1014910821,0.69
1014910824,0.4
1014911061,1.65
1014911244,1.59
1014911459,0.45
1014911696,0.51
1014911893,0.65
1014911925,2.4
1014912090,1.11
1014912318,0.8
1014912383,0.47
1014912460,0.59
1014912593,0.99
1014912730,0.8
1014912740,3.54
1014912780,1.62
1014912844,0.37
1014912917,0.55
1014912976,2.47
1014913015,1.39
1014913060,0.85
1014913076,1.79
1014913131,0.3
1014913202,1.41
1014913244,1.23
1014913259,0.7
1014913280,1.23
1014913287,1.66
1014913317,0.22
1014913338,0.93
1014913448,1.71
1014913494,0.55
1014913570,1.06
1014913640,2.36
1014913662,1.18
1014913751,1.08
1014913770,1.53
1014913791,0.82
1014913904,0.13
1014913966,0.96
1014914047,1.04
1014914056,1.29
1014914107,0.59
1014914189,1.24
1014914191,0.79
1014914273,1.15
1014914326,1.26
1014914390,0.81
1014914399,0.38
1014914423,0.55
1014914537,1.7
1014914662,0.96
1014914747,1.06
1014914787,0.54
1014914864,0.34
1014914882,1.51
1014914999,0.42
1014915030,1.06
1014915134,1.48
1014915222,0.38
1014915244,0.27
1014915252,0.67
1014915398,2.5
1014915409,1.18
1014915564,9.23
1014915582,1
1014915613,0.68
1014915649,0.87
1014915719,0.3
1014915884,0.97
1014916011,0.82
1014916099,1.25
1014916109,1.32
1014916138,1.34
1014916215,0.52
1014916217,0.32
1014916392,1.18
1014916452,0.94
1014916523,1.54
1014916556,0.42
1014916568,0.98
1014916571,0.48
1014916605,0.57
1014916668,0.44
1014916822,0.92
1014916848,0.35
1014916899,0.86
1014916949,1.3
1014916966,1.57
1014916991,0.98
1014917016,0.63
1014917200,0.7
1014917261,1.25
1014917391,1.11
1014917540,0.3
1014917689,0.4
1014917718,1.14
1014917860,1.27
1014918047,1.12
1014918054,1.55
1014918265,0.94
1014918270,1.17
1014918691,1.71
1014919011,0.47
1014919192,1.39
1014919323,0.7
1014919365,4.32
1014919496,1.56
1014919710,0.52
1014919897,0.79
1014919931,0.67
1014920001,0.91
1014920024,0.83
1014920290,0.57
1014920310,1.65
1014920411,0.74
1014920563,0.46
1014920769,0.36
1014920838,0.38
1014920921,1.7
1014920969,0.21
1014921437,0.54
1014921746,0.94
1014921784,0.62
1014921848,0.62
1014922161,0.92
1014922394,1.53
1014922424,0
1014922457,0.64
1014922610,2.78
1014922618,1.06
1014922662,0.99
1014922772,0.91
1014922952,1.35
1014922961,1.03
1014923163,1.1
1014923166,0.42
1014923169,0.62
1014923252,0.34
1014923496,0.27
1014924057,1.81
1014924165,2.97
1014924200,1.39
1014924424,1.2
1014924519,0.79
1014924556,0.42
1014924902,1.72
1014925303,0.76
1014925353,0.47
1014925489,1.01
1014925566,1.26
1014925578,0.73
1014925704,1.3
1014925775,2.27
1014925802,0.81
1014925859,0.37
1014926008,1.04
1014926112,1.11
1014926149,0.64
1014926268,1.04
1014926337,0.65
1014926388,1.71
1014926514,1.45
1014926552,0.96
1014926782,1.46
1014926859,1.16
1014926924,1.02
1014927020,2.22
1014927049,1.16
1014927094,0.92
1014927189,0.07
1014927356,0.99
1014927925,1.49
1014928162,1.03
1014928279,1.31
1014928348,0.83
1014928645,1.76
1014928839,1.57
1014928846,1
1014928934,2.08
1014928944,1.92
1014929041,0.78
1014929101,1.02
1014929412,0.39
1014929436,2.45
1014929463,1.11
1014929495,0.96
1014929567,1.13
1014929581,1.24
1014929618,0.62
1014929659,0.94
1014929703,0.44
1014929893,1.77
1014930055,1.98
1014930071,0.45
1014930119,2.05
1014930199,0.85
1014930231,0.36
1014930376,1.08
1014930381,0.7
1014930519,1.72
1014930593,1.82
1014930697,0.49
1014930702,0.95
1014930761,1.01
1014931057,0.86
1014931726,0.53
1014932201,0.47
1014932366,0.92
1014932440,0.86
1014932455,1.01
1014933071,0.57
1014933411,0.54
1014933651,0.3
1014933774,0.9
1014933903,2.03
1014934079,1.03
1014934203,1.32
1014934233,2.57
1014934248,0.44
1014934252,0
1014934330,3.05
1014934385,0.83
1014934500,1.66
1014934627,0.59
1014934739,2.04
1014935706,0.78
1014935754,0.4
1014935960,0.95
1014936133,0.27
1014936374,0.84
1014936616,1.67
1014936717,0.86
1014936800,1.1
1014936898,0.63
1014936969,2.28
1014937060,0.4
1014937334,0.81
1014937454,1.22
1014937483,1.44
1014937675,0.53
1014937924,1.15
1014937925,1.48
1014937972,0.78
1014938217,2.39
1014938405,2.15
1014938452,2.35
1014938607,1.1
1014938652,1.86
1014938708,0.26
1014938717,0.98
1014938721,0.78
1014938818,0.76
1014938840,0.49
1014939055,0.79
1014939315,1.05
1014939405,0.66
1014939607,1.22
1014939718,0.68
1014939933,0.77
1014940160,0.96
1014940161,1.04
1014940407,0.65
1014940734,0.14
1014940893,1.07
1014940938,0.58
1014941079,2.32
1014941332,0.88
1014941430,1.23
1014941827,1.08
1014942234,0.74
1014942290,0.64
1014942375,1.66
1014942738,1.46
1014942815,0.84
1014942991,0.38
1014943030,0.75
1014943100,0.87
1014943160,1.44
1014943268,1.18
1014943436,1.24
1014943516,0.47
1014943621,0.95
1014943789,1.25
1014943977,0.63
1014944274,0.72
1014944435,1.36
1014944450,0.25
1014944580,1.38
1014944591,1.28
1014945545,1.85
1014945793,0.64
1014945810,0.95
1014945812,1.11
1014946016,0.91
1014946078,0.19
1014946164,1.05
1014946447,1.37
1014946753,0.2
1014946794,0.98
1014947106,4.26
1014947508,0.35
1014947539,1.68
1014948162,0.98
1014948372,0.89
1014948559,0.78
1014948758,0.17
1014948897,1.21
1014949157,0.29
1014949239,0.85
1014949286,2.98
1014949573,1.19
1014949628,0
1014949665,0.72
1014949869,1.3
1014950156,1.45
1014950255,0.85
1014950272,0
1014950350,0.63
1014950439,0.66
1014950493,1.49
1014950993,0.48
1014951122,1.76
1014951213,1.34
1014951654,1.04
1014951885,0.98
1014952136,1.25
1014952153,0.3
1014952235,0.42
1014952291,0.85
1014952293,1.28
1014952343,0.88
1014952345,1.03
1014952387,0.34
1014952446,1.14
1014953182,0.84
1014953422,0.92
1014953461,0.3
1014953537,0.68
1014953600,0.89
1014953734,0.7
1014953783,0.4
1014953794,1.26
1014954025,2.17
1014954663,0.48
1014954982,1.29
1014955046,0.59
1014955056,0.94
1014955236,1.63
1014955371,0.49
1014955462,2.97
1014955531,1.64
1014955539,0.37
1014955618,1.25
1014955654,0.38
1014955696,0.42
1014955758,0.51
1014955966,0.66
1014956035,0.74
1014956179,1.27
1014956190,0.81
1014956191,1.02
1014956344,3.88
1014956413,1.24
1014956496,0.17
1014956513,1.37
1014956535,0.81
1014956697,0.83
1014956801,0.65
1014956855,0.16
1014956910,0.97
1014956989,1.16
1014957167,0.95
1014957252,0.95
1014957279,0.55
1014957329,0.82
1014957445,0.42
1014957832,0.46
1014958060,1.09
1014958143,0.81
1014958169,1.5
1014958918,0.43
1014959342,1.48
1014959582,1.29
1014959653,1.01
1014959704,1.17
1014960198,0.26
1014960419,1.06
1014960479,1
1014960514,1.4
1014960542,0.87
1014960848,0.32
1014960974,0.68
1014960978,0.5
1014961047,1.1
1014961099,0.85
1014961756,0.94
1014961948,0.69
1014962159,1.46
1014962291,1.42
1014962664,0.8
1014962802,0.76
1014962898,0.39
1014963339,0.8
1014963350,0.61
1014963434,0.84
1014963442,0.54
1014963562,3.58
1014963708,1.36
1014964243,0.86
1014964275,0.76
1014964388,0.98
1014964419,1.29
1014964532,0.84
1014964551,0.85
1014964633,1.41
1014964736,0.37
1014964845,1.09
1014965000,0.17
1014965016,2.77
1014965309,0.63
1014965455,0.79
1014965460,0.85
1014965508,0.42
1014965533,0.49
1014965538,1.35
1014965645,1
1014965774,1.36
1014965856,1.59
1014966149,0.3
1014966191,0.81
1014966240,1.81
1014966464,0.71
1014966589,1.25
1014966751,2
1014966888,1
1014967101,1.39
1014967122,0.56
1014967191,1.66
1014967248,1.34
1014967388,1.26
1014967416,1.51
1014967462,3
1014967510,1.63
1014967671,0.31
1014967753,0.59
1014967765,0.37
1014967832,1.54
1014967880,1.18
1014967988,0.54
1014968087,0.83
1014968108,2.12
1014968498,0.84
1014968545,1.15
1014968624,0
1014968765,1.27
1014968814,1.67
1014968836,1.52
1014969016,0.64
1014969029,0.53
1014969095,0.5
1014969294,1.11
1014969396,0.65
1014969432,0.5
1014969442,2.55
1014969477,0.32
1014969526,0.37
1014969621,1.06
1014969663,1.38
1014969739,0.91
1014970268,1.11
1014970311,2.05
1014970349,1.19
1014970361,0.8
1014970772,0.56
1014970884,2.17
1014970897,2.07
1014971077,0.25
1014971265,0.8
1014971326,0.39
1014971393,0.57
1014971457,1.49
1014971534,1.05
1014971688,1.33
1014971854,2.83
1014971903,1.23
1014972029,0.77
1014972148,0.66
1014972221,1.64
1014972236,0.93
1014972258,0.48
1014972316,0.78
1014972320,2.11
1014972336,0.77
1014972447,1.15
1014972678,0.8
1014972802,1.05
1014973341,1.07
1014974276,1.44
1014974355,1.01
1014974583,0.53
1014974601,1.44
1014974696,0.43
1014974699,1
1014974916,0.75
1014975042,0.62
1014975561,1.13
1014975803,1.58
1014975871,0.97
1014975926,0.74
1014976090,0.61
1014976231,0.35
1014976871,1.25
1014976876,1.73
1014976951,1.34
1014977129,1.19
1014977256,0.52
1014977268,0.47
1014977353,7.78
1014977356,0.82
1014977520,0.84
1014977638,2.91
1014977796,0.71
1014978279,0.23
1014978436,3.13
1014978943,0.85
1014978959,2.08
1014979220,1.33
1014979228,1.18
1014979293,0.55
1014979344,1.25
1014979522,1.52
1014979719,2.58
1014979790,0.53
1014979865,0.84
1014979944,1.25
1014980162,0.35
1014980190,0.12
1014980248,1.67
1014980266,0.15
1014980417,1.04
1014980682,1.41
1014980829,1.43
1014981427,0.46
1014981466,0.97
1014981693,0.69
1014981748,0.93
1014981807,0.97
1014981816,0.53
1014981865,0.82
1014981873,0.75
1014981879,1.01
1014981967,0.47
1014982159,0.72
1014982218,2.44
1014982219,0.85
1014982231,0.96
1014982503,1.35
1014982612,0.39
1014982644,1.27
1014982657,0.8
1014982699,0.65
1014982714,0.11
1014982804,3.88
1014983062,1.02
1014983068,0.89
1014983249,1.39
1014983279,0.25
1014983359,2.9
1014983412,0.48
1014983413,1.21
1014983559,0.18
1014983681,0.68
1014983725,1.44
1014983920,0.87
1014984045,1.39
1014984238,0.65
1014984244,1.13
1014984423,1.4
1014984508,1.14
1014984532,0.77
1014984662,0.62
1014985214,0.76
1014985472,0.73
1014985697,0.53
1014985834,0.2
1014986233,1.16
1014986838,0.63
1014986924,0.98
1014987097,0.55
1014987231,0.81
1014987859,0.91
1014988193,0.92
1014988372,0.46
1014988420,0.52
1014988733,3.85
1014988837,0.64
1014989235,1.33
1014989367,2.01
1014990046,1.47
1014990388,1.44
1014990635,1.01
1014990663,0.96
1014990773,1.55
1014990873,0.32
1014990955,1.29
1014991074,0.93
1014991080,1.16
1014991151,0.98
1014991510,1.48
1014991572,1.09
1014991595,1.17
1014991692,1.79
1014991856,0.42
1014991932,1.16
1014992227,1.08
1014992435,1.31
1014992461,0.85
1014992569,2.18
1014992740,1.27
1014992765,1.25
1014993048,4.28
1014993120,0.67
1014993218,1.67
1014993455,1.08
1014993496,0.78
1014993508,1.56
1014993510,1.18
1014993606,1.26
1014993688,0
1014993795,1.79
1014993816,0.6
1014993855,0.77
1014993928,1.16
1014994043,1.35
1014994361,1.16
1014994508,0.75
1014994707,1.16
1014994743,0.33
1014994909,0.65
1014995203,0.85
1014995284,1.89
1014995404,0.6
1014995476,0.73
1014995596,1.73
1014995607,1.58
1014995732,1.11
1014995763,1.12
1014995832,0.65
1014996381,1.6
1014996404,1.09
1014996465,0.42
1014996605,0.28
1014996639,1.33
1014996680,0.56
1014996697,0.83
1014996730,0.72
1014996845,0.91
1014996943,0.61
1014997125,3.66
1014997188,0.28
1014997363,0.8
1014997429,2.16
1014997485,0.43
1014997499,0.61
1014997599,0.98
1014997674,1.46
1014997730,0.86
1014997749,1.53
1014997799,1.08
1014997973,1.44
1014998041,1.33
1014998235,1.56
1014998241,0.27
1014998331,1.06
1014998510,2.33
1014998524,1.25
1014998700,0.29
1014998758,1.19
1014998934,1.13
1014998954,1.22
1014999330,1.16
1014999528,0.3
1014999823,0.15
1014999926,1.74
1015000136,3.44
1015000380,0.84
1015000888,0.17
1015000905,1.14
1015000942,0.88
1015000945,1.35
1015001485,1.07
1015001855,1.25
1015001865,0.21
1015002181,1.83
1015002227,0.31
1015002791,0.61
1015002967,0.98
1015003142,1.25
1015003216,0.44
1015003222,0.94
1015003299,1.22
1015003448,0.79
1015003473,0.97
1015003485,0.81
1015003744,1.84
1015003800,1.18
1015003964,0.53
1015003969,0.79
1015004107,0.68
1015004413,1.68
1015004641,0.12
1015004688,1.64
1015005210,1.92
1015005291,1.21
1015005295,1.21
1015005353,0
1015005471,0.84
1015005503,0.9
1015005550,3.15
1015005761,0.67
1015005928,1.06
1015005940,1.83
1015006214,0.61
1015006467,1.04
1015006554,1.1
1015006561,1.12
1015006585,0.82
1015006690,0.96
1015006707,1.63
1015006710,1.43
1015006876,1.16
1015006962,1.75
1015006998,0.31
1015007260,1.91
1015007350,0.67
1015007762,1.21
1015007846,0.32
1015007886,1
1015008337,0.97
1015008452,1.54
1015008688,0.2
1015008721,0.58
1015008859,0.56
1015008894,0.87
1015008902,0.41
1015009074,1.3
1015009155,0.49
1015009369,0.61
1015009736,0.61
1015009875,1.59
1015009883,1.79
1015010370,2.3
1015010649,2.53
1015010706,0.64
1015010867,1.31
1015011052,1.22
1015011059,0.42
1015011061,0.99
1015011103,1.58
1015011286,0.86
1015011338,0.65
1015011521,0.36
1015011566,1.6
1015011701,0.99
1015011832,1.28
1015011873,1.21
1015011879,0.28
1015011918,1.2
1015011982,0.64
1015012133,0.61
1015012156,1.39
1015012207,0.48
1015012380,1.63
1015012623,1.35
1015012724,1.62
1015012763,0.81
1015012769,0.56
1015013243,1.39
1015013658,0.4
1015013916,0.73
1015014121,0.45
1015014147,1.1
1015014878,1.01
1015014887,0.83
1015014972,1.1
1015015025,0.13
1015015065,1.4
1015015207,0.43
1015015372,0.51
1015015606,0
1015016638,0.94
1015016839,0.9
1015016903,0.16
1015016932,0.45
1015017021,0.78
1015017073,0.39
1015017409,1.19
1015017484,0.37
1015018194,0.46
1015018203,0.39
1015018410,0.71
1015018557,0.44
1015018612,1.74
1015018680,1
1015018863,1.69
1015018896,0.59
1015018987,0.25
1015018993,0.5
1015019096,2.05
1015019182,2.65
1015019365,1.25
1015019385,1.53
1015019424,1.98
1015019514,0.71
1015019565,1.54
1015019652,1.76
1015019653,0.86
1015019952,0.68
1015020003,0.78
1015020369,0.49
1015020430,0.61
1015020584,1.72
1015020595,1.07
1015020620,0.47
1015020690,1.22
1015020811,1.46
1015020919,1.34
1015021025,1.36
1015021052,0.71
1015021113,0.75
1015021148,0.66
1015021218,1.2
1015021235,0.15
1015021238,0.62
1015021378,0.4
1015021393,0.66
1015021837,0.68
1015021897,1.1
1015021909,1
1015022314,1.27
1015022384,1.08
1015022413,1.08
1015022657,0.76
1015022681,0.94
1015022727,0.86
1015022822,1.48
1015022917,0.96
1015023290,0.39
1015023321,1.96
1015023442,0.36
1015023600,1.77
1015023772,1.48
1015023949,0.39
1015023984,0.93
1015024143,0.94
1015024237,1.94
1015024244,4.15
1015024470,0.88
1015024801,1.83
1015024921,1.74
1015025068,1.36
1015025247,1.58
1015025274,7.33
1015025424,0.98
1015025489,0.43
1015025496,1.1
1015025625,0.52
1015025630,1.52
1015025635,0.24
1015025679,1.2
1015025717,1.89
1015025719,1.11
1015025743,1.4
1015025769,1.28
1015025938,1.13
1015026365,0.34
1015026528,10.33
1015026755,1.1
1015026770,0
1015026826,2.37
1015027073,0.68
1015027765,1.23
1015027784,0.76
1015027909,1.47
1015028136,1.77
1015028797,1.02
1015028985,0.85
1015029511,0.88
1015029667,1.26
1015029715,1.01
1015029735,0.89
1015029960,0.5
1015030155,1.89
1015030158,0.51
1015030326,0.93
1015030358,0.64
1015030456,1.15
1015030567,0.94
1015030634,1.42
1015030833,0.44
1015031048,0.99
1015031237,0.58
1015031789,1.75
1015031808,1.03
1015032031,0.36
1015032592,0.73
1015032602,0.78
1015032765,1.73
1015032803,0.61
1015033054,1.25
1015033095,1.07
1015033365,1.31
1015033537,0.62
1015033543,1.34
1015033724,2.22
1015033755,0.67
1015033828,1.95
1015034133,0.65
1015034135,0.59
1015034714,1.46
1015034878,0.91
1015034977,2.31
1015034999,0.82
1015035390,0.95
1015035768,0.65
1015036012,0.62
1015036024,1
1015036026,1.44
1015036135,0.4
1015036152,1.36
1015036169,1.37
1015036192,1.12
1015036197,1.01
1015036333,0.78
1015036415,0.47
1015036781,0.18
1015036800,1
1015036835,0.73
1015036873,0.71
1015036997,0.95
1015037099,0.66
1015037155,1.3
1015037191,0.65
1015037287,2.15
1015037362,0.25
1015037446,1.14
1015037518,1.46
1015037768,2.26
1015037817,1.25
1015038015,2.03
1015038046,0.46
1015038312,0.41
1015038516,1
1015038543,0.9
1015038776,0.19
1015038801,1.28
1015038814,0.67
1015038912,31.03
1015038937,0.93
1015038985,1.42
1015039139,0.29
1015039156,1.26
1015039386,0.84
1015039444,1.31
1015039824,1.2
1015039874,0.49
1015039884,0.88
1015040291,0.51
1015040316,0.64
1015042047,0.78
1015042820,1.95
1015043128,1.07
1015043190,2.37
1015043466,0.58
1015043778,0.59
1015043845,1.53
1015044104,0.77
1015044247,0.45
1015044377,1.63
1015044471,0
1015044485,1.24
1015044550,1.18
1015044566,0.83
1015044852,0.12
1015044992,0
1015045399,2.22
1015045429,0.97
1015045723,0.95
1015045737,1.74
1015045793,1.21
1015046010,0.51
1015046198,0.96
1015046257,0.62
1015046340,1.33
1015046420,2.43
1015046458,1.52
