_id,overall_stats.avg_battle_values.avg_exp
1000142748,876
1000143253,990
1000143355,1038
1000143390,961
1000143456,1123
1000143477,1288
1000143487,1035
1000143514,1103
1000143645,1456
1000143701,873
1000143734,842
1000143810,1355
1000143900,1200
1000144054,684
1000144065,1077
1000144139,795
1000144310,797
1000144730,1022
1000144838,1326
1000144879,1031
1000144935,1044
1000145127,695
1000145361,1152
1000145374,970
1000145413,760
1000145551,1092
1000145686,817
1000145689,1419
1000145829,744
1000145843,1116
1000145851,890
1000145861,1282
1000145956,929
1000146095,1021
1000146143,836
1000146163,1206
1000146181,1231
1000146230,745
1000146270,1311
1000146344,1232
1000146495,1241
1000146525,1171
1000146757,903
1000146808,1316
1000146919,1265
1000146999,1044
1000147116,575
1000147206,1106
1000147235,931
1000147289,1253
1000147395,730
1000147410,512
1000147437,1404
1000147496,1533
1000147513,1445
1000147704,676
1000147767,1260
1000148333,1010
1000148803,1384
1000148920,1209
1000148954,817
1000149063,941
1000149177,1454
1000149354,1141
1000149461,657
1000149490,987
1000149491,729
1000149609,882
1000149643,1330
1000149676,703
1000150000,782
1000150180,823
1000150504,793
1000150614,1080
1000150655,1120
1000150711,1403
1000150738,1491
1000150755,1260
1000150801,1583
1000150818,1681
1000150904,950
1000151381,537
1000151467,791
1000151775,1657
1000151814,749
1000151851,1001
1000151913,642
1000151956,1001
1000152436,980
1000152512,1549
1000152534,880
1000152613,1256
1000152615,1306
1000152620,853
1000152626,761
1000152649,1088
1000152768,1412
1000152900,1321
1000152918,1200
1000152937,1143
1000153015,1455
1000153046,784
1000153072,1372
1000153466,593
1000153589,950
1000153619,1666
1000153802,1429
1000153846,1150
1000154024,1203
1000154076,1195
1000154115,1433
1000154203,1416
1000154267,1272
1000154393,788
1000154518,955
1000154551,1074
1000154566,730
1000154575,789
1000154629,854
1000154696,1516
1000154773,1134
1000154874,771
1000154882,1127
1000154941,716
1000155045,1124
1000155153,1251
1000155158,1409
1000155336,919
1000155551,1222
1000155638,1205
1000155648,868
1000155740,1039
1000155833,1322
1000155948,583
1000156020,848
1000156067,570
1000156611,556
1000156819,1511
1000156983,1106
1000157060,1267
1000157063,1004
1000157171,709
1000157252,1253
1000157294,1110
1000157308,714
1000157385,1018
1000157429,888
1000157446,1160
1000157452,789
1000157686,1052
1000157977,1732
1000158008,965
1000158211,1965
1000158528,839
1000158635,1039
1000158646,788
1000158657,1053
1000158775,1343
1000159152,1062
1000159261,561
1000159367,1021
1000159458,1357
1000159602,1068
1000159653,1179
1000159783,1300
1000159924,1252
1000160271,922
1000160333,1613
1000160343,984
1000160366,1158
1000160371,715
1000160615,736
1000160697,1113
1000160837,1071
1000160879,1038
1000161300,885
1000161491,1297
1000161842,1155
1000161917,1020
1000162037,382
1000162070,1558
1000162078,1172
1000162191,762
1000162213,862
1000162410,1477
1000162433,1332
1000162489,1313
1000162499,1141
1000162617,1387
1000162709,1003
1000163124,1369
1000163183,1255
1000163246,1317
1000163391,1135
1000163561,1185
1000163755,887
1000163779,779
1000164064,1210
1000164121,1356
1000164197,839
1000164276,1267
1000164404,1938
1000164413,1058
1000164425,1075
1000164486,1170
1000164751,868
1000165052,713
1000165526,733
1000165541,1599
1000165570,1052
1000165585,1660
1000165588,1283
1000165597,863
1000165789,1018
1000165840,1460
1000165993,1255
1000166039,1155
1000166048,1179
1000166370,919
1000166433,1392
1000166551,1174
1000166556,846
1000166560,1461
1000166583,1480
1000166589,1338
1000166813,1679
1000166855,618
1000166904,904
1000166978,1773
1000167069,1155
1000167092,772
1000167152,1391
1000167162,1328
1000167181,1088
1000167189,837
1000167206,1362
1000167236,1037
1000167931,972
1000167936,1228
1000167967,1038
1000167968,936
1000168002,1071
1000168343,824
1000168466,1473
1000168499,1525
1000168625,813
1000168696,999
1000168765,1018
1000169176,857
1000169200,1364
1000169257,1036
1000169823,1031
1000170005,1549
1000170138,1587
1000170210,941
1000170255,904
1000170319,1462
1000170354,483
1000170532,1014
1000170535,1706
1000170549,1578
1000170581,1004
1000170753,1253
1000170791,1099
1000171078,1358
1000171228,954
1000171260,1058
1000171320,872
1000171433,955
1000171484,1264
1000171511,870
1000171513,1486
1000171515,928
1000171581,1177
1000171653,796
1000171660,963
1000171672,810
1000171770,1537
1000171784,1163
1000171818,911
1000172743,1067
1000172946,1068
1000172984,552
1000173158,1106
1000173372,672
1000173419,1000
1000173447,1073
1000173480,977
1000173777,1206
1000173830,1332
1000173969,791
1000174030,678
1000174035,1135
1000174449,864
1000174464,913
1000174466,1254
1000174536,941
1000174559,993
1000174594,713
1000174599,1089
1000174646,953
1000174678,1410
1000174871,808
1000175313,695
1000175975,918
1000175999,851
1000176078,718
1000176079,1188
1000176147,1277
1000176242,1204
1000176255,1056
1000176288,730
1000176320,1856
1000176347,693
1000176384,1472
1000176561,918
1000176745,997
1000176763,838
1000176852,835
1000176992,1145
1000177230,854
1000177265,754
1000177394,970
1000177500,1206
1000177590,1090
1000177770,1245
1000178774,963
1000178852,1491
1000179060,441
1000179134,1098
1000179157,679
1000179178,889
1000179299,1304
1000179357,1142
1000179375,764
1000179755,1288
1000179902,1070
1000179937,1343
1000180113,1231
1000180415,827
1000180536,1025
1000180616,966
1000180777,1486
1000181248,858
1000181265,1663
1000181269,934
1000181319,1707
1000181443,1066
1000181610,1069
1000181981,2098
1000182482,1732
1000182702,1162
1000182827,1043
1000183061,784
1000183136,1742
1000183544,841
1000183644,883
1000183648,1034
1000183717,1241
1000183879,1796
1000184030,1073
1000184053,1343
1000184096,1441
1000184306,856
1000184328,1206
1000184440,746
1000184462,1572
1000184815,813
1000184875,746
1000185012,1108
1000185557,749
1000185575,990
1000185698,976
1000185748,1167
1000185759,786
1000185838,1163
1000185930,1169
1000185931,1420
1000185982,1455
1000186080,1101
1000186313,1196
1000186687,1166
1000186757,890
1000186988,718
1000187249,1003
1000187260,1286
1000187297,1082
1000187321,1233
1000187322,1577
1000187357,1332
1000187498,1080
1000187598,851
1000187633,719
1000187805,1243
1000188019,985
1000188050,1030
1000188211,897
1000188257,853
1000188561,835
1000188563,853
1000188732,1091
1000189061,843
1000189271,701
1000189514,1009
1000189697,1077
1000189766,1174
1000189875,925
1000189937,1120
1000189971,1115
1000189995,915
1000190018,1464
1000190067,1398
1000190128,1482
1000190207,1353
1000190213,1049
1000190220,739
1000190259,1193
1000190266,1254
1000190336,1656
1000190398,768
1000190899,1158
1000190956,1164
1000191129,1080
1000191217,1334
1000191243,943
1000191540,630
1000191555,1163
1000191601,570
1000191660,1029
1000191662,1702
1000191675,1416
1000191744,1091
1000191921,1415
1000192052,1072
1000192088,1325
1000192225,777
1000192303,820
1000192325,1093
1000192496,1183
1000192517,1194
1000192709,1313
1000192889,1683
1000192896,1534
1000192994,944
1000193006,854
1000193019,1229
1000193039,1229
1000193041,1005
1000193050,1812
1000193105,1365
1000193405,1586
1000193637,1449
1000194022,941
1000194158,1506
1000194170,1026
1000194214,921
1000194308,1111
1000194327,767
1000194402,561
1000194411,993
1000194522,1028
1000194678,936
1000194810,1381
1000195172,1270
1000195367,981
1000195485,661
1000195605,1476
1000195696,613
1000195748,1481
1000195754,842
1000195755,1219
1000195912,1168
1000196225,876
1000196240,1348
1000196376,974
1000196959,1052
1000197058,1675
1000197157,1078
1000197184,910
1000197533,916
1000197640,478
1000197757,1058
1000197948,689
1000197950,816
1000198011,934
1000198190,1103
1000198366,961
1000198458,1710
1000198464,1295
1000198516,1131
1000198556,1023
1000199158,652
1000199264,1074
1000199436,695
1000199442,1117
1000199478,824
1000199499,600
1000199519,967
1000199578,867
1000199590,994
1000200302,873
1000200440,1401
1000200450,1311
1000200468,1081
1000200472,1611
1000200500,1465
1000200946,981
1000200969,1259
1000201205,1089
1000201278,954
1000201634,1315
1000201659,995
1000201914,1044
1000202064,705
1000202192,931
1000202201,797
1000202246,945
1000202269,1479
1000202275,1308
1000202343,1144
1000202406,992
1000202438,1377
1000202505,1113
1000202519,1098
1000202561,988
1000202707,1555
1000202747,755
1000203012,971
1000203144,1708
1000203335,1038
1000203341,1394
1000203370,796
1000203432,1308
1000203587,974
1000203589,500
1000203692,1365
1000203867,1223
1000204409,1021
1000204630,1239
1000204841,876
1000204874,1421
1000204947,882
1000204976,1642
1000205086,1384
1000205094,1253
1000205097,779
1000205663,1215
1000205671,1170
1000205766,1335
1000206194,647
1000206214,1170
1000206281,1275
1000206306,1386
1000206832,965
1000207066,1373
1000207073,1363
1000207365,797
1000207421,1378
1000207460,1200
1000207491,825
1000207499,1324
1000207518,814
1000207528,1347
1000208235,466
1000208350,942
1000208795,715
1000208811,914
1000209001,1265
1000209002,723
1000209008,1311
1000209068,1406
1000209290,1029
1000209366,1958
1000209822,769
1000209867,728
1000210553,720
1000210561,724
1000210587,567
1000210824,1040
1000210878,571
1000210900,1088
1000210938,1218
1000210987,548
1000211022,1067
1000211028,772
1000211097,1477
1000211106,1126
1000211136,1178
1000211142,1665
1000211257,1248
1000211514,1375
1000211584,961
1000211673,726
1000211692,1023
1000211835,850
1000211983,819
1000212084,1227
1000212087,841
1000212104,966
1000212232,1310
1000212233,696
1000212263,875
1000212264,1401
1000212351,1619
1000212592,889
1000212651,1305
1000213004,1191
1000213085,945
1000213389,1668
1000213390,1228
1000213459,1116
1000214269,1698
1000214365,1146
1000214385,1143
1000214838,967
1000214901,1197
1000214966,914
1000215044,1579
1000215050,1193
1000215080,1326
1000215132,1081
1000215168,453
1000215293,1111
1000215350,1482
1000216033,806
1000216146,853
1000216259,1711
1000216325,1316
1000216348,1403
1000216356,517
1000216365,1455
1000216401,1822
1000216509,1287
1000217027,1651
1000217148,1529
1000217191,856
1000217206,1160
1000217217,1357
1000217352,739
1000217624,1457
1000217666,821
1000217672,1338
1000217750,1445
1000217793,841
1000217971,1134
1000218021,872
1000218063,788
1000218328,1417
1000218506,1128
1000218622,814
1000218651,1131
1000218666,1470
1000218857,1046
1000219610,1586
1000219698,1568
1000219871,704
1000219889,1554
1000219894,832
1000219922,1268
1000219958,1152
1000219961,455
1000219998,1469
1000220029,904
1000220035,1025
1000220264,1057
1000220279,1398
1000220518,540
1000220543,729
1000220667,1742
1000220780,1145
1000220828,770
1000220842,1178
1000221067,1466
1000221242,1090
1000221293,1037
1000221319,1056
1000221320,1237
1000221326,729
1000221332,957
1000221380,832
1000221389,1463
1000221435,1562
1000221438,1120
1000221450,1315
1000221470,1524
1000221517,1472
1000221565,1053
1000221587,1629
1000221616,1134
1000221633,884
1000221784,844
1000222156,779
1000222162,1177
1000222280,1416
1000222298,1266
1000222403,1049
1000222454,1598
1000222553,571
1000222728,1344
1000222730,1469
1000222758,593
1000222912,540
1000222968,901
1000223185,909
1000223201,1311
1000223222,1524
1000223229,830
1000223602,808
1000223608,1352
1000223620,1168
1000223685,1240
1000223734,1444
1000223810,1520
1000223850,1028
1000223948,1538
1000224398,692
1000224984,780
1000224995,1481
1000225012,944
1000225157,1200
1000225178,1113
1000225261,1430
1000225280,649
1000225322,739
1000225335,1334
1000225520,1404
1000225525,1264
1000225611,1288
1000225695,1282
1000225979,912
1000226126,1594
1000226261,1356
1000226332,594
1000226347,866
1000226512,1069
1000226573,1093
1000226650,1095
1000226817,2752
1000227263,1663
1000227348,722
1000227490,1391
1000227502,1569
1000227575,857
1000228379,1325
1000228583,826
1000228736,1165
1000228742,872
1000228920,1310
1000228923,419
1000228924,791
1000228937,1040
1000228958,921
1000229254,751
1000229271,805
1000229423,695
1000229456,1228
1000229506,931
1000229515,1057
1000229690,1044
1000229925,1558
1000230029,841
1000230078,1128
1000230126,811
1000230186,743
1000230281,1184
1000230542,1190
1000230601,1139
1000230839,917
1000230892,873
1000231043,1226
1000231102,1425
1000231154,1190
1000231263,890
1000231276,831
1000231286,1302
1000231390,1082
1000231879,1367
1000232036,690
1000232129,1051
1000232154,1198
1000232176,1491
1000232255,929
1000232553,1730
1000232568,1270
1000233035,1594
1000233061,827
1000233249,1392
1000233501,980
1000233612,934
1000233654,1033
1000233659,569
1000233667,1000
1000233745,1489
1000233907,1718
1000234337,693
1000234346,1225
1000234433,438
1000234459,811
1000234479,993
1000234537,1544
1000234553,1677
1000234861,978
1000234911,801
1000235152,689
1000235179,1156
1000235180,834
1000235233,626
1000235242,1506
1000235337,1446
1000235361,1314
1000235373,1143
1000236037,1215
1000236038,854
1000236410,1540
1000236707,1447
1000236839,638
1000236978,901
1000237013,1659
1000237147,885
1000237610,965
1000237675,1084
1000237778,1551
1000237865,912
1000238649,1250
1000238692,1545
1000238816,602
1000238970,1385
1000238994,726
1000239034,1116
1000239042,1594
1000239126,1450
1000239161,1153
1000239189,905
1000239324,1329
1000239394,853
1000239589,751
1000239604,882
1000239907,1244
1000240167,936
1000240622,1076
1000240732,1363
1000240937,850
1000241056,932
1000241228,515
1000241295,586
1000241305,1365
1000241337,1236
1000241376,1105
1000241474,885
1000241761,1336
1000241915,1186
1000242076,1142
1000242117,1570
1000242234,1182
1000242407,1446
1000242602,551
1000242633,1081
1000242822,1348
1000242981,1588
1000243044,1511
1000243144,809
1000243248,1383
1000243598,1295
1000243692,1118
1000243823,1217
1000243871,1221
1000244157,1116
1000244893,1274
1000245074,721
1000245277,967
1000245454,736
1000245511,1488
1000245767,1043
1000245789,1046
1000245796,827
1000246026,1336
1000246037,1076
1000246053,1270
1000246300,1022
1000246881,1098
1000247118,738
1000247196,858
1000247265,1524
1000247321,1367
1000247410,1664
1000247412,909
1000247484,1210
1000247655,1247
1000248032,1386
1000248300,774
1000248321,1368
1000248322,1108
1000248325,1089
1000248348,966
1000248361,978
1000248377,648
1000248434,897
1000248525,1149
1000249044,827
1000249048,1565
1000249227,1140
1000249383,1020
1000249392,1824
1000249421,742
1000249463,488
1000249622,1393
1000249643,999
1000249708,1137
1000249741,1037
1000249857,1673
1000250328,1498
1000250412,962
1000250680,1137
1000250686,1221
1000250735,706
1000251077,560
1000251531,1233
1000251902,1458
1000252178,898
1000252220,743
1000252306,1529
1000252341,1189
1000252588,653
1000252664,1219
1000252740,1539
1000252817,864
1000252850,863
1000252859,1527
1000252865,1343
1000252895,1394
1000253067,858
1000253126,1121
1000253136,1260
1000253157,901
1000253225,738
1000253465,1262
1000253486,926
1000253544,1203
1000253802,1600
1000254096,1014
1000254162,724
1000254340,1580
1000254498,1030
1000254501,704
1000254504,736
1000254526,1405
1000254642,799
1000254758,792
1000254866,766
1000254993,1100
1000255103,1334
1000255434,1376
1000255436,810
1000255497,571
1000255552,773
1000256180,1479
1000256906,971
1000257015,1658
1000257101,1459
1000257292,1530
1000257560,1014
1000257677,1048
1000257768,796
1000258014,1037
1000258143,1028
1000258164,1239
1000258595,1166
1000258682,1673
1000258728,1365
1000258778,861
1000258782,1007
1000258785,1087
1000258916,803
1000258968,593
1000258983,783
1000259028,945
1000259122,1420
1000259156,863
1000259170,1275
1000259233,1096
1000259709,1084
1000259775,1177
1000259821,553
1000259881,858
1000260073,923
1000260155,862
1000260320,1217
1000260377,1241
1000260407,1273
1000260485,1224
1000260661,932
1000260680,1139
1000260804,1274
1000261208,1055
1000261404,1392
1000261724,1268
1000261804,1402
1000261926,996
1000261957,681
1000261979,773
1000262023,1543
1000262077,1013
1000262210,855
1000262318,1061
1000262348,1045
1000262372,1270
1000262435,1284
1000262455,1680
1000262531,1236
1000262536,1409
1000262637,1305
1000262673,1238
1000262709,869
1000262824,1645
1000262838,848
1000262927,829
1000262984,926
1000263031,1550
1000263051,908
1000263062,1096
1000263116,868
1000263121,1207
1000263176,1681
1000263619,1127
1000263663,1865
1000263792,1286
1000263986,1060
1000264039,880
1000264088,1769
1000264112,1317
1000264217,718
1000264236,1358
1000264255,1165
1000264350,854
1000264381,945
1000264410,1696
1000264416,973
1000264458,1095
1000264506,681
1000264524,838
1000264602,977
1000264603,1267
1000264604,847
1000264724,1028
1000264728,1329
1000264815,949
1000264887,955
1000264898,848
1000264945,1232
1000265008,1026
1000265040,1020
1000265264,1533
1000265418,1183
1000265506,1692
1000265518,1157
1000265575,956
1000265592,1223
1000265839,1077
1000265916,1452
